Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"Russia","Adygea Republic","",0,453376,29559,815,6519.75,1797.62,0.0276,5,127,219,160,9.15,2461,17,0.083,0.021,0.0071,219,484,326,22.30,11279,170,0.382,0.209,0.0151,484,606,566,12.86,4512,200,0.153,0.245,0.0442,606,708,689,24.37,8131,340,0.275,0.418,0.0419,708,741,741,44.71,3332,95,0.113,0.116,0.0284
"Russia","Altai Krai","",0,2350079,132031,7361,5618.15,3132.24,0.0558,5,128,226,174,9.47,10070,112,0.076,0.015,0.0111,226,485,297,10.02,39126,2097,0.296,0.285,0.0536,485,596,561,11.75,21631,1554,0.164,0.211,0.0718,596,714,669,22.53,48728,2959,0.369,0.402,0.0607,714,741,741,42.93,13150,695,0.100,0.094,0.0529
"Russia","Altai Republic","",0,218063,26616,559,12205.65,2563.48,0.0210,5,128,202,163,15.74,1605,7,0.060,0.013,0.0044,202,459,277,78.98,15072,222,0.566,0.397,0.0147,459,601,542,25.30,4294,107,0.161,0.192,0.0250,601,703,647,25.55,4093,170,0.154,0.305,0.0416,703,741,741,52.88,1630,57,0.061,0.103,0.0352
"Russia","Amur Oblast","",0,798424,58985,671,7387.68,840.41,0.0114,4,128,208,151,5.94,2558,42,0.043,0.063,0.0164,208,465,294,20.68,19249,234,0.326,0.348,0.0121,465,604,564,17.58,11644,147,0.197,0.218,0.0126,604,741,687,32.95,25676,252,0.435,0.376,0.0098,,,,,,,,,
"Russia","Arkhangelsk Oblast","",0,1155028,139463,1557,12074.43,1348.02,0.0112,4,126,210,138,10.56,7982,236,0.057,0.152,0.0296,210,476,326,34.61,52684,721,0.378,0.463,0.0137,476,702,654,40.05,58999,534,0.423,0.343,0.0090,702,741,741,148.98,20193,71,0.145,0.046,0.0035,,,,,,,,,
"Russia","Astrakhan Oblast","",0,1017513,87593,2650,8608.54,2604.39,0.0303,5,126,188,139,6.43,2622,29,0.030,0.011,0.0112,188,488,364,18.03,29509,722,0.337,0.272,0.0245,488,621,554,28.38,26215,929,0.299,0.351,0.0354,621,705,666,25.53,20421,689,0.233,0.260,0.0337,705,741,741,46.93,9282,300,0.106,0.113,0.0323
"Russia","Bashkortostan Republic","",0,4063292,129562,4747,3188.60,1168.26,0.0366,4,129,221,137,2.19,4426,11,0.034,0.002,0.0024,221,484,346,4.13,29488,471,0.228,0.099,0.0160,484,719,664,16.69,86904,4016,0.671,0.846,0.0462,719,741,741,19.11,9039,264,0.070,0.056,0.0292,,,,,,,,,
"Russia","Belgorod Oblast","",0,1549876,85497,1910,5516.38,1232.36,0.0223,4,127,210,147,4.90,4484,32,0.052,0.017,0.0072,210,492,347,12.09,31801,636,0.372,0.333,0.0200,492,719,652,22.47,44185,1119,0.517,0.586,0.0253,719,741,741,27.39,5235,131,0.061,0.069,0.0251,,,,,,,,,
"Russia","Bryansk Oblast","",0,1210982,101471,3230,8379.23,2667.26,0.0318,5,126,204,139,7.61,3991,4,0.039,0.001,0.0010,204,476,338,16.65,31266,278,0.308,0.086,0.0089,476,593,533,26.98,22611,879,0.223,0.272,0.0389,593,705,655,42.26,34289,1649,0.338,0.510,0.0481,705,741,741,60.09,9757,450,0.096,0.139,0.0461
"Russia","Buryatia Republic","",0,984511,86365,2600,8772.38,2640.90,0.0301,5,127,190,141,5.81,2546,29,0.029,0.011,0.0114,190,461,306,27.58,33051,801,0.383,0.308,0.0242,461,601,528,32.27,20457,969,0.237,0.373,0.0473,601,702,669,24.19,17538,563,0.203,0.216,0.0321,702,741,741,122.85,13109,251,0.152,0.097,0.0192
"Russia","Chechen Republic","",0,1436981,34288,995,2386.11,692.42,0.0290,5,131,200,141,1.29,886,21,0.026,0.021,0.0236,275,479,322,9.92,9584,86,0.280,0.086,0.0089,479,615,575,11.55,10349,459,0.302,0.461,0.0443,615,699,649,8.17,7825,313,0.228,0.314,0.0400,699,741,741,23.79,5363,114,0.156,0.115,0.0213
"Russia","Chelyabinsk Oblast","",0,3493036,163644,6473,4684.86,1853.12,0.0396,4,128,230,152,5.13,11286,91,0.069,0.014,0.0081,230,489,335,8.90,47176,1483,0.288,0.229,0.0314,489,706,679,18.55,82437,4367,0.504,0.675,0.0530,706,741,741,63.99,23376,568,0.143,0.088,0.0243,,,,,,,,,
"Russia","Chukotka Autonomous Okrug","",0,49348,3034,39,6148.17,790.31,0.0129,5,126,182,137,7.09,70,0,0.023,0.000,0.0000,209,465,306,15.60,585,6,0.193,0.149,0.0099,473,582,546,28.39,693,4,0.228,0.097,0.0055,582,708,662,38.46,1526,26,0.503,0.667,0.0170,708,741,741,24.44,156,4,0.051,0.104,0.0262
"Russia","Chuvashia Republic","",0,1231117,49512,4193,4021.71,3405.85,0.0847,5,126,237,139,6.50,5260,67,0.106,0.016,0.0128,237,431,328,10.48,14488,1119,0.293,0.267,0.0772,431,493,460,4.35,3066,232,0.062,0.055,0.0758,493,704,655,14.53,20521,2366,0.414,0.564,0.1153,704,741,741,49.19,6369,437,0.129,0.104,0.0685
