Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Maine","Androscoggin",23001,108277,17736,190,16380.21,1754.76,0.0107
"US","Maine","Aroostook",23003,67055,8424,113,12562.82,1685.18,0.0134
"US","Maine","Cumberland",23005,295003,36107,295,12239.54,999.99,0.0082
"US","Maine","Franklin",23007,30199,4393,48,14546.84,1589.46,0.0109
"US","Maine","Hancock",23009,54986,5152,71,9369.66,1291.24,0.0138
"US","Maine","Kennebec",23011,122302,16967,184,13873.04,1504.47,0.0108
"US","Maine","Knox",23013,39772,4179,22,10507.39,553.15,0.0053
"US","Maine","Lincoln",23015,34633,3710,19,10712.33,548.61,0.0051
"US","Maine","Out of ME",80023,-1,0,0,0.00,0.00,0.0000
"US","Maine","Oxford",23017,57975,8751,115,15094.44,1983.61,0.0131
"US","Maine","Penobscot",23019,152148,19818,257,13025.48,1689.14,0.0130
"US","Maine","Piscataquis",23021,16784,2236,25,13322.21,1489.51,0.0112
"US","Maine","Sagadahoc",23023,35856,3683,24,10271.64,669.34,0.0065
"US","Maine","Somerset",23025,50484,7424,81,14705.65,1604.47,0.0109
"US","Maine","Unassigned",90023,-1,1,0,0.00,0.00,0.0000
"US","Maine","Waldo",23027,39714,4375,48,11016.27,1208.64,0.0110
"US","Maine","Washington",23029,31379,3121,45,9946.14,1434.08,0.0144
"US","Maine","York",23031,207641,29788,210,14345.91,1011.36,0.0070
