Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","South Carolina","Abbeville",45001,24527,6270,58,25563.66,2364.74,0.0093
"US","South Carolina","Aiken",45003,170872,38681,387,22637.41,2264.85,0.0100
"US","South Carolina","Allendale",45005,8688,1990,22,22905.16,2532.23,0.0111
"US","South Carolina","Anderson",45007,202557,55263,862,27282.69,4255.59,0.0156
"US","South Carolina","Bamberg",45009,14066,3269,66,23240.44,4692.17,0.0202
"US","South Carolina","Barnwell",45011,20866,5542,88,26559.95,4217.39,0.0159
"US","South Carolina","Beaufort",45013,192121,40371,337,21013.32,1754.10,0.0083
"US","South Carolina","Berkeley",45015,227907,48914,387,21462.26,1698.06,0.0079
"US","South Carolina","Calhoun",45017,14553,2641,54,18147.46,3710.58,0.0204
"US","South Carolina","Charleston",45019,411406,106029,808,25772.35,1964.00,0.0076
"US","South Carolina","Cherokee",45021,57300,13705,287,23917.98,5008.73,0.0209
"US","South Carolina","Chester",45023,32244,9348,129,28991.44,4000.74,0.0138
"US","South Carolina","Chesterfield",45025,45649,10959,169,24007.10,3702.16,0.0154
"US","South Carolina","Clarendon",45027,33745,8018,142,23760.56,4208.03,0.0177
"US","South Carolina","Colleton",45029,37676,8288,201,21998.09,5334.96,0.0243
"US","South Carolina","Darlington",45031,66617,17811,271,26736.42,4068.03,0.0152
"US","South Carolina","Dillon",45033,30479,9285,127,30463.60,4166.80,0.0137
"US","South Carolina","Dorchester",45035,162808,53162,421,32653.19,2585.87,0.0079
"US","South Carolina","Edgefield",45037,27260,6241,60,22894.35,2201.03,0.0096
"US","South Carolina","Fairfield",45039,22347,5603,98,25072.72,4385.38,0.0175
"US","South Carolina","Florence",45041,138293,39549,577,28597.98,4172.30,0.0146
"US","South Carolina","Georgetown",45043,62680,14816,202,23637.52,3222.72,0.0136
"US","South Carolina","Greenville",45045,523542,164476,1663,31416.01,3176.44,0.0101
"US","South Carolina","Greenwood",45047,70811,20794,254,29365.49,3587.01,0.0122
"US","South Carolina","Hampton",45049,19222,4768,77,24804.91,4005.83,0.0161
"US","South Carolina","Horry",45051,354080,90745,1009,25628.39,2849.64,0.0111
"US","South Carolina","Jasper",45053,30072,5609,83,18651.90,2760.04,0.0148
"US","South Carolina","Kershaw",45055,66551,19755,224,29684.00,3365.84,0.0113
"US","South Carolina","Lancaster",45057,98012,23234,256,23705.26,2611.93,0.0110
"US","South Carolina","Laurens",45059,67493,17538,253,25984.92,3748.54,0.0144
"US","South Carolina","Lee",45061,16827,4079,86,24240.80,5110.83,0.0211
"US","South Carolina","Lexington",45063,298750,89999,765,30125.19,2560.67,0.0085
"US","South Carolina","Marion",45067,30657,8245,151,26894.35,4925.47,0.0183
"US","South Carolina","Marlboro",45069,26118,7335,91,28084.08,3484.19,0.0124
"US","South Carolina","McCormick",45065,9463,2075,34,21927.51,3592.94,0.0164
"US","South Carolina","Newberry",45071,38440,12459,157,32411.55,4084.29,0.0126
"US","South Carolina","Oconee",45073,79546,22770,286,28624.95,3595.40,0.0126
"US","South Carolina","Orangeburg",45075,86175,22154,361,25708.15,4189.15,0.0163
"US","South Carolina","Pickens",45077,126883,43661,540,34410.44,4255.89,0.0124
"US","South Carolina","Richland",45079,415759,114195,832,27466.63,2001.16,0.0073
"US","South Carolina","Saluda",45081,20473,3762,65,18375.42,3174.91,0.0173
"US","South Carolina","Spartanburg",45083,319784,90024,1352,28151.50,4227.85,0.0150
"US","South Carolina","Sumter",45085,106720,25987,335,24350.64,3139.06,0.0129
"US","South Carolina","Unassigned",90045,-1,0,0,0.00,0.00,0.0000
"US","South Carolina","Union",45087,27316,7181,125,26288.62,4576.07,0.0174
"US","South Carolina","Williamsburg",45089,30368,8105,132,26689.28,4346.68,0.0163
"US","South Carolina","York",45091,280979,72698,564,25873.11,2007.27,0.0078
