Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Arkansas","Arkansas",5001,17486,5423,68,31013.38,3888.83,0.0125
"US","Arkansas","Ashley",5003,19657,4772,56,24276.34,2848.86,0.0117
"US","Arkansas","Baxter",5005,41932,8181,217,19510.16,5175.05,0.0265
"US","Arkansas","Benton",5007,279141,63030,724,22579.99,2593.67,0.0115
"US","Arkansas","Boone",5009,37432,8952,146,23915.37,3900.41,0.0163
"US","Arkansas","Bradley",5011,10763,2864,43,26609.68,3995.17,0.0150
"US","Arkansas","Calhoun",5013,5188,844,9,16268.31,1734.77,0.0107
"US","Arkansas","Carroll",5015,28380,5775,87,20348.84,3065.54,0.0151
"US","Arkansas","Chicot",5017,10117,2663,50,26322.03,4942.18,0.0188
"US","Arkansas","Clark",5019,22320,4926,70,22069.89,3136.20,0.0142
"US","Arkansas","Clay",5021,14550,3831,78,26329.90,5360.82,0.0204
"US","Arkansas","Cleburne",5023,24919,6038,106,24230.51,4253.78,0.0176
"US","Arkansas","Cleveland",5025,7956,2173,33,27312.72,4147.81,0.0152
"US","Arkansas","Columbia",5027,23457,4946,77,21085.39,3282.60,0.0156
"US","Arkansas","Conway",5029,20846,5149,50,24700.18,2398.54,0.0097
"US","Arkansas","Craighead",5031,110332,34797,276,31538.45,2501.54,0.0079
"US","Arkansas","Crawford",5033,63257,15125,208,23910.40,3288.17,0.0138
"US","Arkansas","Crittenden",5035,47955,13301,196,27736.42,4087.17,0.0147
"US","Arkansas","Cross",5037,16419,4508,73,27456.00,4446.07,0.0162
"US","Arkansas","Dallas",5039,7009,1642,22,23427.02,3138.82,0.0134
"US","Arkansas","Desha",5041,11361,2899,35,25517.12,3080.71,0.0121
"US","Arkansas","Drew",5043,18218,4391,58,24102.54,3183.66,0.0132
"US","Arkansas","Faulkner",5045,126007,33194,267,26342.98,2118.93,0.0080
"US","Arkansas","Franklin",5047,17714,3642,64,20560.01,3612.96,0.0176
"US","Arkansas","Fulton",5049,12477,2567,81,20573.86,6491.95,0.0316
"US","Arkansas","Garland",5051,99386,21174,440,21304.81,4427.18,0.0208
"US","Arkansas","Grant",5053,18265,4135,53,22638.93,2901.72,0.0128
"US","Arkansas","Greene",5055,45325,15039,142,33180.36,3132.93,0.0094
"US","Arkansas","Hempstead",5057,21532,4252,52,19747.35,2415.01,0.0122
"US","Arkansas","Hot Spring",5059,33771,10416,115,30843.03,3405.29,0.0110
"US","Arkansas","Howard",5061,13202,3596,42,27238.30,3181.34,0.0117
"US","Arkansas","Independence",5063,37824,9878,184,26115.69,4864.64,0.0186
"US","Arkansas","Izard",5065,13629,3705,62,27184.68,4549.12,0.0167
"US","Arkansas","Jackson",5067,16719,5683,49,33991.27,2930.80,0.0086
"US","Arkansas","Jefferson",5069,66824,17942,246,26849.63,3681.31,0.0137
"US","Arkansas","Johnson",5071,26578,6303,65,23715.10,2445.63,0.0103
"US","Arkansas","Lafayette",5073,6623,1209,28,18254.57,4227.69,0.0232
"US","Arkansas","Lawrence",5075,16406,4761,65,29019.87,3961.97,0.0137
"US","Arkansas","Lee",5077,8857,2802,54,31635.99,6096.87,0.0193
"US","Arkansas","Lincoln",5079,13024,4754,60,36501.84,4606.88,0.0126
"US","Arkansas","Little River",5081,12259,3068,85,25026.51,6933.68,0.0277
"US","Arkansas","Logan",5083,21465,4781,59,22273.47,2748.66,0.0123
"US","Arkansas","Lonoke",5085,73309,18820,200,25672.15,2728.18,0.0106
"US","Arkansas","Madison",5087,16576,3676,47,22176.64,2835.42,0.0128
"US","Arkansas","Marion",5089,16694,3127,76,18731.28,4552.53,0.0243
"US","Arkansas","Miller",5091,43257,8796,158,20334.28,3652.59,0.0180
"US","Arkansas","Mississippi",5093,40651,12551,168,30875.01,4132.74,0.0134
"US","Arkansas","Monroe",5095,6701,1855,26,27682.44,3880.02,0.0140
"US","Arkansas","Montgomery",5097,8986,1434,52,15958.16,5786.78,0.0363
"US","Arkansas","Nevada",5099,8252,2047,42,24806.11,5089.68,0.0205
"US","Arkansas","Newton",5101,7753,1657,45,21372.37,5804.20,0.0272
"US","Arkansas","Ouachita",5103,23381,5108,92,21846.80,3934.82,0.0180
"US","Arkansas","Perry",5105,10455,2349,27,22467.72,2582.50,0.0115
"US","Arkansas","Phillips",5107,17781,4597,84,25853.44,4724.14,0.0183
"US","Arkansas","Pike",5109,10717,2404,39,22431.65,3639.08,0.0162
"US","Arkansas","Poinsett",5111,23528,7458,109,31698.40,4632.78,0.0146
"US","Arkansas","Polk",5113,19964,3862,130,19344.82,6511.72,0.0337
"US","Arkansas","Pope",5115,64071,17458,171,27247.90,2668.91,0.0098
"US","Arkansas","Prairie",5117,8062,1871,33,23207.64,4093.28,0.0176
"US","Arkansas","Pulaski",5119,391910,97566,1032,24895.00,2633.26,0.0106
"US","Arkansas","Randolph",5121,17958,4589,73,25554.07,4065.04,0.0159
"US","Arkansas","Saline",5125,122437,29188,281,23839.20,2295.06,0.0096
"US","Arkansas","Scott",5127,10280,2156,35,20972.76,3404.67,0.0162
"US","Arkansas","Searcy",5129,7881,1932,37,24514.66,4694.84,0.0192
"US","Arkansas","Sebastian",5131,127826,31358,438,24531.79,3426.53,0.0140
"US","Arkansas","Sevier",5133,17007,5469,63,32157.35,3704.36,0.0115
"US","Arkansas","Sharp",5135,17442,4223,85,24211.67,4873.29,0.0201
"US","Arkansas","St. Francis",5123,24994,6850,75,27406.58,3000.72,0.0109
"US","Arkansas","Stone",5137,12506,2641,51,21117.86,4078.04,0.0193
"US","Arkansas","Unassigned",90005,-1,22704,0,0.00,0.00,0.0000
"US","Arkansas","Union",5139,38681,8732,159,22574.39,4110.55,0.0182
"US","Arkansas","Van Buren",5141,16545,3271,48,19770.32,2901.18,0.0147
"US","Arkansas","Washington",5143,239186,64325,537,26893.30,2245.11,0.0083
"US","Arkansas","White",5145,78753,20189,229,25635.85,2907.83,0.0113
"US","Arkansas","Woodruff",5147,6319,1619,24,25621.14,3798.07,0.0148
"US","Arkansas","Yell",5149,21340,6483,95,30379.57,4451.73,0.0147
