Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Idaho","Ada",16001,481587,106533,927,22121.24,1924.89,0.0087
"US","Idaho","Adams",16003,4294,639,14,14881.23,3260.36,0.0219
"US","Idaho","Bannock",16005,87808,19492,229,22198.43,2607.96,0.0117
"US","Idaho","Bear Lake",16007,6124,875,15,14288.05,2449.38,0.0171
"US","Idaho","Benewah",16009,9297,1883,33,20253.85,3549.53,0.0175
"US","Idaho","Bingham",16011,46811,9369,141,20014.53,3012.11,0.0150
"US","Idaho","Blaine",16013,23020,4891,28,21246.74,1216.33,0.0057
"US","Idaho","Boise",16015,7831,969,13,12373.90,1660.07,0.0134
"US","Idaho","Bonner",16017,45739,7679,162,16788.74,3541.84,0.0211
"US","Idaho","Bonneville",16019,119062,29939,264,25145.72,2217.33,0.0088
"US","Idaho","Boundary",16021,12245,1900,54,15516.54,4409.96,0.0284
"US","Idaho","Butte",16023,2597,457,6,17597.23,2310.36,0.0131
"US","Idaho","Camas",16025,1106,124,2,11211.57,1808.32,0.0161
"US","Idaho","Canyon",16027,229849,53436,627,23248.31,2727.88,0.0117
"US","Idaho","Caribou",16029,7155,1411,23,19720.48,3214.54,0.0163
"US","Idaho","Cassia",16031,24030,4281,48,17815.23,1997.50,0.0112
"US","Idaho","Clark",16033,845,104,0,12307.69,0.00,0.0000
"US","Idaho","Clearwater",16035,8756,2117,29,24177.71,3312.01,0.0137
"US","Idaho","Custer",16037,4315,496,7,11494.79,1622.25,0.0141
"US","Idaho","Elmore",16039,27510,5332,57,19382.04,2071.97,0.0107
"US","Idaho","Franklin",16041,13875,2174,27,15668.47,1945.95,0.0124
"US","Idaho","Fremont",16043,13099,2193,22,16741.74,1679.52,0.0100
"US","Idaho","Gem",16045,18112,3262,74,18010.16,4085.69,0.0227
"US","Idaho","Gooding",16047,15178,2613,49,17215.71,3228.36,0.0188
"US","Idaho","Idaho",16049,16667,2790,44,16739.67,2639.95,0.0158
"US","Idaho","Jefferson",16051,29871,5790,56,19383.35,1874.73,0.0097
"US","Idaho","Jerome",16053,24412,4855,59,19887.76,2416.84,0.0122
"US","Idaho","Kootenai",16055,165697,36274,524,21891.77,3162.40,0.0144
"US","Idaho","Latah",16057,40108,6288,44,15677.67,1097.04,0.0070
"US","Idaho","Lemhi",16059,8027,1206,25,15024.29,3114.49,0.0207
"US","Idaho","Lewis",16061,3837,1054,25,27469.38,6515.51,0.0237
"US","Idaho","Lincoln",16063,5366,865,14,16120.01,2609.02,0.0162
"US","Idaho","Madison",16065,39907,12280,43,30771.54,1077.51,0.0035
"US","Idaho","Minidoka",16067,21038,3544,55,16845.71,2614.32,0.0155
"US","Idaho","Nez Perce",16069,40407,8329,125,20612.77,3093.52,0.0150
"US","Idaho","Oneida",16071,4531,753,10,16618.85,2207.02,0.0133
"US","Idaho","Owyhee",16073,11823,2005,47,16958.47,3975.30,0.0234
"US","Idaho","Payette",16075,23951,4900,77,20458.44,3214.90,0.0157
"US","Idaho","Power",16077,7681,1402,18,18252.83,2343.44,0.0128
"US","Idaho","Shoshone",16079,12882,2415,71,18747.09,5511.57,0.0294
"US","Idaho","Teton",16081,12142,2607,8,21470.93,658.87,0.0031
"US","Idaho","Twin Falls",16083,86877,18974,261,21840.07,3004.25,0.0138
"US","Idaho","Unassigned",90016,-1,0,0,0.00,0.00,0.0000
"US","Idaho","Valley",16085,11392,2268,14,19908.71,1228.93,0.0062
"US","Idaho","Washington",16087,10194,2107,52,20669.02,5101.04,0.0247
