Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","California","Alameda",6001,1671329,246311,1608,14737.43,962.11,0.0065
"US","California","Alpine",6003,1129,124,0,10983.17,0.00,0.0000
"US","California","Amador",6005,39752,8162,73,20532.30,1836.39,0.0089
"US","California","Butte",6007,219186,36197,354,16514.28,1615.07,0.0098
"US","California","Calaveras",6009,45905,6968,96,15179.17,2091.28,0.0138
"US","California","Colusa",6011,21546,4105,21,19052.26,974.66,0.0051
"US","California","Contra Costa",6013,1153526,184492,1112,15993.74,964.00,0.0060
"US","California","Del Norte",6015,27812,5015,43,18031.78,1546.10,0.0086
"US","California","El Dorado",6017,192843,27467,184,14243.19,954.14,0.0067
"US","California","Fresno",6019,999101,228571,2465,22877.67,2467.22,0.0108
"US","California","Glenn",6021,28393,6019,39,21198.89,1373.58,0.0065
"US","California","Humboldt",6023,135557,17711,130,13065.35,959.01,0.0073
"US","California","Imperial",6025,181215,58713,847,32399.64,4674.01,0.0144
"US","California","Inyo",6027,18039,4236,50,23482.45,2771.77,0.0118
"US","California","Kern",6029,900202,216008,2015,23995.50,2238.39,0.0093
"US","California","Kings",6031,152940,49964,398,32669.02,2602.33,0.0080
"US","California","Lake",6033,64385,9987,119,15511.38,1848.26,0.0119
"US","California","Lassen",6035,30573,9848,60,32211.43,1962.52,0.0061
"US","California","Los Angeles",6037,10039107,2674068,29011,26636.51,2889.80,0.0108
"US","California","Madera",6039,157326,38358,341,24381.22,2167.47,0.0089
"US","California","Marin",6041,258826,34052,253,13156.33,977.49,0.0074
"US","California","Mariposa",6043,17203,2682,19,15590.30,1104.46,0.0071
"US","California","Mendocino",6045,86749,14036,117,16180.01,1348.72,0.0083
"US","California","Merced",6047,277680,63813,740,22980.77,2664.94,0.0116
"US","California","Modoc",6049,8841,891,6,10078.05,678.66,0.0067
"US","California","Mono",6051,14444,3009,5,20832.18,346.16,0.0017
"US","California","Monterey",6053,434061,81964,661,18883.06,1522.83,0.0081
"US","California","Napa",6055,137744,23266,113,16890.75,820.36,0.0049
"US","California","Nevada",6057,99754,15829,112,15868.04,1122.76,0.0071
"US","California","Orange",6059,3175692,554477,6110,17460.04,1923.99,0.0110
"US","California","Placer",6061,398329,64644,523,16228.80,1312.98,0.0081
"US","California","Plumas",6063,18807,2787,12,14818.95,638.06,0.0043
"US","California","Riverside",6065,2470546,582427,5781,23574.83,2339.97,0.0099
"US","California","Sacramento",6067,1552058,279009,2692,17976.71,1734.47,0.0096
"US","California","San Benito",6069,62808,12520,91,19933.77,1448.86,0.0073
"US","California","San Bernardino",6071,2180085,556687,6303,25535.11,2891.17,0.0113
"US","California","San Diego",6073,3338330,742078,4683,22229.02,1402.80,0.0063
"US","California","San Francisco",6075,881549,122648,712,13912.78,807.67,0.0058
"US","California","San Joaquin",6077,762148,165285,1984,21686.73,2603.17,0.0120
"US","California","San Luis Obispo",6079,283111,51077,395,18041.33,1395.21,0.0077
"US","California","San Mateo",6081,766573,117359,655,15309.57,854.45,0.0056
"US","California","Santa Barbara",6083,446498,83339,606,18665.03,1357.23,0.0073
"US","California","Santa Clara",6085,1927851,296394,2039,15374.32,1057.65,0.0069
"US","California","Santa Cruz",6087,273213,43672,239,15984.60,874.78,0.0055
"US","California","Shasta",6089,180080,33517,529,18612.28,2937.58,0.0158
"US","California","Sierra",6091,3005,299,0,9950.08,0.00,0.0000
"US","California","Siskiyou",6093,43539,6370,66,14630.56,1515.88,0.0104
"US","California","Solano",6095,447643,76732,414,17141.34,924.84,0.0054
"US","California","Sonoma",6097,494335,78187,445,15816.60,900.20,0.0057
"US","California","Stanislaus",6099,550660,126226,1532,22922.67,2782.12,0.0121
"US","California","Sutter",6101,96970,20520,202,21161.18,2083.12,0.0098
"US","California","Tehama",6103,65084,13484,145,20717.84,2227.89,0.0108
"US","California","Trinity",6105,12285,1345,19,10948.31,1546.60,0.0141
"US","California","Tulare",6107,466195,120630,1245,25875.44,2670.56,0.0103
"US","California","Tuolumne",6109,54477,11695,91,21467.78,1670.43,0.0078
"US","California","Unassigned",90006,-1,9984,3,0.00,0.00,0.0003
"US","California","Ventura",6111,846005,171705,1291,20295.98,1526.00,0.0075
"US","California","Yolo",6113,220500,35880,274,16272.11,1242.63,0.0076
"US","California","Yuba",6115,78668,15644,103,19886.10,1309.30,0.0066
