Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Illinois","Adams",17001,65434,21272,189,32509.09,2888.41,0.0089
"US","Illinois","Alexander",17003,5761,1225,13,21263.67,2256.55,0.0106
"US","Illinois","Bond",17005,16426,4156,28,25301.35,1704.61,0.0067
"US","Illinois","Boone",17007,53544,13158,102,24574.18,1904.98,0.0078
"US","Illinois","Brown",17009,6577,2318,13,35244.03,1976.59,0.0056
"US","Illinois","Bureau",17011,32628,7962,122,24402.35,3739.12,0.0153
"US","Illinois","Calhoun",17013,4738,1489,4,31426.76,844.24,0.0027
"US","Illinois","Carroll",17015,14305,3877,45,27102.41,3145.75,0.0116
"US","Illinois","Cass",17017,12147,4439,34,36544.00,2799.05,0.0077
"US","Illinois","Champaign",17019,209689,58721,264,28003.85,1259.01,0.0045
"US","Illinois","Christian",17021,32304,9581,103,29658.87,3188.46,0.0108
"US","Illinois","Clark",17023,15441,4534,47,29363.38,3043.84,0.0104
"US","Illinois","Clay",17025,13184,4514,62,34238.47,4702.67,0.0137
"US","Illinois","Clinton",17027,37562,11450,110,30482.93,2928.49,0.0096
"US","Illinois","Coles",17029,50620,14545,156,28733.70,3081.79,0.0107
"US","Illinois","Cook",17031,5150233,1083181,13407,21031.69,2603.18,0.0124
"US","Illinois","Crawford",17033,18667,5853,38,31354.80,2035.68,0.0065
"US","Illinois","Cumberland",17035,10766,3220,36,29908.97,3343.86,0.0112
"US","Illinois","De Witt",17039,15638,4184,33,26755.34,2110.24,0.0079
"US","Illinois","DeKalb",17037,104896,21947,181,20922.63,1725.52,0.0082
"US","Illinois","Douglas",17041,19465,6256,50,32139.74,2568.71,0.0080
"US","Illinois","DuPage",17043,922921,198233,1589,21478.87,1721.71,0.0080
"US","Illinois","Edgar",17045,17160,4871,56,28385.78,3263.40,0.0115
"US","Illinois","Edwards",17047,6395,1714,25,26802.19,3909.30,0.0146
"US","Illinois","Effingham",17049,34008,10257,126,30160.55,3705.01,0.0123
"US","Illinois","Fayette",17051,21336,6811,89,31922.57,4171.35,0.0131
"US","Illinois","Ford",17053,12961,4232,62,32651.80,4783.58,0.0147
"US","Illinois","Franklin",17055,38469,11697,149,30406.30,3873.25,0.0127
"US","Illinois","Fulton",17057,34340,9516,110,27711.12,3203.26,0.0116
"US","Illinois","Gallatin",17059,4828,1267,12,26242.75,2485.50,0.0095
"US","Illinois","Greene",17061,12969,3489,42,26902.61,3238.49,0.0120
"US","Illinois","Grundy",17063,51054,12202,123,23900.18,2409.21,0.0101
"US","Illinois","Hamilton",17065,8115,2067,28,25471.35,3450.40,0.0135
"US","Illinois","Hancock",17067,17708,4129,43,23317.14,2428.28,0.0104
"US","Illinois","Hardin",17069,3821,1008,18,26380.53,4710.81,0.0179
"US","Illinois","Henderson",17071,6646,1084,16,16310.56,2407.46,0.0148
"US","Illinois","Henry",17073,48913,12004,110,24541.53,2248.89,0.0092
"US","Illinois","Iroquois",17075,27113,6871,104,25342.09,3835.80,0.0151
"US","Illinois","Jackson",17077,56750,14655,105,25823.79,1850.22,0.0072
"US","Illinois","Jasper",17079,9609,2572,24,26766.57,2497.66,0.0093
"US","Illinois","Jefferson",17081,37683,10373,161,27527.00,4272.48,0.0155
"US","Illinois","Jersey",17083,21773,6017,60,27635.14,2755.71,0.0100
"US","Illinois","Jo Daviess",17085,21235,3776,33,17781.96,1554.04,0.0087
"US","Illinois","Johnson",17087,12417,3936,38,31698.48,3060.32,0.0097
"US","Illinois","Kane",17089,532403,119690,1034,22481.09,1942.14,0.0086
"US","Illinois","Kankakee",17091,109862,27941,345,25432.82,3140.30,0.0123
"US","Illinois","Kendall",17093,128989,29227,143,22658.52,1108.62,0.0049
"US","Illinois","Knox",17095,49698,11982,197,24109.62,3963.94,0.0164
"US","Illinois","LaSalle",17099,108669,27520,360,25324.61,3312.81,0.0131
"US","Illinois","Lake",17097,696535,140795,1240,20213.63,1780.24,0.0088
"US","Illinois","Lawrence",17101,15678,5215,40,33263.17,2551.35,0.0077
"US","Illinois","Lee",17103,34096,8283,74,24293.17,2170.34,0.0089
"US","Illinois","Livingston",17105,35647,10274,127,28821.50,3562.71,0.0124
"US","Illinois","Logan",17107,28617,9034,83,31568.65,2900.37,0.0092
"US","Illinois","Macon",17115,104009,29254,317,28126.41,3047.81,0.0108
"US","Illinois","Macoupin",17117,44925,12202,128,27160.82,2849.19,0.0105
"US","Illinois","Madison",17119,262966,67585,724,25701.04,2753.21,0.0107
"US","Illinois","Marion",17121,37205,11315,188,30412.58,5053.08,0.0166
"US","Illinois","Marshall",17123,11438,2635,28,23037.24,2447.98,0.0106
"US","Illinois","Mason",17125,13359,3712,58,27786.51,4341.64,0.0156
"US","Illinois","Massac",17127,13772,3610,64,26212.61,4647.11,0.0177
"US","Illinois","McDonough",17109,29682,6693,78,22549.02,2627.86,0.0117
"US","Illinois","McHenry",17111,307774,70480,424,22899.92,1377.63,0.0060
"US","Illinois","McLean",17113,171516,46987,269,27395.11,1568.37,0.0057
"US","Illinois","Menard",17129,12196,3382,18,27730.40,1475.89,0.0053
"US","Illinois","Mercer",17131,15436,3818,40,24734.39,2591.34,0.0105
"US","Illinois","Monroe",17133,34637,9122,119,26336.00,3435.63,0.0130
