Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Pennsylvania","Adams",42001,103009,23771,326,23076.62,3164.77,0.0137
"US","Pennsylvania","Allegheny",42003,1216045,252193,3002,20738.79,2468.66,0.0119
"US","Pennsylvania","Armstrong",42005,64735,14631,301,22601.37,4649.73,0.0206
"US","Pennsylvania","Beaver",42007,163929,38058,674,23216.15,4111.54,0.0177
"US","Pennsylvania","Bedford",42009,47888,10448,249,21817.57,5199.63,0.0238
"US","Pennsylvania","Berks",42011,421163,99306,1494,23578.99,3547.32,0.0150
"US","Pennsylvania","Blair",42013,121828,27909,571,22908.53,4686.94,0.0205
"US","Pennsylvania","Bradford",42015,60323,14123,185,23412.30,3066.82,0.0131
"US","Pennsylvania","Bucks",42017,628270,118816,1743,18911.61,2774.28,0.0147
"US","Pennsylvania","Butler",42019,187852,42637,672,22697.12,3577.28,0.0158
"US","Pennsylvania","Cambria",42021,130191,32838,671,25222.94,5153.97,0.0204
"US","Pennsylvania","Cameron",42023,4447,768,18,17270.07,4047.67,0.0234
"US","Pennsylvania","Carbon",42025,64182,15337,261,23896.11,4066.56,0.0170
"US","Pennsylvania","Centre",42027,162385,33457,321,20603.50,1976.78,0.0096
"US","Pennsylvania","Chester",42029,524989,87743,1069,16713.30,2036.23,0.0122
"US","Pennsylvania","Clarion",42031,38438,7879,188,20497.94,4890.99,0.0239
"US","Pennsylvania","Clearfield",42033,79255,18050,298,22774.59,3760.02,0.0165
"US","Pennsylvania","Clinton",42035,38632,8545,117,22118.97,3028.58,0.0137
"US","Pennsylvania","Columbia",42037,64964,14053,216,21631.98,3324.92,0.0154
"US","Pennsylvania","Crawford",42039,84628,19004,282,22455.92,3332.23,0.0148
"US","Pennsylvania","Cumberland",42041,253370,48541,812,19158.15,3204.80,0.0167
"US","Pennsylvania","Dauphin",42043,278298,57003,868,20482.72,3118.96,0.0152
"US","Pennsylvania","Delaware",42045,566747,106390,1723,18772.04,3040.16,0.0162
"US","Pennsylvania","Elk",42047,29910,6744,84,22547.64,2808.43,0.0125
"US","Pennsylvania","Erie",42049,269728,54726,684,20289.33,2535.89,0.0125
"US","Pennsylvania","Fayette",42051,129274,28941,588,22387.33,4548.48,0.0203
"US","Pennsylvania","Forest",42053,7247,2141,34,29543.26,4691.60,0.0159
"US","Pennsylvania","Franklin",42055,155027,38745,620,24992.42,3999.30,0.0160
"US","Pennsylvania","Fulton",42057,14530,3885,59,26737.78,4060.56,0.0152
"US","Pennsylvania","Greene",42059,36233,7910,92,21830.93,2539.12,0.0116
"US","Pennsylvania","Huntingdon",42061,45144,10833,226,23996.54,5006.20,0.0209
"US","Pennsylvania","Indiana",42063,84073,16269,325,19351.04,3865.69,0.0200
"US","Pennsylvania","Jefferson",42065,43425,8418,204,19385.15,4697.75,0.0242
"US","Pennsylvania","Juniata",42067,24762,4524,167,18269.93,6744.20,0.0369
"US","Pennsylvania","Lackawanna",42069,209674,40744,670,19432.07,3195.44,0.0164
"US","Pennsylvania","Lancaster",42071,545724,116800,1730,21402.76,3170.10,0.0148
"US","Pennsylvania","Lawrence",42073,85512,18257,379,21350.22,4432.13,0.0208
"US","Pennsylvania","Lebanon",42075,141793,35494,469,25032.27,3307.64,0.0132
"US","Pennsylvania","Lehigh",42077,369318,87104,1166,23585.09,3157.17,0.0134
"US","Pennsylvania","Luzerne",42079,317416,70347,1209,22162.40,3808.88,0.0172
"US","Pennsylvania","Lycoming",42081,113298,27046,484,23871.56,4271.92,0.0179
