Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Oregon","Baker",41001,16124,2966,42,18394.94,2604.81,0.0142
"US","Oregon","Benton",41003,93053,13115,53,14094.12,569.57,0.0040
"US","Oregon","Clackamas",41005,418187,54974,483,13145.79,1154.99,0.0088
"US","Oregon","Clatsop",41007,40223,4115,37,10230.47,919.87,0.0090
"US","Oregon","Columbia",41009,52354,6721,69,12837.61,1317.95,0.0103
"US","Oregon","Coos",41011,64487,9525,131,14770.42,2031.42,0.0138
"US","Oregon","Crook",41013,24404,5409,64,22164.40,2622.52,0.0118
"US","Oregon","Curry",41015,22925,2888,41,12597.60,1788.44,0.0142
"US","Oregon","Deschutes",41017,197692,42040,232,21265.40,1173.54,0.0055
"US","Oregon","Douglas",41019,110980,17844,333,16078.57,3000.54,0.0187
"US","Oregon","Gilliam",41021,1912,258,4,13493.72,2092.05,0.0155
"US","Oregon","Grant",41023,7199,1482,18,20586.19,2500.35,0.0121
"US","Oregon","Harney",41025,7393,1441,35,19491.41,4734.21,0.0243
"US","Oregon","Hood River",41027,23381,3202,40,13694.88,1710.79,0.0125
"US","Oregon","Jackson",41029,220944,38514,437,17431.57,1977.88,0.0113
"US","Oregon","Jefferson",41031,24658,6591,72,26729.66,2919.94,0.0109
"US","Oregon","Josephine",41033,87487,14537,301,16616.18,3440.51,0.0207
"US","Oregon","Klamath",41035,68238,12795,182,18750.55,2667.14,0.0142
"US","Oregon","Lake",41037,7869,1254,23,15935.95,2922.86,0.0183
"US","Oregon","Lane",41039,382067,50622,411,13249.51,1075.73,0.0081
"US","Oregon","Lincoln",41041,49962,6034,65,12077.18,1300.99,0.0108
"US","Oregon","Linn",41043,129748,23404,223,18038.04,1718.72,0.0095
"US","Oregon","Malheur",41045,30571,7757,98,25373.72,3205.65,0.0126
"US","Oregon","Marion",41047,347818,63019,582,18118.38,1673.29,0.0092
"US","Oregon","Morrow",41049,11602,2854,26,24599.21,2240.99,0.0091
"US","Oregon","Multnomah",41051,812854,103292,965,12707.33,1187.18,0.0093
"US","Oregon","Polk",41053,86084,13630,117,15833.37,1359.14,0.0086
"US","Oregon","Sherman",41055,1779,293,3,16469.93,1686.34,0.0102
"US","Oregon","Tillamook",41057,27035,3257,54,12047.35,1997.41,0.0166
"US","Oregon","Umatilla",41059,77949,21186,194,27179.31,2488.81,0.0092
"US","Oregon","Unassigned",90041,-1,0,0,0.00,0.00,0.0000
"US","Oregon","Union",41061,26835,4658,66,17357.93,2459.47,0.0142
"US","Oregon","Wallowa",41063,7208,1132,14,15704.77,1942.29,0.0124
"US","Oregon","Wasco",41065,26681,4663,53,17476.86,1986.43,0.0114
"US","Oregon","Washington",41067,601592,77377,475,12862.04,789.57,0.0061
"US","Oregon","Wheeler",41069,1332,209,3,15690.69,2252.25,0.0144
"US","Oregon","Yamhill",41071,107100,15931,177,14874.88,1652.66,0.0111
