Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","West Virginia","Barbour",54001,16441,4211,63,25612.80,3831.88,0.0150
"US","West Virginia","Berkeley",54003,119170,33943,245,28482.84,2055.89,0.0072
"US","West Virginia","Boone",54005,21457,5988,64,27906.98,2982.71,0.0107
"US","West Virginia","Braxton",54007,13956,3434,35,24605.90,2507.88,0.0102
"US","West Virginia","Brooke",54009,21938,4675,92,21310.06,4193.64,0.0197
"US","West Virginia","Cabell",54011,91945,24987,325,27176.03,3534.72,0.0130
"US","West Virginia","Calhoun",54013,7109,1589,10,22351.95,1406.67,0.0063
"US","West Virginia","Clay",54015,8507,2108,31,24779.59,3644.06,0.0147
"US","West Virginia","Doddridge",54017,8448,1939,16,22952.18,1893.94,0.0083
"US","West Virginia","Fayette",54019,42405,11309,158,26669.02,3725.98,0.0140
"US","West Virginia","Gilmer",54021,7823,1903,17,24325.71,2173.08,0.0089
"US","West Virginia","Grant",54023,11568,3515,51,30385.55,4408.71,0.0145
"US","West Virginia","Greenbrier",54025,34662,8193,125,23636.84,3606.25,0.0153
"US","West Virginia","Hampshire",54027,23175,5364,63,23145.63,2718.45,0.0117
"US","West Virginia","Hancock",54029,28809,6383,130,22156.27,4512.48,0.0204
"US","West Virginia","Hardy",54031,13776,3956,43,28716.61,3121.37,0.0109
"US","West Virginia","Harrison",54033,67256,17414,215,25892.11,3196.74,0.0123
"US","West Virginia","Jackson",54035,28576,6290,116,22011.48,4059.35,0.0184
"US","West Virginia","Jefferson",54037,57146,13522,116,23662.20,2029.89,0.0086
"US","West Virginia","Kanawha",54039,178123,42658,600,23948.62,3368.46,0.0141
"US","West Virginia","Lewis",54041,15907,4654,73,29257.56,4589.17,0.0157
"US","West Virginia","Lincoln",54043,20409,4823,62,23631.73,3037.88,0.0129
"US","West Virginia","Logan",54045,32019,8572,160,26771.60,4997.03,0.0187
"US","West Virginia","Marion",54049,56072,13284,151,23690.97,2692.97,0.0114
"US","West Virginia","Marshall",54051,30531,8076,143,26451.80,4683.76,0.0177
"US","West Virginia","Mason",54053,26516,5767,77,21749.13,2903.91,0.0134
"US","West Virginia","McDowell",54047,17624,4582,58,25998.64,3290.97,0.0127
"US","West Virginia","Mercer",54055,58758,14700,227,25017.87,3863.30,0.0154
"US","West Virginia","Mineral",54057,26868,7276,145,27080.54,5396.75,0.0199
"US","West Virginia","Mingo",54059,23423,6883,103,29385.65,4397.39,0.0150
"US","West Virginia","Monongalia",54061,105612,22575,171,21375.41,1619.13,0.0076
"US","West Virginia","Monroe",54063,13274,3688,34,27783.64,2561.40,0.0092
"US","West Virginia","Morgan",54065,17884,4004,58,22388.73,3243.12,0.0145
"US","West Virginia","Nicholas",54067,24495,6424,80,26225.76,3265.97,0.0125
"US","West Virginia","Ohio",54069,41411,10432,145,25191.37,3501.49,0.0139
"US","West Virginia","Pendleton",54071,6968,1785,16,25617.11,2296.21,0.0090
"US","West Virginia","Pleasants",54073,7460,1956,34,26219.84,4557.64,0.0174
"US","West Virginia","Pocahontas",54075,8247,1799,25,21813.99,3031.41,0.0139
"US","West Virginia","Preston",54077,33432,8240,117,24647.04,3499.64,0.0142
"US","West Virginia","Putnam",54079,56449,15015,153,26599.23,2710.41,0.0102
"US","West Virginia","Raleigh",54081,73361,20128,269,27436.92,3666.80,0.0134
"US","West Virginia","Randolph",54083,28695,8194,65,28555.50,2265.20,0.0079
"US","West Virginia","Ritchie",54085,9554,2151,27,22514.13,2826.04,0.0126
"US","West Virginia","Roane",54087,13688,2838,31,20733.49,2264.76,0.0109
"US","West Virginia","Summers",54089,12573,2428,43,19311.22,3420.03,0.0177
"US","West Virginia","Taylor",54091,16694,3895,59,23331.74,3534.20,0.0151
"US","West Virginia","Tucker",54093,6839,1750,33,25588.54,4825.27,0.0189
"US","West Virginia","Tyler",54095,8591,2014,27,23443.14,3142.82,0.0134
"US","West Virginia","Unassigned",90054,-1,0,0,0.00,0.00,0.0000
"US","West Virginia","Upshur",54097,24176,5904,77,24420.91,3184.98,0.0130
"US","West Virginia","Wayne",54099,39402,8862,97,22491.24,2461.80,0.0109
"US","West Virginia","Webster",54101,8113,1908,27,23517.81,3327.99,0.0142
"US","West Virginia","Wetzel",54103,15065,3913,71,25974.11,4712.91,0.0181
"US","West Virginia","Wirt",54105,5821,1339,19,23002.92,3264.04,0.0142
"US","West Virginia","Wood",54107,83518,20448,298,24483.34,3568.09,0.0146
"US","West Virginia","Wyoming",54109,20394,6107,83,29945.08,4069.82,0.0136
