Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Tennessee","Anderson",47001,76978,18285,284,23753.54,3689.37,0.0155
"US","Tennessee","Bedford",47003,49713,12806,209,25759.86,4204.13,0.0163
"US","Tennessee","Benton",47005,16159,3762,83,23281.14,5136.46,0.0221
"US","Tennessee","Bledsoe",47007,15064,4173,43,27701.81,2854.49,0.0103
"US","Tennessee","Blount",47009,133088,33492,345,25165.30,2592.27,0.0103
"US","Tennessee","Bradley",47011,108109,29652,346,27427.87,3200.47,0.0117
"US","Tennessee","Campbell",47013,39842,9928,135,24918.43,3388.38,0.0136
"US","Tennessee","Cannon",47015,14677,3521,52,23989.92,3542.96,0.0148
"US","Tennessee","Carroll",47017,27767,7755,134,27928.84,4825.87,0.0173
"US","Tennessee","Carter",47019,56391,13674,283,24248.55,5018.53,0.0207
"US","Tennessee","Cheatham",47021,40667,9719,104,23898.98,2557.36,0.0107
"US","Tennessee","Chester",47023,17297,4955,83,28646.59,4798.52,0.0168
"US","Tennessee","Claiborne",47025,31958,7383,149,23102.20,4662.37,0.0202
"US","Tennessee","Clay",47027,7615,1924,44,25265.92,5778.07,0.0229
"US","Tennessee","Cocke",47029,36004,9858,187,27380.29,5193.87,0.0190
"US","Tennessee","Coffee",47031,56519,14572,222,25782.48,3927.88,0.0152
"US","Tennessee","Crockett",47033,14230,4528,75,31820.10,5270.56,0.0166
"US","Tennessee","Cumberland",47035,60520,13835,289,22860.21,4775.28,0.0209
"US","Tennessee","Davidson",47037,694144,173252,1454,24959.09,2094.67,0.0084
"US","Tennessee","DeKalb",47041,20490,5389,91,26300.63,4441.19,0.0169
"US","Tennessee","Decatur",47039,11663,3214,52,27557.23,4458.54,0.0162
"US","Tennessee","Dickson",47043,53947,13701,217,25397.15,4022.47,0.0158
"US","Tennessee","Dyer",47045,37159,11254,172,30286.07,4628.76,0.0153
"US","Tennessee","Fayette",47047,41133,10400,142,25283.84,3452.22,0.0137
"US","Tennessee","Fentress",47049,18522,4769,106,25747.76,5722.92,0.0222
"US","Tennessee","Franklin",47051,42208,11001,149,26063.78,3530.14,0.0135
"US","Tennessee","Gibson",47053,49133,15114,223,30761.40,4538.70,0.0148
"US","Tennessee","Giles",47055,29463,8247,159,27991.04,5396.60,0.0193
"US","Tennessee","Grainger",47057,23319,5789,96,24825.25,4116.81,0.0166
"US","Tennessee","Greene",47059,69069,18717,312,27098.99,4517.22,0.0167
"US","Tennessee","Grundy",47061,13427,3493,66,26014.75,4915.47,0.0189
"US","Tennessee","Hamblen",47063,64934,17415,306,26819.54,4712.48,0.0176
"US","Tennessee","Hamilton",47065,367804,88036,972,23935.57,2642.71,0.0110
"US","Tennessee","Hancock",47067,6619,1676,29,25321.05,4381.33,0.0173
"US","Tennessee","Hardeman",47069,25050,6615,100,26407.19,3992.02,0.0151
"US","Tennessee","Hardin",47071,25652,7389,117,28804.77,4561.05,0.0158
"US","Tennessee","Hawkins",47073,56786,13905,257,24486.67,4525.76,0.0185
"US","Tennessee","Haywood",47075,17304,5478,83,31657.42,4796.58,0.0152
"US","Tennessee","Henderson",47077,28117,7736,124,27513.60,4410.14,0.0160
"US","Tennessee","Henry",47079,32344,7032,127,21741.28,3926.54,0.0181
"US","Tennessee","Hickman",47081,25178,5972,95,23719.12,3773.14,0.0159
"US","Tennessee","Houston",47083,8201,2292,56,27947.81,6828.44,0.0244
"US","Tennessee","Humphreys",47085,18582,4046,61,21773.76,3282.75,0.0151
"US","Tennessee","Jackson",47087,11786,2671,51,22662.48,4327.17,0.0191
"US","Tennessee","Jefferson",47089,54494,13467,229,24712.81,4202.30,0.0170
"US","Tennessee","Johnson",47091,17788,4576,72,25725.21,4047.67,0.0157
"US","Tennessee","Knox",47093,470312,109662,1134,23316.86,2411.17,0.0103
"US","Tennessee","Lake",47095,7016,2500,34,35632.84,4846.07,0.0136
"US","Tennessee","Lauderdale",47097,25633,6979,82,27226.62,3199.00,0.0117
"US","Tennessee","Lawrence",47099,44142,12556,166,28444.57,3760.59,0.0132
"US","Tennessee","Lewis",47101,12268,3057,49,24918.49,3994.13,0.0160
"US","Tennessee","Lincoln",47103,34366,8780,136,25548.51,3957.40,0.0155
"US","Tennessee","Loudon",47105,54067,12489,156,23099.12,2885.31,0.0125
"US","Tennessee","Macon",47111,24601,7270,124,29551.64,5040.45,0.0171
"US","Tennessee","Madison",47113,97984,25992,374,26526.78,3816.95,0.0144
"US","Tennessee","Marion",47115,28907,7423,116,25678.90,4012.87,0.0156
"US","Tennessee","Marshall",47117,34375,8931,108,25981.09,3141.82,0.0121
"US","Tennessee","Maury",47119,96387,25921,286,26892.63,2967.21,0.0110
"US","Tennessee","McMinn",47107,53794,14121,212,26250.14,3940.96,0.0150
"US","Tennessee","McNairy",47109,25694,6223,91,24219.66,3541.68,0.0146
"US","Tennessee","Meigs",47121,12421,2922,48,23524.68,3864.42,0.0164
"US","Tennessee","Monroe",47123,46544,12399,203,26639.31,4361.46,0.0164
"US","Tennessee","Montgomery",47125,208993,44065,494,21084.44,2363.72,0.0112
"US","Tennessee","Moore",47127,6487,1952,34,30090.95,5241.25,0.0174
"US","Tennessee","Morgan",47129,21403,4986,64,23295.80,2990.24,0.0128
"US","Tennessee","Obion",47131,30068,9673,154,32170.41,5121.72,0.0159
"US","Tennessee","Out of TN",80047,-1,45755,222,0.00,0.00,0.0049
"US","Tennessee","Overton",47133,22241,6105,118,27449.31,5305.52,0.0193
"US","Tennessee","Perry",47135,8076,2018,43,24987.62,5324.42,0.0213
"US","Tennessee","Pickett",47137,5048,1515,28,30011.89,5546.75,0.0185
"US","Tennessee","Polk",47139,16832,4107,52,24399.95,3089.35,0.0127
