Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Wisconsin","Adams",55001,20220,4390,47,21711.18,2324.43,0.0107
"US","Wisconsin","Ashland",55003,15562,3036,30,19509.06,1927.77,0.0099
"US","Wisconsin","Barron",55005,45244,12914,127,28543.01,2807.00,0.0098
"US","Wisconsin","Bayfield",55007,15036,3001,37,19958.77,2460.76,0.0123
"US","Wisconsin","Brown",55009,264542,81196,424,30693.05,1602.77,0.0052
"US","Wisconsin","Buffalo",55011,13030,3221,11,24719.88,844.21,0.0034
"US","Wisconsin","Burnett",55013,15414,3756,38,24367.46,2465.29,0.0101
"US","Wisconsin","Calumet",55015,50089,14010,103,27970.21,2056.34,0.0074
"US","Wisconsin","Chippewa",55017,64658,17839,162,27589.78,2505.49,0.0091
"US","Wisconsin","Clark",55019,34774,7317,112,21041.58,3220.80,0.0153
"US","Wisconsin","Columbia",55021,57532,14451,116,25118.20,2016.27,0.0080
"US","Wisconsin","Crawford",55023,16130,3999,28,24792.31,1735.90,0.0070
"US","Wisconsin","Dane",55025,546695,115750,457,21172.68,835.93,0.0039
"US","Wisconsin","Dodge",55027,87839,25904,291,29490.32,3312.88,0.0112
"US","Wisconsin","Door",55029,27668,6747,53,24385.57,1915.57,0.0079
"US","Wisconsin","Douglas",55031,43150,10776,71,24973.35,1645.42,0.0066
"US","Wisconsin","Dunn",55033,45368,12622,66,27821.37,1454.77,0.0052
"US","Wisconsin","Eau Claire",55035,104646,28536,172,27269.08,1643.64,0.0060
"US","Wisconsin","Florence",55037,4294,1016,15,23660.92,3493.25,0.0148
"US","Wisconsin","Fond du Lac",55039,103403,30544,214,29538.79,2069.57,0.0070
"US","Wisconsin","Forest",55041,9004,2552,47,28342.96,5219.90,0.0184
"US","Wisconsin","Grant",55043,51438,12052,137,23430.15,2663.40,0.0114
"US","Wisconsin","Green",55045,36960,8477,48,22935.61,1298.70,0.0057
