Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"San Marino","","",0,33938,6476,94,19081.86,2769.76,0.0145,5,34,156,86,38.95,713,42,0.110,0.446,0.0589,198,367,348,83.56,2137,23,0.330,0.246,0.0108,367,486,429,112.32,2252,25,0.348,0.266,0.0111,536,618,581,22.19,349,1,0.054,0.010,0.0026,618,690,686,117.42,1037,3,0.160,0.035,0.0031
"Serbia","","",0,8737370,1274278,12181,14584.23,1394.13,0.0096,5,61,126,83,3.80,11008,238,0.009,0.020,0.0216,131,236,185,4.54,21033,491,0.017,0.040,0.0233,236,370,315,82.62,354832,3192,0.278,0.262,0.0090,370,523,421,56.17,330838,3131,0.260,0.257,0.0095,523,690,616,79.56,557961,5150,0.438,0.423,0.0092
"Slovakia","","",0,5459642,1287566,15364,23583.34,2814.10,0.0119,3,70,93,86,0.92,934,16,0.001,0.001,0.0169,193,540,346,115.81,773253,12495,0.601,0.813,0.0162,540,690,674,202.48,512031,2842,0.398,0.185,0.0056,,,,,,,,,,,,,,,,,,
"Slovenia","","",0,2078932,440174,5409,21173.08,2601.82,0.0123,5,46,92,66,2.11,1339,79,0.003,0.015,0.0589,158,315,280,84.02,78038,1434,0.177,0.265,0.0184,315,407,351,88.65,114942,2380,0.261,0.440,0.0207,407,533,434,48.85,65350,557,0.148,0.103,0.0085,533,690,662,155.86,182579,988,0.415,0.183,0.0054
"Switzerland","","",0,8654618,1115757,11756,12892.04,1358.35,0.0105,5,43,111,63,12.00,30222,1755,0.027,0.149,0.0581,154,400,286,92.25,521925,8181,0.468,0.696,0.0157,400,521,447,24.61,150272,792,0.135,0.067,0.0053,521,626,595,34.25,146280,356,0.131,0.030,0.0024,626,690,684,104.68,267976,636,0.240,0.054,0.0024
"Turkey","","",0,84339067,9043156,79155,10722.38,938.53,0.0088,5,60,140,82,5.17,172181,4717,0.019,0.060,0.0274,140,182,147,1.60,50042,820,0.006,0.010,0.0164,182,378,323,141.79,2279874,20810,0.252,0.263,0.0091,378,516,450,69.59,2882363,23018,0.319,0.291,0.0080,516,690,628,35.74,3672640,29977,0.406,0.379,0.0082
"Italy","","",0,61672581,5222867,134659,8468.70,2183.45,0.0258,5,38,134,62,8.79,232237,33475,0.044,0.249,0.1441,194,374,296,56.12,2290372,52979,0.439,0.393,0.0231,374,519,422,36.54,1729379,39670,0.331,0.295,0.0229,519,624,580,10.50,437014,3836,0.084,0.028,0.0088,624,690,690,28.84,534191,3679,0.102,0.027,0.0069
"Russia","","",0,147098081,9838572,283765,6688.44,1929.09,0.0288,4,73,212,108,7.26,935926,16040,0.095,0.057,0.0171,212,465,336,19.13,3819320,92575,0.388,0.326,0.0242,465,589,538,16.58,2106464,73301,0.214,0.258,0.0348,589,690,652,26.48,3003660,103049,0.305,0.363,0.0343,,,,,,,,,
"Sweden","","",0,10487191,1229442,15124,11723.27,1442.14,0.0123,5,45,213,154,11.21,84911,5739,0.069,0.379,0.0676,224,386,350,63.12,517591,6497,0.421,0.430,0.0126,386,534,446,58.17,493044,2365,0.401,0.156,0.0048,534,630,596,10.26,68034,290,0.055,0.019,0.0043,630,690,686,22.03,70617,270,0.057,0.018,0.0038
"Germany","","",0,94088741,6556439,105821,6968.36,1124.69,0.0161,5,48,124,68,5.85,178915,8319,0.027,0.079,0.0465,147,156,151,0.57,5100,118,0.001,0.001,0.0231,179,394,330,25.95,2176547,58233,0.332,0.550,0.0268,394,528,449,21.73,1366616,24097,0.208,0.228,0.0176,528,690,674,61.00,2819064,14838,0.430,0.140,0.0053
"Spain","","",0,55364461,5293891,88213,9561.89,1593.31,0.0167,5,144,322,284,36.80,1469392,19837,0.278,0.225,0.0135,322,402,367,64.43,1463953,22307,0.277,0.253,0.0152,418,496,456,15.65,492853,7666,0.093,0.087,0.0156,496,630,546,46.29,1301994,6901,0.246,0.078,0.0053,630,690,686,21.28,316062,1539,0.060,0.017,0.0049
"Belgium","","",0,24782030,1933558,27480,7802.26,1108.87,0.0142,4,51,136,79,5.56,58515,9568,0.030,0.348,0.1635,172,349,279,66.02,589370,9985,0.305,0.363,0.0169,349,519,429,19.36,429067,5400,0.222,0.196,0.0126,519,690,676,72.26,854954,2377,0.442,0.087,0.0028,,,,,,,,,
"Netherlands","","",0,17854316,2923719,20568,16375.42,1151.99,0.0070,5,174,302,279,53.89,423962,2659,0.145,0.129,0.0063,302,387,333,62.57,565676,6073,0.193,0.295,0.0107,387,508,455,45.55,667682,3224,0.228,0.157,0.0048,508,603,540,52.91,317126,500,0.108,0.024,0.0016,603,690,672,124.11,910155,2092,0.311,0.102,0.0023
"Ukraine","","",0,47107393,3734126,96718,7926.84,2053.14,0.0259,3,79,378,310,29.70,1269033,24199,0.340,0.250,0.0191,378,533,440,32.90,1040252,30745,0.279,0.318,0.0296,533,690,648,48.69,1427656,41880,0.382,0.433,0.0293,,,,,,,,,,,,,,,,,,
"United Kingdom","","",0,66991010,10893322,146839,16260.87,2191.92,0.0135,5,56,148,81,7.89,293641,42227,0.027,0.288,0.1438,165,304,295,36.45,1204390,10485,0.111,0.071,0.0087,304,465,350,85.80,2961872,73512,0.272,0.501,0.0248,465,568,542,66.13,1778890,3245,0.163,0.022,0.0018,568,690,690,76.47,4698652,15999,0.431,0.109,0.0034
