Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Missouri","Adair",29001,25342,3724,43,14694.97,1696.79,0.0115,5,159,312,295,97.31,991,3,0.266,0.067,0.0029,312,386,328,79.12,963,9,0.259,0.219,0.0098,386,441,414,120.12,377,6,0.101,0.143,0.0163,458,639,565,58.28,1060,13,0.285,0.303,0.0123,639,685,685,58.20,311,11,0.083,0.262,0.0363
"US","Missouri","Andrew",29003,17712,3183,40,17970.87,2258.36,0.0126,5,93,144,116,6.61,34,0,0.011,0.000,0.0000,172,377,303,82.77,1199,16,0.377,0.410,0.0137,377,445,414,352.02,625,1,0.196,0.032,0.0020,459,625,567,68.48,845,5,0.265,0.119,0.0056,625,685,682,89.37,496,16,0.156,0.397,0.0320
"US","Missouri","Atchison",29005,5143,866,17,16838.42,3305.46,0.0196,5,156,376,299,118.02,286,6,0.330,0.356,0.0212,404,495,414,306.24,167,0,0.193,0.000,0.0000,507,537,518,11.47,7,0,0.008,0.000,0.0000,543,624,574,88.28,175,1,0.202,0.045,0.0044,624,685,666,145.44,229,11,0.264,0.633,0.0470
"US","Missouri","Audrain",29007,25388,4199,79,16539.31,3111.71,0.0188,5,164,245,237,28.67,276,1,0.066,0.019,0.0054,245,378,343,115.49,1615,48,0.385,0.608,0.0297,378,443,414,289.19,744,7,0.177,0.086,0.0092,487,629,570,98.75,967,7,0.230,0.086,0.0070,629,685,680,67.79,529,15,0.126,0.195,0.0291
"US","Missouri","Barry",29009,35789,4681,93,13079.44,2598.56,0.0199,5,139,217,176,21.40,326,4,0.070,0.044,0.0126,217,378,298,65.97,1791,38,0.383,0.413,0.0215,378,444,414,211.66,780,3,0.167,0.030,0.0036,458,633,559,48.79,1377,15,0.294,0.162,0.0109,633,685,666,38.14,438,33,0.094,0.354,0.0752
"US","Missouri","Barton",29011,11754,1890,40,16079.63,3403.10,0.0212,5,184,334,264,90.95,676,8,0.358,0.197,0.0117,334,380,353,67.04,205,2,0.109,0.058,0.0113,380,431,414,172.71,237,4,0.126,0.090,0.0151,456,650,560,76.65,638,14,0.338,0.342,0.0214,650,685,666,43.81,89,13,0.047,0.322,0.1446
"US","Missouri","Bates",29013,16172,2554,59,15792.73,3648.28,0.0231,5,166,382,303,79.52,1041,18,0.408,0.306,0.0173,382,445,414,142.41,276,8,0.108,0.139,0.0299,458,499,473,13.67,40,1,0.015,0.022,0.0334,499,647,559,93.00,978,13,0.383,0.222,0.0134,647,685,665,56.15,239,17,0.093,0.284,0.0702
"US","Missouri","Benton",29015,19443,2798,71,14390.78,3651.70,0.0254,5,111,265,245,57.71,418,5,0.149,0.071,0.0120,265,383,322,113.67,995,18,0.356,0.252,0.0180,383,444,414,98.80,258,6,0.092,0.091,0.0250,458,643,599,63.93,953,13,0.341,0.189,0.0140,643,685,666,38.68,199,27,0.071,0.376,0.1339
"US","Missouri","Bollinger",29017,12132,1941,31,15999.01,2555.23,0.0160,5,158,256,234,104.52,350,1,0.180,0.035,0.0031,256,385,297,104.52,686,11,0.353,0.354,0.0160,385,443,414,62.48,83,0,0.043,0.000,0.0000,523,649,604,105.67,613,6,0.316,0.195,0.0098,649,668,666,103.78,110,3,0.056,0.089,0.0252
"US","Missouri","Boone",29019,180463,26714,193,14803.03,1069.47,0.0072,5,115,255,225,67.39,4643,10,0.174,0.051,0.0021,255,386,295,95.07,10920,60,0.409,0.310,0.0055,386,448,414,87.01,2083,18,0.078,0.095,0.0088,482,638,547,44.25,6718,46,0.251,0.236,0.0068,638,685,666,37.36,2030,55,0.076,0.284,0.0270
"US","Missouri","Buchanan",29021,87363,15222,248,17423.85,2838.73,0.0163,5,65,159,102,40.44,844,3,0.055,0.012,0.0036,173,377,316,73.58,5850,119,0.384,0.480,0.0203,377,444,414,281.23,2505,18,0.165,0.073,0.0072,457,628,560,63.59,4138,38,0.272,0.152,0.0091,628,685,666,86.52,1910,69,0.126,0.279,0.0362
"US","Missouri","Butler",29023,42478,7139,131,16806.35,3083.95,0.0183,5,69,94,81,3.88,25,0,0.003,0.000,0.0000,143,377,303,79.05,3201,26,0.448,0.197,0.0080,377,446,414,134.52,941,15,0.132,0.114,0.0158,458,657,597,76.93,2669,30,0.374,0.228,0.0112,657,685,666,40.61,327,60,0.046,0.455,0.1823
"US","Missouri","Caldwell",29025,9020,1265,26,14024.39,2882.48,0.0206,5,201,379,299,100.22,587,9,0.464,0.329,0.0146,379,445,414,148.78,151,2,0.120,0.064,0.0110,458,526,512,49.45,129,2,0.102,0.090,0.0181,526,629,548,44.68,235,5,0.186,0.173,0.0192,629,685,680,70.40,151,7,0.119,0.273,0.0472
"US","Missouri","Callaway",29027,44742,8187,96,18298.24,2145.63,0.0117,5,59,78,68,3.78,19,1,0.002,0.009,0.0445,120,386,290,128.94,4369,37,0.534,0.388,0.0085,386,446,414,84.39,530,9,0.065,0.095,0.0171,456,633,561,75.45,2445,20,0.299,0.213,0.0084,633,685,666,64.48,841,30,0.103,0.308,0.0352
"US","Missouri","Camden",29029,46305,6732,149,14538.39,3217.80,0.0221,5,60,93,69,4.34,34,1,0.005,0.007,0.0294,141,390,296,71.18,3651,78,0.542,0.524,0.0214,390,465,414,59.17,390,8,0.058,0.057,0.0217,465,642,559,53.67,2233,37,0.332,0.248,0.0165,642,685,665,35.91,429,25,0.064,0.170,0.0592
"US","Missouri","Cape Girardeau",29031,78871,13481,203,17092.47,2573.82,0.0151,5,110,379,295,116.48,7258,114,0.538,0.560,0.0157,379,443,414,186.04,1639,17,0.122,0.086,0.0106,459,509,490,8.76,235,4,0.017,0.021,0.0185,509,655,600,67.97,3744,22,0.278,0.110,0.0060,655,679,665,55.81,652,22,0.048,0.110,0.0342
"US","Missouri","Carroll",29033,8679,1522,39,17536.58,4493.61,0.0256,5,156,225,187,47.13,103,0,0.068,0.009,0.0033,251,379,304,105.89,671,19,0.441,0.476,0.0277,379,443,414,276.88,263,3,0.173,0.077,0.0114,459,635,581,59.80,340,3,0.223,0.089,0.0102,635,685,683,77.20,154,14,0.101,0.347,0.0881
