Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","North Dakota","Adams",38001,2216,559,9,25225.63,4061.37,0.0161,5,180,214,209,10.38,5,0,0.008,0.000,0.0000,221,333,301,148.01,187,2,0.335,0.210,0.0101,343,393,359,160.20,75,1,0.134,0.062,0.0075,539,695,659,101.53,189,5,0.339,0.522,0.0248,695,745,735,178.25,100,1,0.178,0.164,0.0148
"US","North Dakota","Barnes",38003,10415,2852,45,27383.58,4320.69,0.0158,5,159,249,220,63.75,214,0,0.075,0.000,0.0000,249,374,298,288.14,1047,31,0.367,0.690,0.0297,383,509,456,34.95,147,0,0.051,0.000,0.0000,546,684,616,85.93,678,7,0.238,0.155,0.0103,684,745,730,246.47,755,6,0.265,0.135,0.0081
"US","North Dakota","Benson",38005,6832,1834,22,26844.26,3220.14,0.0120,5,155,227,193,97.48,241,4,0.132,0.184,0.0167,227,382,321,140.66,782,14,0.426,0.641,0.0180,539,618,583,49.03,129,1,0.070,0.025,0.0044,618,687,645,70.99,206,1,0.112,0.046,0.0049,687,745,735,208.43,400,1,0.218,0.046,0.0025
"US","North Dakota","Billings",38007,928,138,1,14870.69,1077.59,0.0072,5,183,300,263,114.22,36,0,0.262,0.000,0.0000,300,363,325,59.27,16,0,0.114,0.000,0.0000,579,593,584,31.25,2,0,0.016,0.000,0.0000,598,695,623,169.18,57,1,0.414,1.010,0.0177,695,743,726,93.75,22,0,0.161,0.000,0.0000
"US","North Dakota","Bottineau",38009,6282,1518,24,24164.28,3820.44,0.0158,5,112,150,119,3.50,5,0,0.003,0.000,0.0000,167,357,281,182.90,617,20,0.406,0.834,0.0325,357,519,369,27.70,104,0,0.068,0.000,0.0000,537,691,649,108.25,445,3,0.293,0.131,0.0071,691,745,734,239.57,350,1,0.231,0.042,0.0029
"US","North Dakota","Bowman",38011,3024,805,9,26620.37,2976.19,0.0112,5,174,290,266,146.16,155,3,0.193,0.284,0.0165,290,427,322,324.74,245,3,0.305,0.287,0.0105,454,498,461,7.61,5,0,0.006,0.000,0.0000,554,692,638,143.19,264,3,0.328,0.338,0.0115,692,745,745,181.55,134,1,0.167,0.112,0.0075
"US","North Dakota","Burke",38013,2115,424,3,20047.28,1418.44,0.0071,5,156,215,191,48.70,19,1,0.045,0.283,0.0450,220,353,296,204.26,177,0,0.419,0.003,0.0001,353,445,361,35.93,32,0,0.075,0.000,0.0000,527,692,659,95.51,111,0,0.261,0.000,0.0000,692,745,729,152.25,67,0,0.158,0.000,0.0000
"US","North Dakota","Burleigh",38015,95626,33541,291,35075.19,3043.11,0.0087,5,55,111,104,3.00,105,0,0.003,0.000,0.0000,129,411,294,182.44,14579,186,0.435,0.640,0.0128,411,524,467,22.58,1333,10,0.040,0.034,0.0075,524,679,616,129.05,8075,65,0.241,0.225,0.0081,679,745,728,321.84,9487,31,0.283,0.105,0.0032
"US","North Dakota","Cass",38017,181922,56825,316,31235.91,1737.01,0.0056,4,60,160,118,28.88,2246,66,0.040,0.208,0.0293,160,388,302,142.00,18885,126,0.332,0.400,0.0067,388,521,434,41.44,3678,18,0.065,0.056,0.0048,521,745,726,361.17,32049,107,0.564,0.338,0.0033,,,,,,,,,
"US","North Dakota","Cavalier",38019,3761,763,7,20287.16,1861.21,0.0092,5,143,198,171,40.95,31,0,0.041,0.000,0.0000,210,378,287,349.64,385,4,0.504,0.626,0.0114,394,490,428,13.83,17,0,0.022,0.000,0.0000,551,640,614,64.88,91,0,0.119,0.000,0.0000,640,745,728,205.26,241,2,0.316,0.289,0.0084
