Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Michigan","Alcona",26001,10405,1645,67,15809.71,6439.21,0.0407,5,208,254,223,6.92,18,1,0.011,0.013,0.0482,254,397,316,103.60,382,22,0.232,0.330,0.0579,397,507,448,93.99,312,8,0.190,0.122,0.0262,540,696,641,82.08,648,21,0.394,0.307,0.0318,696,745,718,72.37,258,14,0.157,0.212,0.0549
"US","Michigan","Alger",26003,9108,1646,12,18072.02,1317.52,0.0073,5,241,329,267,57.97,254,2,0.154,0.168,0.0080,329,404,363,55.56,166,3,0.101,0.248,0.0180,404,527,443,22.07,85,2,0.051,0.173,0.0246,560,650,624,88.93,341,2,0.207,0.170,0.0060,650,745,727,264.71,789,3,0.480,0.254,0.0039
"US","Michigan","Allegan",26005,118081,26091,316,22095.85,2676.13,0.0121,5,144,213,177,5.87,307,-0,0.012,-0.000,-0.0000,213,394,299,87.51,6620,111,0.254,0.352,0.0168,394,523,448,70.15,3992,43,0.153,0.137,0.0108,523,692,664,109.10,8167,90,0.313,0.284,0.0110,692,745,731,193.94,6811,69,0.261,0.218,0.0101
"US","Michigan","Alpena",26007,28404,5291,124,18627.66,4365.58,0.0234,5,79,167,91,21.86,122,11,0.023,0.091,0.0924,262,397,313,97.20,1325,33,0.250,0.267,0.0250,397,514,448,69.29,800,15,0.151,0.123,0.0190,536,705,665,115.20,2234,48,0.422,0.389,0.0216,705,745,731,91.18,795,13,0.150,0.103,0.0161
"US","Michigan","Antrim",26009,23324,4126,54,17689.93,2315.21,0.0131,5,231,388,311,54.49,830,19,0.201,0.350,0.0228,388,524,443,70.23,746,11,0.181,0.201,0.0146,524,643,626,74.69,731,8,0.177,0.151,0.0112,643,685,665,74.34,588,6,0.143,0.116,0.0106,685,745,730,138.10,1197,11,0.290,0.195,0.0088
"US","Michigan","Arenac",26011,14883,3058,60,20546.93,4031.45,0.0196,5,65,141,98,9.07,38,1,0.012,0.017,0.0267,239,402,306,101.12,687,21,0.225,0.351,0.0307,402,520,445,81.70,457,5,0.149,0.083,0.0109,525,682,632,113.69,937,16,0.307,0.269,0.0172,682,745,730,197.81,923,15,0.302,0.254,0.0165
"US","Michigan","Baraga",26013,8209,1960,52,23876.23,6334.51,0.0265,5,220,330,295,187.23,537,28,0.274,0.529,0.0512,360,410,379,17.91,39,3,0.020,0.057,0.0757,410,530,469,80.28,216,7,0.110,0.132,0.0318,548,687,654,120.84,602,7,0.307,0.137,0.0118,687,745,729,196.49,539,6,0.275,0.117,0.0113
"US","Michigan","Barry",26015,61550,13812,150,22440.29,2437.04,0.0109,5,122,197,135,4.55,118,0,0.009,0.003,0.0038,197,394,311,91.52,3513,40,0.254,0.269,0.0115,394,524,450,81.98,2284,27,0.165,0.181,0.0119,524,693,665,110.50,4339,51,0.314,0.341,0.0118,693,745,730,203.64,3543,31,0.257,0.205,0.0087
"US","Michigan","Bay",26017,103126,26060,540,25270.06,5236.31,0.0207,5,152,233,201,11.82,518,16,0.020,0.029,0.0305,233,389,298,111.48,6373,235,0.245,0.435,0.0369,389,524,446,90.44,4008,75,0.154,0.140,0.0188,524,680,680,87.98,6182,77,0.237,0.143,0.0125,680,745,729,294.19,8707,111,0.334,0.206,0.0127
"US","Michigan","Benzie",26019,17766,3281,60,18467.86,3377.24,0.0183,5,150,188,179,6.47,23,1,0.007,0.017,0.0434,197,401,312,86.29,886,30,0.270,0.501,0.0339,401,512,449,54.20,369,5,0.112,0.084,0.0137,534,692,666,106.61,1004,10,0.306,0.167,0.0100,692,745,729,226.56,1004,14,0.306,0.242,0.0144
"US","Michigan","Berrien",26021,153401,33730,481,21988.12,3135.57,0.0143,5,58,150,134,15.80,844,59,0.025,0.123,0.0703,224,394,301,103.29,9665,166,0.287,0.345,0.0172,394,525,448,47.14,4249,56,0.126,0.117,0.0133,525,630,603,56.67,3148,33,0.093,0.069,0.0106,630,745,730,183.13,15111,158,0.448,0.329,0.0105
"US","Michigan","Branch",26023,43517,10993,160,25261.39,3676.72,0.0146,5,177,399,300,131.21,3454,84,0.314,0.525,0.0243,399,518,449,57.49,1160,10,0.105,0.065,0.0090,518,609,598,45.91,1009,11,0.092,0.070,0.0111,609,695,666,105.11,2413,25,0.219,0.158,0.0105,695,745,732,232.58,2720,28,0.247,0.178,0.0105
"US","Michigan","Calhoun",26025,134159,32703,529,24376.30,3943.08,0.0162,5,59,126,86,6.71,352,21,0.011,0.041,0.0610,126,154,134,8.21,165,10,0.005,0.019,0.0615,154,387,292,78.42,8737,196,0.267,0.370,0.0224,387,523,448,66.23,5330,91,0.163,0.172,0.0170,523,745,729,250.05,18152,212,0.555,0.401,0.0117
"US","Michigan","Cass",26027,51787,10823,124,20899.07,2394.42,0.0115,5,62,208,182,10.00,362,15,0.033,0.120,0.0410,208,389,301,86.06,3512,45,0.325,0.363,0.0128,389,523,432,46.00,1635,18,0.151,0.145,0.0110,523,637,606,57.43,1488,12,0.137,0.094,0.0079,637,745,730,120.32,3859,36,0.357,0.288,0.0093
"US","Michigan","Charlevoix",26029,26143,4755,56,18188.43,2142.06,0.0118,5,143,187,174,4.09,22,0,0.005,0.008,0.0204,190,392,314,65.18,983,11,0.207,0.191,0.0109,392,517,446,67.97,651,10,0.137,0.172,0.0148,526,676,668,73.48,1316,20,0.277,0.364,0.0155,676,745,729,178.82,1777,14,0.374,0.245,0.0077
"US","Michigan","Cheboygan",26031,25276,4437,90,17554.20,3560.69,0.0203,5,169,238,219,7.16,59,0,0.013,0.000,0.0000,238,369,305,49.41,761,32,0.172,0.355,0.0420,369,509,448,85.81,1084,11,0.244,0.126,0.0104,536,676,625,73.75,1336,28,0.301,0.311,0.0210,676,745,730,109.63,1180,17,0.266,0.190,0.0145
"US","Michigan","Chippewa",26033,37348,7954,86,21296.99,2302.67,0.0108,5,154,231,221,3.45,62,0,0.008,0.000,0.0000,231,390,296,73.77,1656,25,0.208,0.287,0.0149,390,519,430,48.57,786,10,0.099,0.112,0.0122,519,648,619,73.20,1344,18,0.169,0.206,0.0132,648,745,730,308.66,4122,35,0.518,0.402,0.0084
"US","Michigan","Clare",26035,30950,6461,149,20875.61,4814.22,0.0231,5,108,228,185,5.40,93,2,0.014,0.014,0.0227,228,402,315,60.23,1505,65,0.233,0.437,0.0433,402,525,446,77.80,874,16,0.135,0.106,0.0180,525,694,629,100.58,2455,41,0.380,0.273,0.0166,694,745,731,171.89,1548,24,0.240,0.163,0.0157
"US","Michigan","Clinton",26037,79595,19957,188,25073.18,2361.96,0.0094,5,111,201,188,8.91,298,3,0.015,0.016,0.0102,201,390,297,80.88,4510,56,0.226,0.298,0.0124,390,526,441,68.77,2734,24,0.137,0.126,0.0087,526,680,679,102.20,4919,41,0.247,0.217,0.0083,680,745,736,251.15,7461,56,0.374,0.296,0.0075
