Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","North Carolina","Alamance",37001,169509,36908,377,21773.48,2224.07,0.0102,4,66,232,221,23.76,3468,47,0.094,0.126,0.0137,232,523,352,78.82,15571,242,0.422,0.642,0.0155,523,656,601,71.78,7648,58,0.207,0.154,0.0076,656,725,721,300.45,10275,30,0.278,0.081,0.0030,,,,,,,,,
"US","North Carolina","Alexander",37003,37497,8212,120,21900.42,3200.26,0.0146,5,101,215,172,18.43,366,2,0.045,0.017,0.0055,215,426,355,100.54,3687,80,0.449,0.668,0.0217,426,508,432,30.96,386,3,0.047,0.025,0.0077,508,655,598,89.87,2112,32,0.257,0.269,0.0153,655,725,719,190.52,1680,3,0.205,0.024,0.0017
"US","North Carolina","Alleghany",37005,11137,2313,10,20768.61,897.91,0.0043,5,150,235,194,101.55,185,0,0.080,0.000,0.0000,235,423,341,91.05,722,5,0.312,0.504,0.0070,423,529,469,30.26,161,0,0.069,0.000,0.0000,529,640,595,119.69,509,1,0.220,0.101,0.0020,640,725,720,162.88,709,4,0.307,0.404,0.0057
"US","North Carolina","Anson",37007,24445,5019,86,20531.81,3518.10,0.0171,5,66,198,175,32.60,321,3,0.064,0.030,0.0080,198,272,249,30.23,383,6,0.076,0.070,0.0157,272,443,351,90.20,1754,47,0.349,0.545,0.0267,513,673,599,106.65,1389,27,0.277,0.316,0.0196,673,725,722,244.18,1010,3,0.201,0.039,0.0033
"US","North Carolina","Ashe",37009,27203,4633,62,17031.21,2279.16,0.0134,5,145,228,195,18.16,179,0,0.039,0.003,0.0009,228,432,350,82.64,1741,39,0.376,0.630,0.0224,432,525,499,17.39,293,5,0.063,0.081,0.0171,525,651,587,77.45,1207,4,0.261,0.064,0.0033,651,725,720,148.70,1181,13,0.255,0.214,0.0112
"US","North Carolina","Avery",37011,17556,3535,39,20135.57,2221.46,0.0110,4,115,124,119,1.20,2,0,0.000,0.000,0.0000,131,517,353,115.23,2159,21,0.611,0.541,0.0098,517,661,598,51.15,646,18,0.183,0.464,0.0280,661,725,721,150.15,733,0,0.207,0.000,0.0000,,,,,,,,,
"US","North Carolina","Beaufort",37013,46994,9131,140,19430.14,2979.10,0.0153,5,104,289,268,38.39,1453,46,0.159,0.332,0.0319,289,436,349,129.91,2993,43,0.328,0.308,0.0144,446,521,471,13.55,327,10,0.036,0.073,0.0311,521,668,601,105.67,2610,30,0.286,0.212,0.0114,668,725,721,200.03,1758,10,0.192,0.070,0.0056
"US","North Carolina","Bertie",37015,18947,3392,57,17902.57,3008.39,0.0168,5,57,149,117,19.32,136,4,0.040,0.071,0.0298,149,277,220,50.03,583,15,0.172,0.258,0.0252,277,440,349,71.94,989,25,0.292,0.434,0.0250,519,665,586,67.98,729,8,0.215,0.142,0.0111,665,725,720,261.20,874,5,0.258,0.082,0.0054
"US","North Carolina","Bladen",37017,32722,7019,100,21450.40,3056.05,0.0142,5,84,212,151,44.40,665,8,0.095,0.085,0.0128,212,275,248,32.94,402,11,0.057,0.109,0.0271,275,447,353,90.89,2079,22,0.296,0.220,0.0106,478,654,580,108.83,2231,53,0.318,0.533,0.0239,654,725,722,253.10,1522,5,0.217,0.051,0.0033
"US","North Carolina","Brunswick",37019,142820,21856,260,15303.18,1820.47,0.0119,5,58,83,70,1.05,32,1,0.001,0.005,0.0416,113,221,162,16.22,1335,22,0.061,0.085,0.0165,221,508,352,55.56,7920,131,0.362,0.503,0.0165,508,656,567,69.97,7150,87,0.327,0.335,0.0122,656,725,721,178.64,5424,19,0.248,0.074,0.0035
"US","North Carolina","Buncombe",37021,261191,38770,464,14843.54,1776.48,0.0120,5,93,229,182,16.03,2581,69,0.067,0.148,0.0267,229,436,353,58.35,13861,232,0.358,0.500,0.0167,436,512,455,14.14,1601,22,0.041,0.047,0.0136,512,658,601,56.77,10687,105,0.276,0.226,0.0098,658,725,719,157.87,10092,35,0.260,0.076,0.0035
"US","North Carolina","Burke",37023,90485,19182,259,21199.09,2862.35,0.0135,5,63,222,140,32.83,1851,30,0.096,0.114,0.0160,222,512,356,94.97,8268,132,0.431,0.508,0.0159,512,526,519,4.87,45,2,0.002,0.007,0.0409,529,664,600,107.23,5837,80,0.304,0.307,0.0136,664,725,720,175.86,3204,18,0.167,0.068,0.0055
"US","North Carolina","Cabarrus",37025,216453,44096,393,20372.09,1815.64,0.0089,5,103,215,173,20.66,2674,38,0.061,0.098,0.0143,229,421,352,87.36,15761,184,0.357,0.467,0.0117,421,508,448,31.48,3114,22,0.071,0.056,0.0071,508,651,585,78.56,10800,81,0.245,0.205,0.0075,651,725,718,203.82,11112,53,0.252,0.135,0.0048
