Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Wisconsin","Adams",55001,20220,3180,37,15727.00,1829.87,0.0116,5,133,414,286,99.95,1757,14,0.552,0.381,0.0080,414,487,471,22.45,192,2,0.060,0.067,0.0129,538,649,610,76.71,828,13,0.260,0.352,0.0157,649,673,657,51.98,240,2,0.076,0.059,0.0091,673,690,689,45.94,158,2,0.050,0.051,0.0119
"US","Wisconsin","Ashland",55003,15562,2295,23,14747.46,1477.96,0.0100,5,164,205,195,5.53,25,1,0.011,0.044,0.0399,205,406,317,107.18,1214,15,0.529,0.654,0.0124,406,524,468,19.73,161,-1,0.070,-0.044,-0.0063,543,637,611,68.18,401,1,0.175,0.045,0.0026,637,690,682,99.79,498,7,0.217,0.307,0.0142
"US","Wisconsin","Barron",55005,45244,10043,101,22197.42,2232.34,0.0101,5,121,226,190,37.49,371,3,0.037,0.030,0.0083,226,433,299,248.87,5298,73,0.528,0.724,0.0138,433,525,472,19.12,390,10,0.039,0.096,0.0250,538,643,608,110.60,2319,7,0.231,0.070,0.0031,643,690,658,89.34,1679,8,0.167,0.081,0.0049
"US","Wisconsin","Bayfield",55007,15036,2136,30,14205.91,1995.21,0.0140,5,57,73,64,1.33,3,0,0.001,0.000,0.0000,163,405,295,122.44,1137,18,0.532,0.603,0.0159,405,515,440,29.66,155,1,0.073,0.034,0.0065,535,537,536,0.73,0,0,0.000,0.004,0.4483,548,690,671,85.99,849,9,0.398,0.304,0.0107
"US","Wisconsin","Brown",55009,264541,54380,346,20556.36,1307.93,0.0064,4,67,139,101,32.61,2396,38,0.044,0.110,0.0159,139,522,293,101.10,33297,263,0.612,0.760,0.0079,522,638,629,65.88,9536,17,0.175,0.048,0.0017,638,690,679,82.41,9298,30,0.171,0.086,0.0032,,,,,,,,,
"US","Wisconsin","Buffalo",55011,13030,2348,8,18019.95,613.97,0.0034,5,154,337,301,155.41,964,4,0.410,0.530,0.0044,337,426,356,97.16,392,1,0.167,0.106,0.0022,426,511,476,12.05,62,0,0.026,0.000,0.0000,535,630,601,86.42,462,1,0.197,0.070,0.0012,630,690,664,74.21,476,1,0.203,0.180,0.0030
"US","Wisconsin","Burnett",55013,15414,2845,33,18457.25,2140.91,0.0116,5,155,170,165,1.49,3,0,0.001,0.000,0.0000,177,420,300,145.32,1356,22,0.476,0.668,0.0163,420,524,451,38.02,230,2,0.081,0.063,0.0091,524,642,629,105.36,652,7,0.229,0.203,0.0103,642,690,666,96.41,614,1,0.216,0.045,0.0024
"US","Wisconsin","Calumet",55015,50089,9970,77,19904.57,1537.26,0.0077,5,70,74,72,0.62,1,0,0.000,0.000,0.0000,90,136,109,6.09,74,1,0.007,0.015,0.0158,136,419,272,115.59,6029,47,0.605,0.613,0.0078,419,516,442,17.25,428,8,0.043,0.105,0.0188,521,690,665,82.03,3440,21,0.345,0.274,0.0061
"US","Wisconsin","Chippewa",55017,64658,12871,134,19906.28,2072.44,0.0104,5,61,82,70,2.01,18,0,0.001,0.000,0.0000,97,434,291,172.74,7347,95,0.571,0.710,0.0130,434,521,467,10.15,346,2,0.027,0.013,0.0052,521,647,616,97.62,3312,20,0.257,0.148,0.0060,647,690,679,75.98,1879,18,0.146,0.133,0.0095
"US","Wisconsin","Clark",55019,34774,5746,91,16523.84,2616.90,0.0158,5,100,200,175,12.74,165,4,0.029,0.045,0.0248,200,419,295,155.89,3369,55,0.586,0.607,0.0164,419,507,464,8.83,144,3,0.025,0.028,0.0175,516,627,605,57.11,913,9,0.159,0.102,0.0102,627,690,661,70.45,1149,17,0.200,0.191,0.0151
