Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Alabama","Autauga",1001,55869,15062,170,26959.49,3042.83,0.0113,5,59,229,175,32.13,1500,23,0.100,0.135,0.0154,251,474,350,126.73,5160,82,0.343,0.484,0.0159,474,517,483,27.55,315,5,0.021,0.030,0.0163,517,674,585,97.23,3267,44,0.217,0.257,0.0134,674,745,739,322.33,4561,13,0.303,0.079,0.0029
"US","Alabama","Baldwin",1003,223234,53694,622,24052.79,2786.31,0.0116,5,117,228,181,47.02,4450,33,0.083,0.054,0.0075,228,264,250,35.66,1547,24,0.029,0.038,0.0153,264,444,347,78.95,14409,237,0.268,0.381,0.0164,504,668,574,122.67,16232,274,0.302,0.441,0.0169,668,745,727,245.38,15742,37,0.293,0.059,0.0023
"US","Alabama","Barbour",1005,24686,5351,85,21676.25,3443.25,0.0159,5,68,226,175,45.61,768,7,0.144,0.083,0.0092,226,293,273,27.99,341,2,0.064,0.023,0.0058,293,506,369,72.31,1242,50,0.232,0.590,0.0404,522,672,586,100.22,1343,20,0.251,0.237,0.0150,672,745,726,231.22,1666,5,0.311,0.061,0.0031
"US","Alabama","Bibb",1007,22394,6219,96,27770.83,4286.86,0.0154,5,61,232,196,40.06,591,6,0.095,0.066,0.0106,232,449,328,112.57,1975,53,0.318,0.556,0.0270,449,510,479,21.70,117,5,0.019,0.051,0.0414,510,670,589,122.49,1658,29,0.267,0.306,0.0177,670,745,728,317.50,1885,3,0.303,0.030,0.0015
"US","Alabama","Blount",1009,57826,14340,210,24798.53,3631.58,0.0146,5,101,247,181,40.26,1572,15,0.110,0.070,0.0094,247,444,324,111.99,4877,120,0.340,0.569,0.0245,444,513,479,25.63,466,5,0.033,0.025,0.0111,513,673,584,94.85,3745,52,0.261,0.250,0.0140,673,745,728,215.73,3666,19,0.256,0.089,0.0051
"US","Alabama","Bullock",1011,10101,2258,49,22354.22,4851.00,0.0217,5,59,173,124,135.93,377,10,0.167,0.205,0.0267,173,279,200,52.37,274,7,0.121,0.143,0.0256,279,471,342,114.84,582,24,0.258,0.491,0.0414,535,649,584,50.99,275,2,0.122,0.040,0.0071,677,728,727,215.03,522,1,0.231,0.021,0.0019
"US","Alabama","Butler",1013,19447,4901,110,25201.83,5656.40,0.0224,5,72,239,109,68.03,893,38,0.182,0.344,0.0423,239,459,347,65.56,1252,31,0.256,0.283,0.0249,459,509,479,18.87,92,2,0.019,0.022,0.0267,509,674,583,84.23,1197,29,0.244,0.265,0.0243,674,745,716,213.04,1471,10,0.300,0.091,0.0068
"US","Alabama","Calhoun",1015,113604,30666,565,26993.77,4973.42,0.0184,5,63,116,75,4.32,136,3,0.004,0.005,0.0221,116,243,189,51.26,3199,37,0.104,0.065,0.0114,243,507,331,101.50,11393,286,0.372,0.507,0.0251,507,668,606,131.55,7845,192,0.256,0.340,0.0245,668,745,728,254.67,8139,48,0.265,0.084,0.0059
"US","Alabama","Chambers",1017,33253,8300,149,24960.15,4480.80,0.0180,5,55,114,78,40.81,334,22,0.040,0.147,0.0655,114,229,141,30.67,730,18,0.088,0.122,0.0250,229,440,351,95.51,2435,81,0.293,0.542,0.0332,516,661,587,102.16,2072,20,0.250,0.137,0.0098,673,745,716,233.69,2520,7,0.304,0.046,0.0027
"US","Alabama","Cherokee",1019,26196,4929,69,18815.85,2633.99,0.0140,5,64,206,194,25.27,336,8,0.068,0.117,0.0241,206,256,241,29.39,298,5,0.060,0.073,0.0169,256,503,332,52.72,1245,32,0.253,0.465,0.0258,525,661,589,96.58,1241,17,0.252,0.247,0.0137,661,745,727,273.78,1817,7,0.369,0.103,0.0039
"US","Alabama","Chilton",1021,44428,10203,184,22965.25,4141.53,0.0180,5,59,207,182,45.76,919,9,0.090,0.049,0.0098,207,280,219,49.29,1012,23,0.099,0.128,0.0232,280,434,349,67.46,2128,77,0.209,0.418,0.0361,513,673,586,88.48,2533,54,0.248,0.294,0.0213,673,745,727,252.14,3207,14,0.314,0.077,0.0044
"US","Alabama","Choctaw",1023,12588,1856,33,14744.20,2621.54,0.0178,5,60,153,118,53.30,185,12,0.100,0.361,0.0644,153,234,182,25.98,149,0,0.081,0.007,0.0016,289,393,331,23.67,143,11,0.077,0.333,0.0769,501,671,621,90.32,317,3,0.171,0.092,0.0096,671,745,730,283.52,927,5,0.499,0.153,0.0055
"US","Alabama","Clarke",1025,23622,6894,93,29184.66,3937.01,0.0135,5,66,237,199,159.34,1031,15,0.150,0.163,0.0147,237,286,274,50.67,388,3,0.056,0.030,0.0071,286,424,325,198.71,2060,40,0.299,0.427,0.0193,526,674,589,92.41,1315,25,0.191,0.270,0.0191,674,745,727,378.46,2049,7,0.297,0.078,0.0035
"US","Alabama","Clay",1027,13235,3968,72,29981.11,5440.12,0.0181,5,127,295,235,69.74,808,12,0.204,0.160,0.0142,295,433,350,65.13,654,41,0.165,0.567,0.0623,433,516,469,28.18,120,5,0.030,0.070,0.0419,516,671,585,141.67,907,10,0.229,0.140,0.0111,671,745,728,443.29,1462,3,0.368,0.042,0.0021
"US","Alabama","Cleburne",1029,14909,3443,64,23093.43,4292.71,0.0186,5,127,263,232,52.99,460,5,0.134,0.080,0.0111,263,337,330,63.05,511,10,0.148,0.151,0.0189,337,467,351,64.52,512,25,0.149,0.398,0.0497,511,671,610,202.16,1010,16,0.293,0.256,0.0162,671,745,737,222.42,905,5,0.263,0.075,0.0053
"US","Alabama","Coffee",1031,52342,13022,211,24878.68,4031.18,0.0162,5,109,231,210,31.08,1028,5,0.079,0.023,0.0047,231,441,351,108.35,4233,107,0.325,0.506,0.0252,441,500,478,15.86,220,11,0.017,0.054,0.0521,500,669,564,123.95,3784,69,0.291,0.328,0.0183,669,745,728,248.23,3631,19,0.279,0.091,0.0053
"US","Alabama","Colbert",1033,55241,15660,222,28348.51,4018.75,0.0142,5,63,233,176,52.23,1529,23,0.098,0.102,0.0148,233,497,314,87.78,4831,116,0.308,0.522,0.0240,497,508,504,8.20,46,1,0.003,0.007,0.0316,508,674,587,72.34,2930,69,0.187,0.310,0.0235,674,745,728,521.64,6341,14,0.405,0.063,0.0022
"US","Alabama","Conecuh",1035,12067,2796,63,23170.63,5220.85,0.0225,5,100,253,183,59.83,527,12,0.188,0.184,0.0220,253,328,317,56.02,250,4,0.090,0.060,0.0150,328,454,348,52.13,315,13,0.113,0.206,0.0412,454,675,584,114.20,832,34,0.298,0.540,0.0409,675,745,727,278.11,869,1,0.311,0.016,0.0012
"US","Alabama","Coosa",1037,10663,2824,53,26484.10,4970.46,0.0188,5,245,335,315,59.18,293,3,0.104,0.060,0.0109,335,425,384,110.01,482,18,0.171,0.341,0.0375,430,512,457,64.24,172,5,0.061,0.095,0.0291,512,666,590,118.35,720,15,0.255,0.287,0.0211,666,745,728,355.90,991,9,0.351,0.176,0.0094
"US","Alabama","Covington",1039,37049,8390,210,22645.69,5668.17,0.0250,5,63,222,179,49.48,1096,24,0.131,0.115,0.0220,222,440,351,72.26,2964,89,0.353,0.423,0.0300,499,674,575,95.68,2700,76,0.322,0.360,0.0280,674,728,728,2527.68,3316,9,0.395,0.041,0.0026,728,734,731,4148.05,7907,0,0.942,0.002,0.0000
"US","Alabama","Crenshaw",1041,13772,3687,84,26771.71,6099.33,0.0228,5,145,254,181,68.84,432,28,0.117,0.330,0.0641,254,434,350,134.62,955,26,0.259,0.312,0.0274,489,639,586,132.95,913,18,0.248,0.215,0.0198,639,675,644,49.52,157,2,0.043,0.022,0.0118,675,745,727,221.68,1085,7,0.294,0.085,0.0066
"US","Alabama","Cullman",1043,83768,23672,329,28259.00,3927.51,0.0139,5,90,232,186,32.69,1662,15,0.070,0.045,0.0089,232,411,321,108.50,7318,168,0.309,0.510,0.0229,411,456,418,30.63,528,8,0.022,0.025,0.0156,511,668,587,107.86,6036,101,0.255,0.306,0.0167,668,745,728,338.80,7714,29,0.326,0.087,0.0037
"US","Alabama","Dale",1045,49172,12056,207,24518.02,4209.71,0.0172,5,69,222,183,44.92,1094,38,0.091,0.185,0.0349,222,440,352,83.34,3682,71,0.305,0.345,0.0194,444,501,477,11.31,149,4,0.012,0.022,0.0302,514,664,568,135.24,4067,75,0.337,0.360,0.0183,664,745,727,206.91,3064,18,0.254,0.087,0.0059
"US","Alabama","Dallas",1047,37196,7974,226,21437.79,6075.92,0.0283,5,61,257,143,60.03,1801,26,0.226,0.115,0.0145,257,451,345,50.46,1728,124,0.217,0.547,0.0716,509,623,584,73.53,1175,36,0.147,0.161,0.0309,623,675,643,77.94,514,18,0.064,0.078,0.0343,675,745,727,237.88,2689,17,0.337,0.077,0.0064
"US","Alabama","DeKalb",1049,71513,17993,295,25160.46,4125.12,0.0164,5,62,225,172,61.82,2196,15,0.122,0.051,0.0069,225,459,329,109.59,6599,169,0.367,0.573,0.0256,459,488,478,6.45,104,4,0.006,0.014,0.0408,503,655,586,87.86,3812,79,0.212,0.267,0.0206,655,745,729,288.52,5243,29,0.291,0.099,0.0056
"US","Alabama","Elmore",1051,81209,22513,314,27722.30,3866.57,0.0139,5,56,230,181,36.94,2333,44,0.104,0.140,0.0189,230,258,244,25.31,543,6,0.024,0.019,0.0112,258,452,348,123.51,7171,152,0.319,0.485,0.0212,513,673,574,103.15,5606,81,0.249,0.258,0.0145,673,745,738,255.02,6614,20,0.294,0.064,0.0030
"US","Alabama","Escambia",1053,36633,9758,153,26637.19,4176.56,0.0157,5,70,267,183,78.86,1696,28,0.174,0.180,0.0163,267,470,352,90.57,2238,48,0.229,0.317,0.0217,470,501,497,7.37,61,3,0.006,0.021,0.0533,501,672,572,143.37,2960,63,0.303,0.412,0.0213,672,745,727,268.34,2814,12,0.288,0.077,0.0042
"US","Alabama","Etowah",1055,102268,27641,552,27028.00,5397.58,0.0200,5,103,241,184,45.87,3153,36,0.114,0.065,0.0114,241,446,332,130.80,10395,301,0.376,0.544,0.0289,446,509,499,13.84,487,17,0.018,0.030,0.0344,509,664,588,90.07,5832,155,0.211,0.280,0.0265,664,745,728,290.78,7668,36,0.277,0.065,0.0047
"US","Alabama","Fayette",1057,16302,4457,87,27340.20,5336.77,0.0195,5,103,252,198,37.97,473,9,0.106,0.109,0.0201,252,474,318,112.56,1646,53,0.369,0.609,0.0322,519,625,598,83.55,665,14,0.149,0.157,0.0206,625,686,655,102.26,476,9,0.107,0.108,0.0197,686,745,729,304.13,1130,2,0.254,0.024,0.0018
"US","Alabama","Franklin",1059,31362,9514,123,30336.08,3921.94,0.0129,5,58,160,116,53.79,859,12,0.090,0.101,0.0145,160,245,190,46.20,895,17,0.094,0.135,0.0185,245,407,352,87.37,2260,50,0.238,0.405,0.0221,506,638,586,84.72,1656,22,0.174,0.180,0.0134,679,745,728,448.44,3167,15,0.333,0.120,0.0047
