Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Montana","Beaverhead",30001,9453,2020,24,21368.88,2538.88,0.0119,5,160,219,191,31.63,69,1,0.034,0.023,0.0081,219,396,298,165.77,791,8,0.391,0.316,0.0096,396,478,417,13.86,50,3,0.025,0.108,0.0517,533,688,608,170.74,662,10,0.328,0.421,0.0153,688,745,734,210.20,431,2,0.213,0.082,0.0045
"US","Montana","Big Horn",30003,13319,4198,89,31518.88,6682.18,0.0212,5,106,234,190,121.71,765,19,0.182,0.213,0.0248,234,396,275,181.24,1574,53,0.375,0.591,0.0334,510,624,614,64.19,339,5,0.081,0.056,0.0148,624,697,664,197.61,535,3,0.127,0.034,0.0057,697,745,735,328.93,749,5,0.178,0.058,0.0068
"US","Montana","Blaine",30005,6681,1760,28,26343.36,4190.99,0.0159,5,235,351,270,176.92,598,23,0.340,0.815,0.0381,351,417,371,77.98,97,1,0.055,0.049,0.0140,448,521,485,34.43,84,0,0.048,0.012,0.0041,536,695,630,271.22,612,4,0.348,0.143,0.0065,695,745,734,329.74,321,0,0.182,0.000,0.0000
"US","Montana","Broadwater",30007,6237,1165,18,18678.85,2886.00,0.0155,5,164,222,171,7.05,11,0,0.009,0.000,0.0000,246,413,304,71.67,401,5,0.344,0.279,0.0125,413,535,439,36.72,109,0,0.094,0.009,0.0015,535,699,613,107.42,478,12,0.411,0.665,0.0250,699,745,732,105.66,162,1,0.139,0.056,0.0062
"US","Montana","Carbon",30009,10725,1932,27,18013.99,2517.48,0.0140,5,141,219,197,15.57,79,0,0.041,0.000,0.0000,219,447,294,149.65,772,14,0.400,0.520,0.0182,464,521,491,10.63,43,3,0.022,0.110,0.0686,521,692,635,95.57,675,6,0.349,0.223,0.0089,692,745,731,125.59,353,4,0.183,0.157,0.0120
"US","Montana","Carter",30011,1252,232,5,18530.35,3993.61,0.0216,5,236,363,277,274.76,139,5,0.599,1.008,0.0362,377,424,388,39.94,7,0,0.031,0.000,0.0000,553,617,597,66.29,18,0,0.079,0.000,0.0000,617,694,657,187.70,38,0,0.166,0.000,0.0000,694,745,712,80.67,25,0,0.106,0.000,0.0000
"US","Montana","Cascade",30013,81366,21713,294,26685.59,3613.30,0.0135,5,59,72,65,0.91,9,0,0.000,0.000,0.0000,145,387,299,187.70,7479,146,0.344,0.496,0.0195,387,520,420,62.36,1989,40,0.092,0.135,0.0200,520,691,638,109.05,7466,89,0.344,0.304,0.0120,691,745,745,287.33,4797,18,0.221,0.063,0.0038
"US","Montana","Chouteau",30015,5635,913,13,16202.31,2307.01,0.0142,5,174,206,192,8.87,10,0,0.011,0.000,0.0000,217,435,298,112.87,484,5,0.530,0.421,0.0113,435,510,500,11.36,22,2,0.024,0.129,0.0762,542,689,650,100.27,268,1,0.293,0.096,0.0047,689,745,745,76.31,130,5,0.142,0.372,0.0371
"US","Montana","Custer",30017,11402,2864,44,25118.40,3858.97,0.0154,5,135,204,146,18.42,61,2,0.021,0.045,0.0325,204,405,299,174.00,1077,13,0.376,0.295,0.0120,405,482,428,14.47,55,3,0.019,0.072,0.0575,526,693,609,183.92,1208,22,0.422,0.500,0.0182,693,745,731,169.27,451,4,0.157,0.092,0.0090
"US","Montana","Daniels",30019,1690,361,9,21360.95,5325.44,0.0249,5,177,203,187,11.83,3,0,0.008,0.000,0.0000,235,339,303,202.37,134,5,0.371,0.560,0.0376,339,415,359,148.52,60,2,0.166,0.222,0.0333,536,693,627,146.75,112,1,0.312,0.112,0.0090,693,745,731,181.07,53,0,0.147,0.000,0.0000
