Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","California","Alameda",6001,1671329,126123,1513,7546.27,905.27,0.0120
"US","California","Alpine",6003,1129,108,0,9565.99,0.00,0.0000
"US","California","Amador",6005,39752,5827,67,14658.38,1685.45,0.0115
"US","California","Butte",6007,219186,25685,320,11718.36,1459.95,0.0125
"US","California","Calaveras",6009,45904,4493,88,9787.82,1917.04,0.0196
"US","California","Colusa",6011,21546,3297,21,15302.14,974.66,0.0064
"US","California","Contra Costa",6013,1153526,104585,1058,9066.55,917.19,0.0101
"US","California","Del Norte",6015,27812,3801,42,13666.76,1510.14,0.0110
"US","California","El Dorado",6017,192843,18534,168,9610.93,871.17,0.0091
"US","California","Fresno",6019,999101,158087,2282,15822.92,2284.05,0.0144
"US","California","Glenn",6021,28393,4600,36,16201.18,1267.92,0.0078
"US","California","Humboldt",6023,135558,10357,119,7640.27,877.85,0.0115
"US","California","Imperial",6025,181215,39135,778,21595.89,4293.24,0.0199
"US","California","Inyo",6027,18039,2590,46,14357.78,2550.03,0.0178
"US","California","Kern",6029,900202,158798,1838,17640.26,2041.76,0.0116
"US","California","Kings",6031,152939,35519,369,23224.29,2412.73,0.0104
"US","California","Lake",6033,64385,7072,113,10983.92,1755.07,0.0160
"US","California","Lassen",6035,30573,8006,58,26186.50,1897.10,0.0072
"US","California","Los Angeles",6037,10039107,1537383,27254,15313.94,2714.78,0.0177
"US","California","Madera",6039,157327,26500,311,16843.90,1976.77,0.0117
"US","California","Marin",6041,258826,18705,249,7226.86,962.04,0.0133
"US","California","Mariposa",6043,17203,1633,18,9492.53,1046.33,0.0110
"US","California","Mendocino",6045,86748,8723,99,10055.56,1141.24,0.0113
"US","California","Merced",6047,277680,45482,672,16379.29,2420.05,0.0148
"US","California","Modoc",6049,8841,796,6,9003.51,678.66,0.0075
"US","California","Mono",6051,14444,1925,4,13327.33,276.93,0.0021
"US","California","Monterey",6053,434060,52968,626,12202.92,1442.20,0.0118
"US","California","Napa",6055,137744,13491,107,9794.26,776.80,0.0079
"US","California","Nevada",6057,99755,10178,105,10203.00,1052.58,0.0103
"US","California","Orange",6059,3175692,336521,5772,10596.78,1817.56,0.0172
"US","California","Placer",6061,398329,42697,473,10719.03,1187.46,0.0111
"US","California","Plumas",6063,18807,1966,8,10453.55,425.37,0.0041
"US","California","Riverside",6065,2470545,390994,5390,15826.22,2181.70,0.0138
"US","California","Sacramento",6067,1552058,169796,2460,10940.06,1584.99,0.0145
"US","California","San Benito",6069,62808,7930,79,12625.78,1257.80,0.0100
"US","California","San Bernardino",6071,2180085,378091,5996,17342.95,2750.35,0.0159
"US","California","San Diego",6073,3338329,410423,4352,12294.26,1303.65,0.0106
"US","California","San Francisco",6075,881549,57405,674,6511.83,764.56,0.0117
"US","California","San Joaquin",6077,762147,108442,1836,14228.49,2408.98,0.0169
"US","California","San Luis Obispo",6079,283111,31787,360,11227.75,1271.59,0.0113
"US","California","San Mateo",6081,766573,56820,631,7412.21,823.14,0.0111
"US","California","Santa Barbara",6083,446499,47790,555,10703.27,1243.00,0.0116
"US","California","Santa Clara",6085,1927852,153572,1932,7965.96,1002.15,0.0126
"US","California","Santa Cruz",6087,273213,22523,224,8243.75,819.87,0.0099
"US","California","Shasta",6089,180080,26335,463,14624.06,2571.08,0.0176
"US","California","Sierra",6091,3005,220,0,7321.13,0.00,0.0000
"US","California","Siskiyou",6093,43539,4809,57,11045.27,1309.17,0.0119
"US","California","Solano",6095,447643,47989,360,10720.37,804.21,0.0075
"US","California","Sonoma",6097,494336,43566,414,8813.03,837.49,0.0095
"US","California","Stanislaus",6099,550660,92275,1433,16757.16,2602.33,0.0155
"US","California","Sutter",6101,96971,14687,186,15145.77,1918.10,0.0127
"US","California","Tehama",6103,65083,10330,132,15872.04,2028.18,0.0128
"US","California","Trinity",6105,12284,1018,17,8287.20,1383.91,0.0167
"US","California","Tulare",6107,466194,86980,1102,18657.47,2363.82,0.0127
"US","California","Tuolumne",6109,54478,7821,91,14356.25,1670.40,0.0116
"US","California","Unassigned",90006,-1,318,0,0.00,0.00,0.0000
"US","California","Ventura",6111,846005,104807,1193,12388.46,1410.16,0.0114
"US","California","Yolo",6113,220500,21788,263,9881.18,1192.74,0.0121
"US","California","Yuba",6115,78668,10839,91,13778.16,1156.76,0.0084
