Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Indiana","Adams",18001,35777,5594,81,15635.74,2264.02,0.0145
"US","Indiana","Allen",18003,379299,69565,903,18340.41,2380.71,0.0130
"US","Indiana","Bartholomew",18005,83779,13464,195,16070.85,2327.55,0.0145
"US","Indiana","Benton",18007,8748,1746,18,19958.85,2057.61,0.0103
"US","Indiana","Blackford",18009,11757,2309,44,19639.36,3742.45,0.0191
"US","Indiana","Boone",18011,67843,10139,127,14944.80,1871.97,0.0125
"US","Indiana","Brown",18013,15092,1843,50,12211.77,3313.01,0.0271
"US","Indiana","Carroll",18015,20256,3100,41,15304.11,2024.09,0.0132
"US","Indiana","Cass",18017,37689,8390,130,22261.14,3449.28,0.0155
"US","Indiana","Clark",18019,118302,20654,283,17458.71,2392.18,0.0137
"US","Indiana","Clay",18021,26224,4763,62,18162.75,2364.25,0.0130
"US","Indiana","Clinton",18023,32399,6452,81,19914.19,2500.08,0.0126
"US","Indiana","Crawford",18025,10577,1736,29,16412.97,2741.80,0.0167
"US","Indiana","Daviess",18027,33351,5225,119,15666.70,3568.11,0.0228
"US","Indiana","DeKalb",18033,43475,8156,112,18760.21,2576.19,0.0137
"US","Indiana","Dearborn",18029,49457,9208,103,18618.19,2082.62,0.0112
"US","Indiana","Decatur",18031,26559,4763,111,17933.66,4179.37,0.0233
"US","Indiana","Delaware",18035,114134,17363,308,15212.82,2698.58,0.0177
"US","Indiana","Dubois",18037,42736,9000,143,21059.53,3346.13,0.0159
"US","Indiana","Elkhart",18039,206341,41298,554,20014.44,2684.88,0.0134
"US","Indiana","Fayette",18041,23102,4754,101,20578.30,4371.92,0.0212
"US","Indiana","Floyd",18043,78522,12295,232,15658.03,2954.59,0.0189
"US","Indiana","Fountain",18045,16346,3911,67,23926.34,4098.86,0.0171
"US","Indiana","Franklin",18047,22758,3035,44,13335.97,1933.39,0.0145
"US","Indiana","Fulton",18049,19973,3743,75,18740.30,3755.07,0.0200
"US","Indiana","Gibson",18051,33659,7322,119,21753.47,3535.46,0.0163
"US","Indiana","Grant",18053,65769,12513,254,19025.68,3862.00,0.0203
"US","Indiana","Greene",18055,31921,4861,102,15228.22,3195.39,0.0210
"US","Indiana","Hamilton",18057,338011,52786,490,15616.65,1449.66,0.0093
"US","Indiana","Hancock",18059,78168,13576,188,17367.72,2405.08,0.0138
"US","Indiana","Harrison",18061,40515,7176,101,17711.96,2492.90,0.0141
"US","Indiana","Hendricks",18063,170311,27037,394,15875.08,2313.41,0.0146
"US","Indiana","Henry",18065,47971,9472,171,19745.26,3564.65,0.0181
"US","Indiana","Howard",18067,82543,17264,320,20915.16,3876.77,0.0185
"US","Indiana","Huntington",18069,36520,7971,118,21826.40,3231.11,0.0148
"US","Indiana","Jackson",18071,44231,7930,94,17928.60,2125.21,0.0119
"US","Indiana","Jasper",18073,33562,6398,95,19063.23,2830.58,0.0148
"US","Indiana","Jay",18075,20435,3458,52,16921.95,2544.65,0.0150
"US","Indiana","Jefferson",18077,32307,6154,106,19048.50,3281.02,0.0172
"US","Indiana","Jennings",18079,27734,4668,67,16831.33,2415.81,0.0144
"US","Indiana","Johnson",18081,158167,28387,470,17947.49,2971.54,0.0166
"US","Indiana","Knox",18083,36594,7104,116,19413.02,3169.92,0.0163
"US","Indiana","Kosciusko",18085,79456,14848,169,18687.07,2126.96,0.0114
"US","Indiana","LaGrange",18087,39613,4451,91,11236.21,2297.23,0.0204
"US","Indiana","LaPorte",18091,109887,17799,270,16197.55,2457.07,0.0152
"US","Indiana","Lake",18089,485493,74639,1271,15373.86,2617.96,0.0170
"US","Indiana","Lawrence",18093,45369,8284,188,18259.16,4143.80,0.0227
"US","Indiana","Madison",18095,129569,21783,465,16811.89,3588.82,0.0213
"US","Indiana","Marion",18097,964582,148991,2276,15446.17,2359.57,0.0153
"US","Indiana","Marshall",18099,46258,9469,147,20469.97,3177.83,0.0155
"US","Indiana","Martin",18101,10255,1548,19,15095.08,1852.75,0.0123
"US","Indiana","Miami",18103,35516,6787,114,19109.70,3209.82,0.0168
"US","Indiana","Monroe",18105,148431,17050,221,11486.82,1488.91,0.0130
"US","Indiana","Montgomery",18107,38338,7414,123,19338.52,3208.31,0.0166
"US","Indiana","Morgan",18109,70489,10724,196,15213.72,2780.58,0.0183
"US","Indiana","Newton",18111,13984,1884,54,13472.54,3861.56,0.0287
"US","Indiana","Noble",18113,47743,9638,125,20187.25,2618.18,0.0130
"US","Indiana","Ohio",18115,5875,942,13,16034.04,2212.77,0.0138
"US","Indiana","Orange",18117,19646,3431,74,17464.11,3766.67,0.0216
"US","Indiana","Owen",18119,20799,3644,78,17520.07,3750.18,0.0214
"US","Indiana","Parke",18121,16937,2559,32,15108.93,1889.35,0.0125
"US","Indiana","Perry",18123,19168,3027,54,15791.94,2817.20,0.0178
"US","Indiana","Pike",18125,12389,2590,45,20905.64,3632.25,0.0174
"US","Indiana","Porter",18127,170388,26552,395,15583.26,2318.24,0.0149
