Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Wisconsin","Adams",55001,20220,4490,48,22205.74,2373.89,0.0107
"US","Wisconsin","Ashland",55003,15562,3079,30,19785.37,1927.77,0.0097
"US","Wisconsin","Barron",55005,45243,13034,131,28808.88,2895.48,0.0101
"US","Wisconsin","Bayfield",55007,15035,3042,37,20232.79,2460.92,0.0122
"US","Wisconsin","Brown",55009,264542,81982,434,30990.16,1640.57,0.0053
"US","Wisconsin","Buffalo",55011,13031,3258,11,25001.92,844.14,0.0034
"US","Wisconsin","Burnett",55013,15414,3799,39,24646.43,2530.17,0.0103
"US","Wisconsin","Calumet",55015,50089,14118,104,28185.83,2076.30,0.0074
"US","Wisconsin","Chippewa",55017,64658,18038,167,27897.55,2582.82,0.0093
"US","Wisconsin","Clark",55019,34774,7406,113,21297.52,3249.55,0.0153
"US","Wisconsin","Columbia",55021,57531,14656,119,25474.96,2068.45,0.0081
"US","Wisconsin","Crawford",55023,16130,4037,28,25027.90,1735.90,0.0069
"US","Wisconsin","Dane",55025,546695,117563,463,21504.31,846.91,0.0039
"US","Wisconsin","Dodge",55027,87838,26244,294,29877.73,3347.07,0.0112
"US","Wisconsin","Door",55029,27668,6801,55,24580.74,1987.86,0.0081
"US","Wisconsin","Douglas",55031,43150,10922,72,25311.70,1668.60,0.0066
"US","Wisconsin","Dunn",55033,45367,12805,66,28225.36,1454.80,0.0052
"US","Wisconsin","Eau Claire",55035,104645,28915,172,27631.52,1643.65,0.0059
"US","Wisconsin","Florence",55037,4294,1035,15,24103.40,3493.25,0.0145
"US","Wisconsin","Fond du Lac",55039,103403,30845,217,29829.89,2098.59,0.0070
"US","Wisconsin","Forest",55041,9003,2586,47,28723.76,5220.48,0.0182
"US","Wisconsin","Grant",55043,51439,12188,138,23694.08,2682.79,0.0113
"US","Wisconsin","Green",55045,36960,8595,49,23254.87,1325.76,0.0057
"US","Wisconsin","Green Lake",55047,18913,4894,58,25876.38,3066.67,0.0119
"US","Wisconsin","Iowa",55049,23678,4960,24,20947.72,1013.60,0.0048
"US","Wisconsin","Iron",55051,5686,1438,45,25290.19,7914.18,0.0313
"US","Wisconsin","Jackson",55053,20643,5504,40,26662.79,1937.70,0.0073
"US","Wisconsin","Jefferson",55055,84768,20798,207,24535.20,2441.96,0.0100
"US","Wisconsin","Juneau",55057,26686,7433,58,27853.56,2173.42,0.0078
"US","Wisconsin","Kenosha",55059,169561,42900,583,25300.63,3438.29,0.0136
"US","Wisconsin","Kewaunee",55061,20433,5730,54,28042.87,2642.78,0.0094
"US","Wisconsin","La Crosse",55063,118016,33054,155,28008.07,1313.38,0.0047
"US","Wisconsin","Lafayette",55065,16665,3503,21,21020.10,1260.13,0.0060
"US","Wisconsin","Langlade",55067,19189,5081,75,26478.71,3908.49,0.0148
"US","Wisconsin","Lincoln",55069,27593,6775,130,24553.33,4711.34,0.0192
"US","Wisconsin","Manitowoc",55071,78981,19791,169,25057.93,2139.76,0.0085
"US","Wisconsin","Marathon",55073,135692,38008,452,28010.49,3331.07,0.0119
"US","Wisconsin","Marinette",55075,40350,11188,102,27727.39,2527.88,0.0091
"US","Wisconsin","Marquette",55077,15573,3679,48,23624.22,3082.26,0.0130
"US","Wisconsin","Menominee",55078,4556,1841,13,40408.25,2853.38,0.0071
"US","Wisconsin","Milwaukee",55079,945726,262731,1996,27780.88,2110.55,0.0076
"US","Wisconsin","Monroe",55081,46253,11506,77,24876.22,1664.76,0.0067
"US","Wisconsin","Oconto",55083,37929,11160,98,29423.40,2583.77,0.0088
"US","Wisconsin","Oneida",55085,35595,8223,124,23101.56,3483.64,0.0151
"US","Wisconsin","Outagamie",55087,187885,52977,336,28196.50,1788.33,0.0063
"US","Wisconsin","Ozaukee",55089,89220,21427,144,24015.92,1613.99,0.0067
"US","Wisconsin","Pepin",55091,7287,1896,16,26018.94,2195.69,0.0084
"US","Wisconsin","Pierce",55093,42754,11053,67,25852.55,1567.10,0.0061
"US","Wisconsin","Polk",55095,43783,11820,115,26996.78,2626.59,0.0097
"US","Wisconsin","Portage",55097,70772,17355,147,24522.41,2077.09,0.0085
"US","Wisconsin","Price",55099,13351,3117,28,23346.57,2097.22,0.0090
"US","Wisconsin","Racine",55101,196311,54943,610,27987.73,3107.31,0.0111
"US","Wisconsin","Richland",55103,17252,3689,39,21383.03,2260.61,0.0106
"US","Wisconsin","Rock",55105,163354,40983,334,25088.46,2044.64,0.0081
"US","Wisconsin","Rusk",55107,14178,3331,47,23494.15,3315.00,0.0141
"US","Wisconsin","Sauk",55111,64441,15353,99,23824.89,1536.29,0.0064
"US","Wisconsin","Sawyer",55113,16558,4413,55,26651.77,3321.66,0.0125
"US","Wisconsin","Shawano",55115,40899,11392,124,27853.98,3031.86,0.0109
"US","Wisconsin","Sheboygan",55117,115340,31435,269,27254.20,2332.24,0.0086
"US","Wisconsin","St. Croix",55109,90687,23535,134,25951.90,1477.61,0.0057
"US","Wisconsin","Taylor",55119,20343,4711,65,23157.84,3195.20,0.0138
"US","Wisconsin","Trempealeau",55121,29649,8088,58,27279.17,1956.22,0.0072
"US","Wisconsin","Unassigned",90055,-1,0,0,0.00,0.00,0.0000
"US","Wisconsin","Vernon",55123,30822,5629,83,18262.93,2692.88,0.0147
"US","Wisconsin","Vilas",55125,22194,5033,83,22677.30,3739.75,0.0165
"US","Wisconsin","Walworth",55127,103867,25954,258,24987.72,2483.95,0.0099
"US","Wisconsin","Washburn",55129,15719,3814,39,24263.63,2481.07,0.0102
"US","Wisconsin","Washington",55131,136034,37149,282,27308.61,2073.01,0.0076
"US","Wisconsin","Waukesha",55133,404198,108959,942,26956.84,2330.54,0.0086
"US","Wisconsin","Waupaca",55135,50989,13232,236,25950.70,4628.45,0.0178
"US","Wisconsin","Waushara",55137,24443,6189,78,25320.13,3191.10,0.0126
"US","Wisconsin","Winnebago",55139,171907,49928,339,29043.61,1972.00,0.0068
"US","Wisconsin","Wood",55141,72998,20037,200,27448.70,2739.80,0.0100
