Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Nebraska","Adams",31001,31363,4629,46,14759.43,1466.70,0.0099
"US","Nebraska","Antelope",31003,6298,807,7,12813.59,1111.46,0.0087
"US","Nebraska","Arthur",31005,462,26,1,5627.71,2164.50,0.0385
"US","Nebraska","Banner",31007,744,71,0,9543.01,0.00,0.0000
"US","Nebraska","Blaine",31009,465,48,0,10322.58,0.00,0.0000
"US","Nebraska","Boone",31011,5192,824,4,15870.57,770.42,0.0049
"US","Nebraska","Box Butte",31013,10783,1696,8,15728.46,741.91,0.0047
"US","Nebraska","Boyd",31015,1919,298,3,15528.92,1563.31,0.0101
"US","Nebraska","Brown",31017,2955,407,2,13773.27,676.82,0.0049
"US","Nebraska","Buffalo",31019,49659,8781,57,17682.60,1147.83,0.0065
"US","Nebraska","Burt",31021,6459,922,12,14274.66,1857.87,0.0130
"US","Nebraska","Butler",31023,8016,1313,11,16379.74,1372.26,0.0084
"US","Nebraska","Cass",31025,26247,4078,16,15537.01,609.59,0.0039
"US","Nebraska","Cedar",31027,8402,1081,11,12865.98,1309.21,0.0102
"US","Nebraska","Chase",31029,3924,636,5,16207.95,1274.21,0.0079
"US","Nebraska","Cherry",31031,5689,441,6,7751.80,1054.67,0.0136
"US","Nebraska","Cheyenne",31033,8910,1472,16,16520.76,1795.74,0.0109
"US","Nebraska","Clay",31035,6203,1091,11,17588.26,1773.34,0.0101
"US","Nebraska","Colfax",31037,10709,1981,21,18498.46,1960.97,0.0106
"US","Nebraska","Cuming",31039,8846,1417,15,16018.54,1695.68,0.0106
"US","Nebraska","Custer",31041,10777,1594,19,14790.76,1763.01,0.0119
"US","Nebraska","Dakota",31043,20026,5023,65,25082.39,3245.78,0.0129
"US","Nebraska","Dawes",31045,8589,1137,12,13237.86,1397.14,0.0106
"US","Nebraska","Dawson",31047,23594,4185,31,17737.56,1313.89,0.0074
"US","Nebraska","Deuel",31049,1793,244,1,13608.48,557.72,0.0041
"US","Nebraska","Dixon",31051,5635,864,9,15332.74,1597.16,0.0104
"US","Nebraska","Dodge",31053,36565,7009,62,19168.60,1695.61,0.0088
"US","Nebraska","Douglas",31055,571326,96817,718,16946.02,1256.73,0.0074
"US","Nebraska","Dundy",31057,1693,270,4,15948.02,2362.67,0.0148
"US","Nebraska","Fillmore",31059,5462,773,8,14152.33,1464.66,0.0103
"US","Nebraska","Franklin",31061,2979,352,4,11816.05,1342.73,0.0114
"US","Nebraska","Frontier",31063,2627,436,1,16596.88,380.66,0.0023
