Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Pennsylvania","Adams",42001,103009,15513,254,15059.85,2465.80,0.0164
"US","Pennsylvania","Allegheny",42003,1216045,158982,2574,13073.69,2116.70,0.0162
"US","Pennsylvania","Armstrong",42005,64735,11120,248,17177.72,3831.00,0.0223
"US","Pennsylvania","Beaver",42007,163929,27778,555,16945.14,3385.61,0.0200
"US","Pennsylvania","Bedford",42009,47888,8173,202,17066.91,4218.18,0.0247
"US","Pennsylvania","Berks",42011,421164,68960,1235,16373.67,2932.35,0.0179
"US","Pennsylvania","Blair",42013,121829,21917,457,17989.97,3751.16,0.0209
"US","Pennsylvania","Bradford",42015,60322,9879,145,16377.11,2403.77,0.0147
"US","Pennsylvania","Bucks",42017,628270,82846,1504,13186.37,2393.88,0.0182
"US","Pennsylvania","Butler",42019,187853,30623,579,16301.58,3082.20,0.0189
"US","Pennsylvania","Cambria",42021,130191,23859,588,18326.15,4516.44,0.0246
"US","Pennsylvania","Cameron",42023,4447,616,13,13852.04,2923.32,0.0211
"US","Pennsylvania","Carbon",42025,64182,10712,220,16690.04,3427.75,0.0205
"US","Pennsylvania","Centre",42027,162385,23914,268,14726.73,1650.40,0.0112
"US","Pennsylvania","Chester",42029,524989,58513,920,11145.57,1752.42,0.0157
"US","Pennsylvania","Clarion",42031,38438,6278,160,16332.80,4162.55,0.0255
"US","Pennsylvania","Clearfield",42033,79255,13515,240,17052.55,3028.20,0.0178
"US","Pennsylvania","Clinton",42035,38632,6381,97,16517.39,2510.87,0.0152
"US","Pennsylvania","Columbia",42037,64964,9996,171,15386.98,2632.23,0.0171
"US","Pennsylvania","Crawford",42039,84629,14268,234,16859.47,2765.01,0.0164
"US","Pennsylvania","Cumberland",42041,253369,33324,679,13152.36,2679.89,0.0204
"US","Pennsylvania","Dauphin",42043,278299,40011,721,14376.98,2590.74,0.0180
"US","Pennsylvania","Delaware",42045,566747,68935,1538,12163.28,2713.73,0.0223
"US","Pennsylvania","Elk",42047,29910,5056,68,16904.05,2273.49,0.0134
"US","Pennsylvania","Erie",42049,269728,38394,581,14234.34,2154.02,0.0151
"US","Pennsylvania","Fayette",42051,129274,21638,491,16738.09,3798.13,0.0227
"US","Pennsylvania","Forest",42053,7247,1805,30,24906.86,4139.64,0.0166
"US","Pennsylvania","Franklin",42055,155027,25449,511,16415.85,3296.20,0.0201
"US","Pennsylvania","Fulton",42057,14530,2856,40,19655.88,2752.92,0.0140
"US","Pennsylvania","Greene",42059,36233,6011,73,16589.85,2014.74,0.0121
"US","Pennsylvania","Huntingdon",42061,45143,8014,191,17752.48,4231.00,0.0238
"US","Pennsylvania","Indiana",42063,84073,11651,277,13858.19,3294.76,0.0238
"US","Pennsylvania","Jefferson",42065,43425,6518,164,15009.79,3776.63,0.0252
"US","Pennsylvania","Juniata",42067,24763,3572,137,14424.75,5532.45,0.0384
"US","Pennsylvania","Lackawanna",42069,209674,26845,567,12803.21,2704.20,0.0211
"US","Pennsylvania","Lancaster",42071,545724,82818,1460,15175.80,2675.35,0.0176
"US","Pennsylvania","Lawrence",42073,85512,13486,318,15770.89,3718.78,0.0236
"US","Pennsylvania","Lebanon",42075,141792,24373,367,17189.26,2588.30,0.0151
"US","Pennsylvania","Lehigh",42077,369318,56469,991,15290.08,2683.32,0.0175
"US","Pennsylvania","Luzerne",42079,317416,48746,1015,15357.13,3197.70,0.0208
"US","Pennsylvania","Lycoming",42081,113299,20627,417,18205.81,3680.53,0.0202
"US","Pennsylvania","McKean",42083,40625,6090,108,14990.77,2658.46,0.0177
"US","Pennsylvania","Mercer",42085,109423,16897,385,15441.91,3518.46,0.0228
"US","Pennsylvania","Mifflin",42087,46138,8634,231,18713.42,5006.72,0.0268
"US","Pennsylvania","Monroe",42089,170271,23196,396,13622.99,2325.70,0.0171
"US","Pennsylvania","Montgomery",42091,830915,97570,1937,11742.48,2331.17,0.0199
"US","Pennsylvania","Montour",42093,18230,3013,77,16527.70,4223.81,0.0256
"US","Pennsylvania","Northampton",42095,305285,51867,836,16989.70,2738.42,0.0161
"US","Pennsylvania","Northumberland",42097,90843,15835,439,17431.17,4832.51,0.0277
"US","Pennsylvania","Perry",42099,46272,6349,136,13721.04,2939.14,0.0214
"US","Pennsylvania","Philadelphia",42101,1584063,198638,4156,12539.78,2623.63,0.0209
"US","Pennsylvania","Pike",42103,55809,6431,70,11523.23,1254.28,0.0109
"US","Pennsylvania","Potter",42105,16526,2476,70,14982.45,4235.75,0.0283
"US","Pennsylvania","Schuylkill",42107,141359,24056,523,17017.66,3699.80,0.0217
"US","Pennsylvania","Snyder",42109,40371,5706,116,14133.91,2873.35,0.0203
"US","Pennsylvania","Somerset",42111,73446,13054,293,17773.60,3989.33,0.0224
"US","Pennsylvania","Sullivan",42113,6065,732,24,12069.25,3957.13,0.0328
"US","Pennsylvania","Susquehanna",42115,40327,5092,79,12626.78,1958.99,0.0155
"US","Pennsylvania","Tioga",42117,40591,5852,161,14416.99,3966.40,0.0275
"US","Pennsylvania","Unassigned",90042,-1,0,0,0.00,0.00,0.0000
"US","Pennsylvania","Union",42119,44922,8498,121,18917.23,2693.56,0.0142
"US","Pennsylvania","Venango",42121,50668,8592,183,16957.45,3611.75,0.0213
"US","Pennsylvania","Warren",42123,39191,5362,166,13681.71,4235.67,0.0310
"US","Pennsylvania","Washington",42125,206864,32042,467,15489.40,2257.52,0.0146
"US","Pennsylvania","Wayne",42127,51361,6925,129,13482.99,2511.63,0.0186
"US","Pennsylvania","Westmoreland",42129,348899,54964,1021,15753.56,2926.35,0.0186
"US","Pennsylvania","Wyoming",42131,26794,3481,72,12991.71,2687.17,0.0207
"US","Pennsylvania","York",42133,449057,75063,1108,16715.70,2467.39,0.0148
