Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Virginia","Salem",51775,25301,5348,85,21137.50,3359.55,0.0159
"US","Virginia","Scott",51169,21566,4145,92,19220.07,4265.97,0.0222
"US","Virginia","Shenandoah",51171,43615,9124,189,20919.41,4333.37,0.0207
"US","Virginia","Smyth",51173,30103,6130,140,20363.42,4650.70,0.0228
"US","Virginia","Southampton",51175,17631,2831,75,16056.95,4253.87,0.0265
"US","Virginia","Spotsylvania",51177,136215,22326,195,16390.27,1431.56,0.0087
"US","Virginia","Stafford",51179,152882,25100,119,16417.89,778.38,0.0047
"US","Virginia","Staunton",51790,24931,4519,89,18126.03,3569.85,0.0197
"US","Virginia","Suffolk",51800,92108,15509,254,16837.84,2757.63,0.0164
"US","Virginia","Surry",51181,6422,869,13,13531.61,2024.29,0.0150
"US","Virginia","Sussex",51183,11159,2094,31,18765.12,2778.03,0.0148
"US","Virginia","Tazewell",51185,40595,7420,123,18278.11,3029.93,0.0166
"US","Virginia","Unassigned",90051,-1,0,0,0.00,0.00,0.0000
"US","Virginia","Virginia Beach",51810,449973,74278,618,16507.21,1373.42,0.0083
"US","Virginia","Warren",51187,40164,7442,110,18529.03,2738.77,0.0148
"US","Virginia","Washington",51191,53740,10165,186,18915.15,3461.11,0.0183
"US","Virginia","Waynesboro",51820,22630,4487,55,19827.66,2430.40,0.0123
"US","Virginia","Westmoreland",51193,18015,2690,39,14932.00,2164.86,0.0145
"US","Virginia","Williamsburg",51830,14953,1433,13,9583.36,869.39,0.0091
"US","Virginia","Winchester",51840,28077,5402,59,19239.95,2101.36,0.0109
"US","Virginia","Wise",51195,37383,7233,153,19348.37,4092.77,0.0212
"US","Virginia","Wythe",51197,28683,5644,121,19677.16,4218.53,0.0214
"US","Virginia","York",51199,68279,7971,87,11674.16,1274.18,0.0109
