Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Oklahoma","Adair",40001,22194,5022,62,22627.74,2793.55,0.0123
"US","Oklahoma","Alfalfa",40003,5702,1378,8,24166.96,1403.02,0.0058
"US","Oklahoma","Atoka",40005,13758,2819,35,20489.90,2543.97,0.0124
"US","Oklahoma","Beaver",40007,5311,612,9,11523.25,1694.60,0.0147
"US","Oklahoma","Beckham",40009,21858,3834,75,17540.49,3431.24,0.0196
"US","Oklahoma","Blaine",40011,9429,1617,30,17149.22,3181.67,0.0186
"US","Oklahoma","Bryan",40013,47994,9212,108,19194.07,2250.28,0.0117
"US","Oklahoma","Caddo",40015,28762,5345,132,18583.55,4589.39,0.0247
"US","Oklahoma","Canadian",40017,148305,24144,295,16279.96,1989.14,0.0122
"US","Oklahoma","Carter",40019,48111,9334,193,19400.97,4011.56,0.0207
"US","Oklahoma","Cherokee",40021,48657,9185,118,18877.04,2425.14,0.0128
"US","Oklahoma","Choctaw",40023,14672,2797,51,19063.52,3476.01,0.0182
"US","Oklahoma","Cimarron",40025,2137,350,2,16378.10,935.89,0.0057
"US","Oklahoma","Cleveland",40027,284014,45288,609,15945.69,2144.26,0.0134
"US","Oklahoma","Coal",40029,5495,1082,20,19690.63,3639.67,0.0185
"US","Oklahoma","Comanche",40031,120749,21500,311,17805.53,2575.59,0.0145
"US","Oklahoma","Cotton",40033,5666,1009,23,17807.98,4059.30,0.0228
"US","Oklahoma","Craig",40035,14142,3129,33,22125.58,2333.47,0.0105
"US","Oklahoma","Creek",40037,71522,11647,263,16284.50,3677.19,0.0226
"US","Oklahoma","Custer",40039,29003,5373,129,18525.67,4447.82,0.0240
"US","Oklahoma","Delaware",40041,43009,7666,161,17824.18,3743.40,0.0210
"US","Oklahoma","Dewey",40043,4891,732,19,14966.26,3884.69,0.0260
"US","Oklahoma","Ellis",40045,3859,524,6,13578.65,1554.81,0.0115
"US","Oklahoma","Garfield",40047,61056,10596,212,17354.56,3472.22,0.0200
"US","Oklahoma","Garvin",40049,27711,4925,100,17772.73,3608.68,0.0203
"US","Oklahoma","Grady",40051,55834,8568,185,15345.49,3313.39,0.0216
"US","Oklahoma","Grant",40053,4333,717,8,16547.43,1846.30,0.0112
"US","Oklahoma","Greer",40055,5711,789,25,13815.44,4377.52,0.0317
"US","Oklahoma","Harmon",40057,2653,376,7,14172.63,2638.52,0.0186
"US","Oklahoma","Harper",40059,3688,540,10,14642.08,2711.50,0.0185
"US","Oklahoma","Haskell",40061,12626,1892,29,14984.95,2296.85,0.0153
"US","Oklahoma","Hughes",40063,13279,1790,44,13479.93,3313.50,0.0246
"US","Oklahoma","Jackson",40065,24530,4214,86,17178.96,3505.91,0.0204
"US","Oklahoma","Jefferson",40067,6001,960,20,15997.33,3332.78,0.0208
"US","Oklahoma","Johnston",40069,11084,2014,47,18170.34,4240.35,0.0233
"US","Oklahoma","Kay",40071,43538,7923,166,18197.90,3812.76,0.0210
"US","Oklahoma","Kingfisher",40073,15765,2687,54,17044.08,3425.31,0.0201
"US","Oklahoma","Kiowa",40075,8708,1187,41,13631.14,4708.31,0.0345
"US","Oklahoma","Latimer",40077,10072,1585,23,15736.70,2283.56,0.0145
"US","Oklahoma","Le Flore",40079,49853,8449,89,16947.83,1785.25,0.0105
"US","Oklahoma","Lincoln",40081,34877,5062,112,14513.86,3211.29,0.0221
"US","Oklahoma","Logan",40083,48010,6336,115,13197.25,2395.33,0.0182
"US","Oklahoma","Love",40085,10253,2036,29,19857.60,2828.44,0.0142
"US","Oklahoma","Major",40093,7628,1427,32,18707.39,4195.07,0.0224
"US","Oklahoma","Marshall",40095,16931,2862,28,16903.90,1653.77,0.0098
"US","Oklahoma","Mayes",40097,41100,7011,126,17058.39,3065.69,0.0180
"US","Oklahoma","McClain",40087,40473,7700,106,19025.03,2619.03,0.0138
"US","Oklahoma","McCurtain",40089,32832,5883,129,17918.49,3929.09,0.0219
"US","Oklahoma","McIntosh",40091,19596,2974,94,15176.57,4796.90,0.0316
"US","Oklahoma","Murray",40099,14073,2712,53,19270.94,3766.08,0.0195
"US","Oklahoma","Muskogee",40101,67997,13857,262,20378.84,3853.11,0.0189
