Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Colorado","Adams",8001,517420,85765,946,16575.51,1828.30,0.0110
"US","Colorado","Alamosa",8003,16233,2967,49,18277.58,3018.54,0.0165
"US","Colorado","Arapahoe",8005,656590,90679,920,13810.60,1401.18,0.0101
"US","Colorado","Archuleta",8007,14028,1948,8,13886.51,570.29,0.0041
"US","Colorado","Baca",8009,3581,567,6,15833.57,1675.51,0.0106
"US","Colorado","Bent",8011,5577,1903,32,34122.29,5737.85,0.0168
"US","Colorado","Boulder",8013,326195,35178,285,10784.35,873.71,0.0081
"US","Colorado","Broomfield",8014,70465,7725,87,10962.89,1234.66,0.0113
"US","Colorado","Chaffee",8015,20356,2735,36,13435.84,1768.52,0.0132
"US","Colorado","Cheyenne",8017,1831,238,7,12998.36,3823.05,0.0294
"US","Colorado","Clear Creek",8019,9700,903,6,9309.28,618.56,0.0066
"US","Colorado","Conejos",8021,8205,1146,42,13967.09,5118.83,0.0366
"US","Colorado","Costilla",8023,3887,435,13,11191.15,3344.48,0.0299
"US","Colorado","Crowley",8025,6061,2481,27,40933.84,4454.71,0.0109
"US","Colorado","Custer",8027,5067,470,12,9275.71,2368.27,0.0255
"US","Colorado","Delta",8029,31162,4630,100,14857.84,3209.04,0.0216
"US","Colorado","Denver",8031,727211,103483,1028,14230.12,1413.62,0.0099
"US","Colorado","Dolores",8033,2055,264,5,12846.72,2433.09,0.0189
"US","Colorado","Douglas",8035,351154,46445,327,13226.39,931.22,0.0070
"US","Colorado","Eagle",8037,55127,9354,32,16968.09,580.48,0.0034
"US","Colorado","El Paso",8041,720403,116452,1275,16164.84,1769.84,0.0109
"US","Colorado","Elbert",8039,26729,3064,26,11463.20,972.73,0.0085
"US","Colorado","Fremont",8043,47839,10169,141,21256.72,2947.39,0.0139
"US","Colorado","Garfield",8045,60061,8934,74,14874.88,1232.08,0.0083
"US","Colorado","Gilpin",8047,6242,540,3,8651.07,480.62,0.0056
"US","Colorado","Grand",8049,15733,2330,15,14809.64,953.41,0.0064
"US","Colorado","Gunnison",8051,17461,2023,12,11585.82,687.25,0.0059
"US","Colorado","Hinsdale",8053,820,65,0,7926.83,0.00,0.0000
"US","Colorado","Huerfano",8055,6896,849,22,12311.48,3190.26,0.0259
"US","Colorado","Jackson",8057,1392,124,0,8908.05,0.00,0.0000
"US","Colorado","Jefferson",8059,582881,74166,1001,12724.04,1717.33,0.0135
"US","Colorado","Kiowa",8061,1406,269,4,19132.29,2844.95,0.0149
"US","Colorado","Kit Carson",8063,7096,1175,23,16558.62,3241.26,0.0196
"US","Colorado","La Plata",8067,56221,7065,63,12566.48,1120.58,0.0089
"US","Colorado","Lake",8065,8127,1176,1,14470.28,123.05,0.0009
"US","Colorado","Larimer",8069,356899,45882,379,12855.74,1061.93,0.0083
"US","Colorado","Las Animas",8071,14506,2262,27,15593.55,1861.30,0.0119
"US","Colorado","Lincoln",8073,5701,1391,8,24399.23,1403.26,0.0058
"US","Colorado","Logan",8075,22409,5115,92,22825.65,4105.49,0.0180
"US","Colorado","Mesa",8077,154209,28449,413,18448.34,2678.18,0.0145
"US","Colorado","Mineral",8079,768,148,1,19270.83,1302.08,0.0068
"US","Colorado","Moffat",8081,13282,2186,47,16458.36,3538.62,0.0215
"US","Colorado","Montezuma",8083,26182,3985,48,15220.38,1833.32,0.0120
"US","Colorado","Montrose",8085,42758,6761,115,15812.25,2689.56,0.0170
"US","Colorado","Morgan",8087,29068,4041,117,13901.89,4025.04,0.0290
"US","Colorado","Otero",8089,18277,3249,103,17776.44,5635.50,0.0317
"US","Colorado","Ouray",8091,4952,515,6,10399.84,1211.63,0.0117
"US","Colorado","Out of CO",80008,-1,0,0,0.00,0.00,0.0000
"US","Colorado","Park",8093,18845,1745,13,9259.75,689.84,0.0074
"US","Colorado","Phillips",8095,4264,586,15,13742.96,3517.82,0.0256
"US","Colorado","Pitkin",8097,17767,3324,6,18708.84,337.70,0.0018
"US","Colorado","Prowers",8099,12172,1964,39,16135.39,3204.07,0.0199
"US","Colorado","Pueblo",8101,168424,29965,596,17791.41,3538.69,0.0199
"US","Colorado","Rio Blanco",8103,6324,1224,10,19354.84,1581.28,0.0082
"US","Colorado","Rio Grande",8105,11267,1882,32,16703.65,2840.15,0.0170
"US","Colorado","Routt",8107,25638,3876,24,15118.18,936.11,0.0062
"US","Colorado","Saguache",8109,6823,810,9,11871.61,1319.07,0.0111
"US","Colorado","San Juan",8111,728,105,0,14423.08,0.00,0.0000
"US","Colorado","San Miguel",8113,8179,1281,5,15662.06,611.32,0.0039
"US","Colorado","Sedgwick",8115,2248,356,6,15836.30,2669.04,0.0169
"US","Colorado","Summit",8117,31011,5463,12,17616.33,386.96,0.0022
"US","Colorado","Teller",8119,25388,3374,43,13289.74,1693.71,0.0127
"US","Colorado","Unassigned",90008,-1,107,0,0.00,0.00,0.0000
"US","Colorado","Washington",8121,4908,753,24,15342.30,4889.98,0.0319
"US","Colorado","Weld",8123,324492,53707,541,16551.10,1667.22,0.0101
"US","Colorado","Yuma",8125,10019,1394,18,13913.56,1796.59,0.0129
