Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Alaska","Aleutians East",2013,3337,451,3,13515.13,899.01,0.0067
"US","Alaska","Aleutians West",2016,5634,947,2,16808.66,354.99,0.0021
"US","Alaska","Anchorage",2020,288000,61849,401,21475.35,1392.36,0.0065
"US","Alaska","Bethel",2050,18386,6844,27,37223.97,1468.51,0.0039
"US","Alaska","Bristol Bay",2060,-1,0,0,0.00,0.00,0.0000
"US","Alaska","Bristol Bay plus Lake and Peninsula",2164,2428,553,1,22775.95,411.86,0.0018
"US","Alaska","Denali",2068,2097,296,1,14115.40,476.87,0.0034
"US","Alaska","Dillingham",2070,4916,971,9,19751.83,1830.76,0.0093
"US","Alaska","Fairbanks North Star",2090,96849,17282,108,17844.27,1115.14,0.0062
"US","Alaska","Haines",2100,2530,242,1,9565.22,395.26,0.0041
"US","Alaska","Juneau",2110,31974,4230,14,13229.50,437.86,0.0033
"US","Alaska","Kenai Peninsula",2122,58708,11998,68,20436.74,1158.27,0.0057
"US","Alaska","Ketchikan Gateway",2130,13901,2176,13,15653.55,935.18,0.0060
"US","Alaska","Kodiak Island",2150,12998,2704,9,20803.20,692.41,0.0033
"US","Alaska","Kusilvak",2158,8314,2298,9,27640.13,1082.51,0.0039
"US","Alaska","Matanuska-Susitna",2170,108317,24546,148,22661.26,1366.36,0.0060
"US","Alaska","Nome",2180,10004,2257,2,22560.98,199.92,0.0009
"US","Alaska","North Slope",2185,9832,2902,8,29515.87,813.67,0.0028
"US","Alaska","Northwest Arctic",2188,7620,2324,10,30498.69,1312.34,0.0043
"US","Alaska","Petersburg",2195,3266,531,3,16258.42,918.55,0.0056
"US","Alaska","Prince of Wales-Hyder",2198,6203,618,6,9962.92,967.27,0.0097
"US","Alaska","Sitka",2220,8493,1245,5,14659.13,588.72,0.0040
"US","Alaska","Skagway",2230,1183,91,0,7692.31,0.00,0.0000
"US","Alaska","Southeast Fairbanks",2240,6893,1389,12,20150.88,1740.90,0.0086
"US","Alaska","Unassigned",90002,-1,538,1,0.00,0.00,0.0019
"US","Alaska","Valdez-Cordova",2261,0,0,0,0.00,0.00,0.0000
"US","Alaska","Wrangell",2275,2502,226,1,9032.77,399.68,0.0044
"US","Alaska","Yakutat",2282,2726,284,3,10418.20,1100.51,0.0106
"US","Alaska","Yukon-Koyukuk",2290,5230,802,8,15334.61,1529.64,0.0100
"US","Alaska","Copper River",2066,2699,695,2,25750.28,741.02,0.0029
"US","Alaska","Chugach",2063,6751,1231,8,18234.34,1185.01,0.0065
"US","Alaska","Soldotna",0,-1,0,0,0.00,0.00,0.0000
"US","Alaska","Sterling",0,-1,0,0,0.00,0.00,0.0000
"US","Alaska","Hoonah-Angoon",2105,-1,0,0,0.00,0.00,0.0000
"US","Alaska","Lake and Peninsula",2164,-1,0,0,0.00,0.00,0.0000
