Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Oregon","Baker",41001,16124,2231,33,13836.52,2046.64,0.0148
"US","Oregon","Benton",41003,93053,6237,39,6702.63,419.12,0.0063
"US","Oregon","Clackamas",41005,418186,33313,391,7966.07,934.99,0.0117
"US","Oregon","Clatsop",41007,40223,2657,35,6605.67,870.15,0.0132
"US","Oregon","Columbia",41009,52354,4423,56,8448.26,1069.64,0.0127
"US","Oregon","Coos",41011,64486,5849,109,9070.19,1690.29,0.0186
"US","Oregon","Crook",41013,24404,3458,58,14169.81,2376.66,0.0168
"US","Oregon","Curry",41015,22925,1947,39,8492.91,1701.20,0.0200
"US","Oregon","Deschutes",41017,197692,24032,196,12156.28,991.44,0.0082
"US","Oregon","Douglas",41019,110980,13634,295,12285.10,2658.14,0.0216
"US","Oregon","Gilliam",41021,1912,185,4,9675.73,2092.05,0.0216
"US","Oregon","Grant",41023,7199,1092,16,15168.77,2222.53,0.0147
"US","Oregon","Harney",41025,7393,1219,33,16488.57,4463.68,0.0271
"US","Oregon","Hood River",41027,23382,2185,37,9344.80,1582.41,0.0169
"US","Oregon","Jackson",41029,220944,25266,363,11435.48,1642.95,0.0144
"US","Oregon","Jefferson",41031,24658,4271,67,17320.95,2717.17,0.0157
"US","Oregon","Josephine",41033,87487,10383,249,11868.05,2846.14,0.0240
"US","Oregon","Klamath",41035,68238,9145,152,13401.62,2227.50,0.0166
"US","Oregon","Lake",41037,7869,1064,18,13521.41,2287.46,0.0169
"US","Oregon","Lane",41039,382066,30544,364,7994.43,952.71,0.0119
"US","Oregon","Lincoln",41041,49961,3690,54,7385.76,1080.84,0.0146
"US","Oregon","Linn",41043,129749,15003,184,11563.09,1418.12,0.0123
"US","Oregon","Malheur",41045,30571,5939,93,19426.91,3042.10,0.0157
"US","Oregon","Marion",41047,347818,40369,520,11606.36,1495.03,0.0129
"US","Oregon","Morrow",41049,11603,1987,25,17124.88,2154.62,0.0126
"US","Oregon","Multnomah",41051,812855,61147,855,7522.50,1051.85,0.0140
"US","Oregon","Polk",41053,86085,8384,103,9739.21,1196.49,0.0123
"US","Oregon","Sherman",41055,1779,195,3,10961.21,1686.34,0.0154
"US","Oregon","Tillamook",41057,27036,2203,46,8148.39,1701.44,0.0209
"US","Oregon","Umatilla",41059,77950,15174,184,19466.32,2360.49,0.0121
"US","Oregon","Unassigned",90041,-1,0,0,0.00,0.00,0.0000
"US","Oregon","Union",41061,26834,3418,57,12737.57,2124.17,0.0167
"US","Oregon","Wallowa",41063,7208,765,13,10613.21,1803.55,0.0170
"US","Oregon","Wasco",41065,26682,3205,47,12011.84,1761.49,0.0147
"US","Oregon","Washington",41067,601592,42712,408,7099.83,678.20,0.0096
"US","Oregon","Wheeler",41069,1332,115,1,8633.63,750.75,0.0087
"US","Oregon","Yamhill",41071,107100,9912,145,9254.90,1353.87,0.0146
