Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"US","Utah","Bear River",0,186818,34377,186,18401.33,995.62,0.0054
"US","Utah","Central Utah",0,81954,14837,123,18104.06,1500.84,0.0083
"US","Utah","Davis",49011,355481,61992,297,17438.91,835.49,0.0048
"US","Utah","Salt Lake",49035,1160437,214596,1264,18492.69,1089.24,0.0059
"US","Utah","San Juan",49037,15308,2765,43,18062.45,2808.99,0.0156
"US","Utah","Southeast Utah",0,40228,7042,55,17505.22,1367.21,0.0078
"US","Utah","Southwest Utah",0,252042,44458,464,17639.12,1840.96,0.0104
"US","Utah","Summit",49043,42145,7593,19,18016.37,450.82,0.0025
"US","Utah","Tooele",49045,72259,13659,81,18902.84,1120.97,0.0059
"US","Utah","TriCounty",0,56622,8953,79,15811.88,1395.22,0.0088
"US","Utah","Unassigned",90049,-1,1676,2,0.00,0.00,0.0012
"US","Utah","Utah",49049,636235,138607,616,21785.50,968.20,0.0044
"US","Utah","Wasatch",49051,34091,6783,29,19896.75,850.66,0.0043
"US","Utah","Weber-Morgan",0,272336,49110,342,18032.87,1255.80,0.0070
"US","Utah","Cache",49005,-1,37,0,0.00,0.00,0.0000
"US","Utah","Box Elder",49003,-1,47,0,0.00,0.00,0.0000
"US","Utah","Beaver",49001,-1,0,0,0.00,0.00,0.0000
"US","Utah","Carbon",49007,-1,2,0,0.00,0.00,0.0000
"US","Utah","Daggett",49009,-1,0,0,0.00,0.00,0.0000
"US","Utah","Duchesne",49013,-1,3,0,0.00,0.00,0.0000
"US","Utah","Emery",49015,-1,3,0,0.00,0.00,0.0000
"US","Utah","Garfield",49017,-1,1,0,0.00,0.00,0.0000
"US","Utah","Grand",49019,-1,1,0,0.00,0.00,0.0000
"US","Utah","Iron",49021,-1,15,0,0.00,0.00,0.0000
"US","Utah","Juab",49023,-1,0,0,0.00,0.00,0.0000
"US","Utah","Kane",49025,-1,3,0,0.00,0.00,0.0000
"US","Utah","Millard",49027,-1,0,0,0.00,0.00,0.0000
"US","Utah","Morgan",49029,-1,0,0,0.00,0.00,0.0000
"US","Utah","Piute",49031,-1,0,0,0.00,0.00,0.0000
"US","Utah","Rich",49033,-1,0,0,0.00,0.00,0.0000
"US","Utah","Sanpete",49039,-1,0,0,0.00,0.00,0.0000
"US","Utah","Sevier",49041,-1,0,0,0.00,0.00,0.0000
"US","Utah","Uintah",49047,-1,6,0,0.00,0.00,0.0000
"US","Utah","Washington",49053,-1,73,1,0.00,0.00,0.0137
"US","Utah","Wayne",49055,-1,0,0,0.00,0.00,0.0000
"US","Utah","Weber",49057,-1,112,1,0.00,0.00,0.0089
