Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"Argentina","","",0,45195777,8442017,121519,18678.77,2688.72,0.0144,4,109,322,271,32.03,1471739,39931,0.174,0.329,0.0271,322,398,354,25.12,605833,11402,0.072,0.094,0.0188,398,638,492,69.49,3205392,64430,0.380,0.530,0.0201,638,741,723,246.77,3165784,5763,0.375,0.047,0.0018,,,,,,,,,
"Bolivia","","",0,11673029,860483,21008,7371.55,1799.70,0.0244,4,94,294,178,13.57,142014,8774,0.165,0.418,0.0618,294,419,371,18.23,118428,3181,0.138,0.151,0.0269,419,610,490,24.75,237884,6711,0.276,0.319,0.0282,610,741,726,86.32,362515,2330,0.421,0.111,0.0064,,,,,,,,,
"Ecuador","","",0,17643060,729685,34518,4135.82,1956.46,0.0473,5,57,107,93,9.33,29783,1816,0.041,0.053,0.0610,128,225,200,6.13,76656,3987,0.105,0.115,0.0520,231,325,277,6.97,86555,4479,0.119,0.130,0.0517,325,627,466,11.56,311213,19000,0.427,0.550,0.0611,627,741,741,53.92,217977,1681,0.299,0.049,0.0077
"Paraguay","","",0,7132530,589093,17378,8259.24,2436.44,0.0295,5,105,108,107,0.54,152,0,0.000,0.000,0.0012,151,286,229,11.21,63333,1425,0.108,0.082,0.0225,286,341,330,12.30,41359,781,0.070,0.045,0.0189,341,607,488,40.74,354763,13941,0.602,0.802,0.0393,632,741,735,93.51,128777,1168,0.219,0.067,0.0091
"Uruguay","","",0,3473726,680348,6509,19585.54,1873.78,0.0096,5,58,69,64,0.63,242,2,0.000,0.000,0.0087,183,184,183,0.50,35,0,0.000,0.000,0.0129,252,380,357,24.83,42197,429,0.062,0.066,0.0102,380,584,491,106.07,340937,5558,0.501,0.854,0.0163,584,741,730,314.94,295791,484,0.435,0.074,0.0016
"Venezuela","","",0,28435943,486483,5448,1710.80,191.59,0.0112,5,150,329,228,3.82,105049,938,0.216,0.172,0.0089,329,466,438,4.71,91376,1207,0.188,0.222,0.0132,466,566,501,4.82,115752,1576,0.238,0.289,0.0136,566,695,621,5.32,126906,1550,0.261,0.285,0.0122,695,741,736,7.11,46547,188,0.096,0.035,0.0040
"Brazil","","",0,211029054,25643057,627771,12151.43,2974.81,0.0245,4,72,274,186,21.57,5309339,155028,0.207,0.247,0.0292,274,469,427,35.95,9644155,259075,0.376,0.413,0.0269,469,681,514,35.19,7238529,203183,0.282,0.324,0.0281,681,741,737,85.29,3534711,12943,0.138,0.021,0.0037,,,,,,,,,
"Colombia","","",0,48334713,5928125,135360,12264.74,2800.47,0.0228,4,93,250,204,23.15,836836,26220,0.141,0.194,0.0313,250,406,359,35.35,1451461,34626,0.245,0.256,0.0239,406,623,520,62.05,2707206,66527,0.457,0.491,0.0246,623,741,724,62.03,939331,8099,0.158,0.060,0.0086,,,,,,,,,
"Chile","","",0,18184311,2186804,39720,12025.77,2184.30,0.0182,5,58,292,146,49.02,520072,14559,0.238,0.367,0.0280,292,471,444,39.22,714501,12461,0.327,0.314,0.0174,471,595,499,39.63,412004,10238,0.188,0.258,0.0248,595,687,661,13.43,136113,1476,0.062,0.037,0.0108,687,741,741,150.06,412400,1168,0.189,0.029,0.0028
"Peru","","",0,33052793,3385640,224136,10243.13,6781.15,0.0662,4,69,165,127,63.33,437336,58856,0.129,0.263,0.1346,165,323,212,24.69,678851,50369,0.201,0.225,0.0742,323,626,443,26.87,1207014,109276,0.357,0.488,0.0905,626,741,730,139.62,1067095,6182,0.315,0.028,0.0058,,,,,,,,,
