Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"Antigua and Barbuda","","",0,97928,6663,127,6803.98,1296.87,0.0191,5,148,165,155,4.78,43,0,0.006,0.000,0.0000,246,287,270,1.14,32,0,0.005,0.000,0.0000,324,464,393,23.42,1084,28,0.163,0.218,0.0256,539,674,616,71.22,2873,74,0.431,0.584,0.0258,674,741,733,97.90,2525,12,0.379,0.093,0.0047
"Bahamas","","",0,393248,32619,747,8294.77,1899.56,0.0229,5,171,361,270,25.84,7936,164,0.243,0.220,0.0207,361,508,460,16.11,4104,62,0.126,0.083,0.0151,508,668,579,31.87,10539,434,0.323,0.581,0.0412,668,724,717,113.28,7730,50,0.237,0.066,0.0064,724,741,724,74.83,2542,28,0.078,0.038,0.0111
"Barbados","","",0,287371,45235,280,15740.98,974.35,0.0062,5,57,81,71,1.22,65,4,0.001,0.014,0.0603,188,208,193,0.98,41,0,0.001,0.000,0.0000,325,501,391,30.41,3737,40,0.083,0.143,0.0107,513,688,644,120.77,22548,200,0.498,0.715,0.0089,688,741,736,230.22,18743,35,0.414,0.126,0.0019
"Belize","","",0,397621,51925,628,13058.92,1579.39,0.0121,4,190,427,318,69.49,12359,315,0.238,0.501,0.0255,427,470,455,2.21,275,7,0.005,0.010,0.0239,470,680,632,67.10,17873,255,0.344,0.406,0.0143,680,741,728,184.13,21445,52,0.413,0.082,0.0024,,,,,,,,,
"Costa Rica","","",0,5094114,700896,7589,13758.94,1489.76,0.0108,4,131,406,242,23.55,204649,2811,0.292,0.370,0.0137,406,540,477,47.49,181894,2030,0.260,0.268,0.0112,540,678,592,47.58,180958,2465,0.258,0.325,0.0136,678,741,741,116.08,134127,294,0.191,0.039,0.0022,,,,,,,,,
"Cuba","","",0,11326615,1046856,8406,9242.44,742.15,0.0080,3,236,240,238,0.51,286,4,0.000,0.001,0.0154,310,682,576,81.32,954873,8174,0.912,0.972,0.0086,682,741,728,28.77,84021,100,0.080,0.012,0.0012,,,,,,,,,,,,,,,,,,
"Dominica","","",0,71991,9334,51,12965.51,708.42,0.0055,5,272,315,287,2.74,51,0,0.005,0.000,0.0000,344,379,351,2.99,32,0,0.003,0.000,0.0000,384,419,391,2.13,34,0,0.004,0.000,0.0000,529,684,600,99.11,5937,41,0.636,0.797,0.0068,684,741,741,160.23,3220,11,0.345,0.216,0.0034
"Dominican Republic","","",0,10847904,557110,4310,5135.65,397.31,0.0077,5,60,272,187,13.16,121900,2201,0.219,0.511,0.0181,272,434,361,15.09,131230,1122,0.236,0.260,0.0085,434,582,497,11.87,96364,685,0.173,0.159,0.0071,582,679,661,9.96,58785,207,0.106,0.048,0.0035,679,741,722,55.68,149972,104,0.269,0.024,0.0007
"El Salvador","","",0,6486201,135180,3906,2084.12,602.20,0.0289,5,101,241,197,6.44,27115,796,0.201,0.204,0.0293,241,436,359,4.87,37554,1214,0.278,0.311,0.0323,436,471,447,3.07,5266,135,0.039,0.035,0.0256,471,695,655,6.35,51341,1660,0.380,0.425,0.0323,707,741,741,18.98,13376,86,0.099,0.022,0.0064
"Grenada","","",0,112518,12526,210,11132.44,1866.37,0.0168,5,319,346,328,4.80,84,0,0.007,0.002,0.0054,353,371,358,1.06,19,0,0.001,0.000,0.0032,559,659,604,186.33,5698,199,0.455,0.946,0.0349,663,670,670,1.88,11,0,0.001,0.000,0.0056,670,741,723,234.88,6654,10,0.531,0.049,0.0016
"Guatemala","","",0,17915567,694603,16403,3877.09,915.57,0.0236,5,111,287,178,6.90,108171,3739,0.156,0.228,0.0346,318,399,358,4.44,48087,2092,0.069,0.128,0.0435,399,479,450,7.47,68340,1557,0.098,0.095,0.0228,479,683,578,21.17,380232,8145,0.547,0.497,0.0214,683,741,737,15.50,75147,425,0.108,0.026,0.0057
"Haiti","","",0,11402533,29289,854,256.86,74.90,0.0292,5,118,171,135,1.55,6134,108,0.209,0.126,0.0176,357,365,360,0.59,566,3,0.019,0.004,0.0055,486,533,500,1.36,5428,184,0.185,0.215,0.0339,617,645,622,0.69,2059,54,0.070,0.064,0.0264,714,741,727,1.33,3090,83,0.105,0.097,0.0269
"Honduras","","",0,9904607,392146,10515,3959.23,1061.63,0.0268,5,98,234,179,8.33,66482,2004,0.170,0.191,0.0301,234,309,271,7.26,39788,831,0.101,0.079,0.0209,309,420,379,10.05,74101,1507,0.189,0.143,0.0203,420,496,465,10.31,59268,1995,0.151,0.190,0.0337,496,674,570,16.27,139608,4052,0.356,0.385,0.0290
"Jamaica","","",0,2961161,124909,2663,4218.24,899.31,0.0213,5,85,100,94,0.72,304,3,0.002,0.001,0.0112,196,296,242,5.62,8809,215,0.071,0.081,0.0244,296,516,419,21.79,40015,810,0.320,0.304,0.0203,516,674,589,23.04,41372,1344,0.331,0.505,0.0325,674,741,722,45.52,33947,291,0.272,0.109,0.0086
"Nicaragua","","",0,6624553,17697,219,267.14,33.06,0.0124,3,118,190,126,0.97,3500,103,0.198,0.469,0.0293,520,642,614,1.55,8418,18,0.476,0.083,0.0022,648,651,649,0.54,140,1,0.008,0.003,0.0040,,,,,,,,,,,,,,,,,,
"Panama","","",0,4314768,707303,7749,16392.61,1795.93,0.0110,4,55,252,173,25.87,112553,2373,0.159,0.306,0.0211,252,451,351,79.12,248505,3823,0.351,0.493,0.0154,451,649,530,24.59,112556,1136,0.159,0.147,0.0101,649,741,729,213.01,234714,433,0.332,0.056,0.0018,,,,,,,,,
"Saint Kitts and Nevis","","",0,53192,5453,36,10251.54,676.79,0.0066,5,61,85,68,1.64,13,0,0.002,0.000,0.0000,481,546,512,46.59,513,3,0.094,0.083,0.0058,546,672,623,88.34,2217,25,0.407,0.695,0.0113,672,724,717,247.22,1988,0,0.365,0.002,0.0000,724,741,724,174.76,787,8,0.144,0.233,0.0106
"Saint Lucia","","",0,183628,21020,328,11447.06,1786.22,0.0156,5,268,319,303,3.72,234,2,0.011,0.007,0.0093,319,446,383,52.03,4086,62,0.194,0.189,0.0152,446,521,479,12.32,922,20,0.044,0.060,0.0214,521,674,588,76.01,7694,196,0.366,0.598,0.0255,674,741,722,173.00,8080,49,0.384,0.150,0.0061
"Saint Vincent and the Grenadines","","",0,110947,8311,94,7490.96,847.25,0.0113,5,170,185,179,1.72,21,0,0.003,0.000,0.0000,319,442,379,37.60,1691,10,0.204,0.107,0.0059,442,556,505,9.07,516,2,0.062,0.021,0.0039,556,682,634,67.03,3308,63,0.398,0.670,0.0190,682,739,734,244.40,2967,19,0.357,0.199,0.0063
"Trinidad and Tobago","","",0,1399491,112130,3414,8012.20,2439.46,0.0304,5,193,380,238,8.22,7422,127,0.066,0.037,0.0171,416,550,487,37.55,29708,896,0.265,0.263,0.0302,550,588,567,16.39,7688,271,0.069,0.080,0.0353,588,712,685,54.35,48603,1638,0.433,0.480,0.0337,712,741,729,52.91,19286,503,0.172,0.147,0.0261
"Mexico","","",0,129226917,4989907,306613,3861.35,2372.67,0.0614,4,88,236,190,5.23,663477,70335,0.133,0.229,0.1060,236,482,365,13.23,1718830,149984,0.344,0.489,0.0873,482,674,573,14.09,1492743,72818,0.299,0.237,0.0488,674,741,731,31.92,1117177,13667,0.224,0.045,0.0122,,,,,,,,,
"Canada","","",0,42307627,3068177,34041,7252.07,804.61,0.0111,5,167,400,350,18.89,752019,13071,0.245,0.384,0.0174,400,535,448,20.29,565368,4615,0.184,0.136,0.0082,535,653,602,10.41,307589,2711,0.100,0.080,0.0088,653,724,714,93.19,1006549,2372,0.328,0.070,0.0024,724,741,724,70.09,366172,2695,0.119,0.079,0.0074
"US","","",1001,345020745,75351075,889618,21839.58,2578.45,0.0118,5,122,232,182,18.99,4844907,95873,0.064,0.108,0.0198,232,421,351,70.83,23366420,347476,0.310,0.391,0.0149,421,510,445,20.18,3881902,62096,0.052,0.070,0.0160,510,647,585,46.62,12406312,147013,0.165,0.165,0.0118,647,741,720,225.39,29442895,145048,0.391,0.163,0.0049
