Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"Albania","","",0,2877800,258687,3346,8989.05,1162.69,0.0129,5,62,97,91,0.72,625,25,0.002,0.007,0.0398,124,342,322,27.33,56141,1133,0.217,0.339,0.0202,342,493,384,37.67,75602,1291,0.292,0.386,0.0171,540,683,597,30.12,69007,657,0.267,0.196,0.0095,683,741,726,71.78,57371,237,0.222,0.071,0.0041
"Andorra","","",0,77264,36080,145,46697.04,1876.68,0.0040,5,169,330,277,129.70,6616,28,0.183,0.191,0.0042,330,403,361,89.87,3434,31,0.095,0.214,0.0090,403,506,435,68.75,2960,17,0.082,0.117,0.0057,506,599,546,40.23,1294,3,0.036,0.021,0.0023,599,741,731,635.08,20994,15,0.582,0.104,0.0007
"Austria","","",0,9006400,1884215,14124,20920.85,1568.22,0.0075,5,47,101,64,7.72,15363,589,0.008,0.042,0.0384,155,376,295,78.49,398172,7091,0.211,0.502,0.0178,376,522,430,35.78,235918,2957,0.125,0.209,0.0125,522,695,668,151.21,593578,2701,0.315,0.191,0.0046,695,741,737,354.07,643382,767,0.341,0.054,0.0012
"Belarus","","",0,9449321,744851,6067,7882.59,642.06,0.0081,5,70,200,114,10.01,68569,585,0.092,0.096,0.0085,200,424,328,20.09,241584,1572,0.324,0.259,0.0065,424,520,484,14.03,104786,945,0.141,0.156,0.0090,520,709,639,21.50,285466,2493,0.383,0.411,0.0087,709,741,741,22.07,47278,507,0.063,0.084,0.0107
"Bosnia and Herzegovina","","",0,3280815,349158,14488,10642.42,4415.98,0.0415,5,229,372,288,47.82,99466,3995,0.285,0.276,0.0402,372,521,432,48.46,84224,5023,0.241,0.347,0.0596,534,627,603,22.63,35609,1257,0.102,0.087,0.0353,627,684,657,24.85,38350,1883,0.110,0.130,0.0491,684,741,727,70.99,71249,1750,0.204,0.121,0.0246
"Bulgaria","","",0,6948444,962810,33391,13856.48,4805.54,0.0347,5,134,222,182,3.41,13760,479,0.014,0.014,0.0348,222,364,300,47.83,197173,8044,0.205,0.241,0.0408,364,525,427,52.16,208848,9445,0.217,0.283,0.0452,525,686,644,67.02,287302,11170,0.298,0.335,0.0389,686,741,734,126.18,255413,4262,0.265,0.128,0.0167
"Croatia","","",0,4105267,946050,13890,23044.79,3383.46,0.0147,5,56,93,67,1.67,1883,53,0.002,0.004,0.0280,151,388,322,85.66,234941,5191,0.248,0.374,0.0221,388,528,450,53.20,123191,2936,0.130,0.211,0.0238,528,689,659,128.63,289860,3346,0.306,0.241,0.0115,689,741,732,208.46,299393,2389,0.316,0.172,0.0080
"Cyprus","","",0,1207361,259321,735,21478.33,608.77,0.0028,5,237,383,346,48.98,30708,191,0.118,0.260,0.0062,383,498,456,68.69,41562,151,0.160,0.206,0.0036,498,622,542,81.91,46997,194,0.181,0.263,0.0041,622,724,714,352.26,102250,123,0.394,0.168,0.0012,724,741,724,224.34,39267,61,0.151,0.083,0.0015
"Czech Republic","","",0,10708982,3046472,37240,28447.82,3477.45,0.0122,5,136,315,277,113.88,522974,8160,0.172,0.219,0.0156,315,371,351,109.02,428134,7399,0.141,0.199,0.0173,371,529,406,112.93,717787,14671,0.236,0.394,0.0204,554,702,674,168.60,752956,5153,0.247,0.138,0.0068,702,741,738,309.90,627061,1806,0.206,0.048,0.0029
"Denmark","","",0,5946703,1822232,3795,30642.73,638.17,0.0021,5,44,157,74,4.94,12812,604,0.007,0.159,0.0471,174,393,330,56.97,193650,1710,0.106,0.450,0.0088,393,519,478,17.43,86777,220,0.048,0.058,0.0025,519,607,569,16.73,63556,100,0.035,0.026,0.0016,607,741,736,750.70,1466022,1166,0.805,0.307,0.0008
