Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"Afghanistan","","",0,38928341,163375,7416,419.68,190.50,0.0454,4,103,171,134,1.84,31743,918,0.194,0.124,0.0289,301,334,317,0.58,7213,447,0.044,0.060,0.0619,465,569,516,4.65,91793,4369,0.562,0.589,0.0476,732,741,741,1.36,3665,25,0.022,0.003,0.0069,,,,,,,,,
"Armenia","","",0,2963234,370701,8055,12510.01,2718.31,0.0217,5,54,217,157,20.54,43083,861,0.116,0.107,0.0200,217,379,283,69.44,124599,2244,0.336,0.279,0.0180,379,511,430,31.00,56470,1394,0.152,0.173,0.0247,511,700,642,64.57,120138,3432,0.324,0.426,0.0286,700,741,741,79.48,26855,142,0.072,0.018,0.0053
"Azerbaijan","","",0,10139175,663079,8753,6539.77,863.29,0.0132,5,229,384,322,40.85,194095,2617,0.293,0.299,0.0135,384,509,443,21.51,103930,1794,0.157,0.205,0.0173,518,623,584,36.96,152793,1646,0.230,0.188,0.0108,623,704,652,21.63,126867,1698,0.191,0.194,0.0134,704,741,741,37.90,49211,473,0.074,0.054,0.0096
"Bahrain","","",0,1701582,381768,1408,22436.06,827.47,0.0037,4,44,197,155,31.85,42878,156,0.112,0.111,0.0036,197,312,235,41.18,44218,187,0.116,0.132,0.0042,312,664,490,164.05,190613,1053,0.499,0.748,0.0055,664,741,741,380.69,104523,15,0.274,0.011,0.0001,,,,,,,,,
"Bangladesh","","",0,164689382,1812453,28419,1100.53,172.56,0.0157,5,108,263,157,2.24,365263,5310,0.202,0.187,0.0145,263,355,308,1.32,145927,2294,0.081,0.081,0.0157,411,483,440,4.07,233315,3782,0.129,0.133,0.0162,483,618,556,8.35,773279,15310,0.427,0.539,0.0198,713,741,737,8.31,224649,336,0.124,0.012,0.0015
"Bhutan","","",0,771612,5155,4,668.08,5.18,0.0008,5,206,206,206,0.50,4,0,0.001,0.000,0.0000,213,224,219,0.90,67,0,0.013,0.000,0.0000,330,359,339,2.57,390,1,0.076,0.250,0.0026,443,560,492,3.34,1629,1,0.316,0.255,0.0006,711,741,741,24.60,2487,1,0.483,0.268,0.0004
"Burma","","",0,54409793,536207,19310,985.50,354.90,0.0360,3,235,375,306,2.68,137125,3101,0.256,0.161,0.0226,509,691,546,10.31,381153,15943,0.711,0.826,0.0418,739,741,741,0.62,918,0,0.002,0.000,0.0001,,,,,,,,,,,,,,,,,,
"Cambodia","","",0,16718970,121386,3015,726.04,180.33,0.0248,2,436,582,530,5.70,88403,1829,0.728,0.607,0.0207,582,651,612,4.42,28291,976,0.233,0.324,0.0345,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Georgia","","",0,3989175,1198009,15015,30031.50,3763.94,0.0125,5,223,409,318,107.14,271002,3552,0.226,0.237,0.0131,409,508,471,33.52,81759,1485,0.068,0.099,0.0182,508,610,572,121.66,248390,3670,0.207,0.244,0.0148,610,695,654,117.99,303185,4318,0.253,0.288,0.0142,695,741,741,445.02,297590,2090,0.248,0.139,0.0070
"Indonesia","","",0,273523621,4354336,144321,1591.94,527.64,0.0331,4,162,277,246,1.55,330808,10349,0.076,0.072,0.0313,277,467,372,4.55,1297396,32806,0.298,0.227,0.0253,467,621,541,16.98,2542896,96428,0.584,0.668,0.0379,726,741,740,2.97,81720,149,0.019,0.001,0.0018,,,,,,,,,
