Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Sweden","Blekinge","",0,159606,24178,135,15148.55,845.83,0.0056
"Sweden","Dalarna","",0,287966,55271,234,19193.59,812.60,0.0042
"Sweden","Gavleborg","",0,287382,61437,477,21378.17,1659.81,0.0078
"Sweden","Gotland","",0,59685,9371,50,15700.76,837.73,0.0053
"Sweden","Halland","",0,333848,91302,293,27348.37,877.64,0.0032
"Sweden","Jamtland Harjedalen","",0,130809,27881,109,21314.28,833.28,0.0039
"Sweden","Jonkoping","",0,363599,75252,448,20696.43,1232.13,0.0060
"Sweden","Kalmar","",0,245446,46334,233,18877.47,949.29,0.0050
"Sweden","Kronoberg","",0,201469,41132,266,20416.04,1320.30,0.0065
"Sweden","Norrbotten","",0,250093,41352,257,16534.65,1027.62,0.0062
"Sweden","Orebro","",0,304805,72288,232,23716.15,761.14,0.0032
"Sweden","Ostergotland","",0,465495,78923,489,16954.64,1050.49,0.0062
"Sweden","Skane","",0,1377827,295417,1760,21440.79,1277.37,0.0060
"Sweden","Sormland","",0,297539,53960,273,18135.44,917.53,0.0051
"Sweden","Stockholm","",0,2377081,511468,2602,21516.64,1094.62,0.0051
"Sweden","Uppsala","",0,383713,76913,399,20044.41,1039.84,0.0052
"Sweden","Varmland","",0,282414,51176,202,18120.91,715.26,0.0039
"Sweden","Vasterbotten","",0,271736,44099,182,16228.62,669.77,0.0041
"Sweden","Vasternorrland","",0,245346,45036,404,18356.12,1646.65,0.0090
"Sweden","Vastmanland","",0,275844,63078,248,22867.27,899.06,0.0039
"Sweden","Vastra Gotaland","",0,1725881,366641,2021,21243.70,1171.00,0.0055
