Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Germany","Baden-Wurttemberg","",0,11069533,1365538,12071,12336.00,1090.47,0.0088
"Germany","Bayern","",0,13076721,1791577,18278,13700.51,1397.75,0.0102
"Germany","Berlin","",0,3644825,546804,3950,15002.20,1083.73,0.0072
"Germany","Brandenburg","",0,2511917,349002,4850,13893.85,1930.80,0.0139
"Germany","Bremen","",0,682986,87898,616,12869.66,901.92,0.0070
"Germany","Hamburg","",0,1841179,254158,1919,13804.09,1042.27,0.0076
"Germany","Hessen","",0,6265809,729845,8422,11648.06,1344.12,0.0115
"Germany","Mecklenburg-Vorpommern","",0,1609675,151545,1627,9414.63,1010.76,0.0107
"Germany","Niedersachsen","",0,7982448,662420,6572,8298.46,823.31,0.0099
"Germany","Nordrhein-Westfalen","",0,17932651,2027500,19690,11306.19,1098.00,0.0097
"Germany","Rheinland-Pfalz","",0,4084843,387432,4603,9484.62,1126.85,0.0119
"Germany","Saarland","",0,990509,103985,1185,10498.14,1196.35,0.0114
"Germany","Sachsen","",0,4077936,729714,13901,17894.20,3408.83,0.0190
"Germany","Sachsen-Anhalt","",0,2208321,271098,4559,12276.20,2064.46,0.0168
"Germany","Schleswig-Holstein","",0,2896711,224753,1853,7758.90,639.69,0.0082
"Germany","Thuringen","",0,2143145,321094,6278,14982.37,2929.34,0.0196
"Germany","Unknown","",0,-1,46205,-83,0.00,0.00,-0.0018
