Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Japan","Aichi","",0,7552239,174667,1201,2312.78,159.03,0.0069
"Japan","Akita","",0,966490,4419,27,457.22,27.94,0.0061
"Japan","Aomori","",0,1246371,10398,41,834.26,32.90,0.0039
"Japan","Chiba","",0,6259382,149253,1054,2384.47,168.39,0.0071
"Japan","Ehime","",0,1339214,10674,86,797.03,64.22,0.0081
"Japan","Fukui","",0,767937,5781,38,752.80,49.48,0.0066
"Japan","Fukuoka","",0,5103679,128355,657,2514.95,128.73,0.0051
"Japan","Fukushima","",0,1845518,13729,178,743.91,96.45,0.0130
"Japan","Gifu","",0,1986587,29976,225,1508.92,113.26,0.0075
"Japan","Gunma","",0,1942455,30976,191,1594.68,98.33,0.0062
"Japan","Hiroshima","",0,2804177,51178,246,1825.06,87.73,0.0048
"Japan","Hokkaido","",0,5250049,94829,1503,1806.25,286.28,0.0158
"Japan","Hyogo","",0,5466190,135685,1428,2482.26,261.24,0.0105
"Japan","Ibaraki","",0,2860307,36907,225,1290.32,78.66,0.0061
"Japan","Ishikawa","",0,1137649,13090,141,1150.62,123.94,0.0108
"Japan","Iwate","",0,1226816,4853,53,395.58,43.20,0.0109
"Japan","Kagawa","",0,956346,8788,41,918.91,42.87,0.0047
"Japan","Kagoshima","",0,1602273,17148,72,1070.23,44.94,0.0042
"Japan","Kanagawa","",0,9198268,253197,1345,2752.66,146.22,0.0053
"Japan","Kochi","",0,698028,6207,37,889.22,53.01,0.0060
"Japan","Kumamoto","",0,1747567,29404,146,1682.57,83.54,0.0050
"Japan","Kyoto","",0,2582957,67102,300,2597.88,116.15,0.0045
"Japan","Mie","",0,1780882,22881,172,1284.81,96.58,0.0075
"Japan","Miyagi","",0,2306365,22081,118,957.39,51.16,0.0053
"Japan","Miyazaki","",0,1073301,11705,43,1090.56,40.06,0.0037
"Japan","Nagano","",0,2048790,18176,98,887.16,47.83,0.0054
"Japan","Nagasaki","",0,1326524,14863,76,1120.45,57.29,0.0051
"Japan","Nara","",0,1330123,26982,155,2028.53,116.53,0.0057
"Japan","Niigata","",0,2223106,16802,63,755.79,28.34,0.0037
"Japan","Oita","",0,1135434,13986,85,1231.78,74.86,0.0061
"Japan","Okayama","",0,1889585,27034,139,1430.68,73.56,0.0051
"Japan","Okinawa","",0,1453168,83715,401,5760.86,275.95,0.0048
"Japan","Osaka","",0,8809363,342727,3135,3890.49,355.87,0.0091
"Japan","Port Quarantine","",0,-1,4463,4,0.00,0.00,0.0009
"Japan","Saga","",0,814711,11906,33,1461.38,40.51,0.0028
"Japan","Saitama","",0,7349693,173199,1068,2356.55,145.31,0.0062
"Japan","Shiga","",0,1413943,23786,106,1682.25,74.97,0.0045
"Japan","Shimane","",0,674346,4291,6,636.32,8.90,0.0014
"Japan","Shizuoka","",0,3643528,48095,212,1320.01,58.19,0.0044
"Japan","Tochigi","",0,1933989,24985,126,1291.89,65.15,0.0050
"Japan","Tokushima","",0,727977,4970,67,682.71,92.04,0.0135
"Japan","Tokyo","",0,13920663,592284,3205,4254.71,230.23,0.0054
"Japan","Tottori","",0,555557,3733,5,671.94,9.00,0.0013
"Japan","Toyama","",0,1043501,7298,52,699.38,49.83,0.0071
"Japan","Unknown","",0,-1,8,0,0.00,0.00,0.0000
"Japan","Wakayama","",0,924933,11529,67,1246.47,72.44,0.0058
"Japan","Yamagata","",0,1077666,5902,56,547.67,51.96,0.0095
"Japan","Yamaguchi","",0,1358336,13508,101,994.45,74.36,0.0075
"Japan","Yamanashi","",0,810956,9673,35,1192.79,43.16,0.0036
