Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Spain","Andalusia","",0,8427405,1238558,10728,14696.79,1272.99,0.0087
"Spain","Aragon","",0,1320586,362215,3637,27428.35,2754.08,0.0100
"Spain","Asturias","",0,1022205,172771,2004,16901.80,1960.47,0.0116
"Spain","Baleares","",0,1188219,228034,915,19191.24,770.06,0.0040
"Spain","C. Valenciana","",0,4974969,1125860,7190,22630.49,1445.24,0.0064
"Spain","Canarias","",0,2206901,256163,1280,11607.36,580.00,0.0050
"Spain","Cantabria","",0,581641,110599,478,19014.99,821.81,0.0043
"Spain","Castilla - La Mancha","",0,2034876,419102,4008,20595.95,1969.65,0.0096
"Spain","Castilla y Leon","",0,2407732,586326,6009,24351.80,2495.71,0.0102
"Spain","Catalonia","",0,7566431,2004669,10493,26494.25,1386.78,0.0052
"Spain","Ceuta","",0,84828,17662,137,20820.96,1615.03,0.0078
"Spain","Extremadura","",0,1065424,210341,1645,19742.47,1543.99,0.0078
"Spain","Galicia","",0,2700441,442251,2330,16376.99,862.82,0.0053
"Spain","La Rioja","",0,313570,79124,537,25233.28,1712.54,0.0068
"Spain","Madrid","",0,6641649,1416415,7817,21326.25,1176.97,0.0055
"Spain","Melilla","",0,84689,19103,128,22556.65,1511.41,0.0067
"Spain","Murcia","",0,1487663,326409,1831,21941.06,1230.79,0.0056
"Spain","Navarra","",0,649945,203788,920,31354.65,1415.50,0.0045
"Spain","Pais Vasco","",0,2177880,597233,4206,27422.68,1931.24,0.0070
"Spain","Unknown","",0,-1,0,0,0.00,0.00,0.0000
