Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Netherlands","Aruba","",0,106766,33098,193,31000.51,1807.69,0.0058
"Netherlands","Bonaire, Sint Eustatius and Saba","",0,26221,7090,27,27039.40,1029.71,0.0038
"Netherlands","Curacao","",0,164100,37307,234,22734.31,1425.96,0.0063
"Netherlands","Drenthe","",0,493681,88789,391,17985.10,792.01,0.0044
"Netherlands","Flevoland","",0,423021,102896,224,24324.09,529.52,0.0022
"Netherlands","Friesland","",0,649957,130583,519,20091.02,798.51,0.0040
"Netherlands","Gelderland","",0,2085952,483504,1939,23179.06,929.55,0.0040
"Netherlands","Groningen","",0,585866,114979,327,19625.48,558.15,0.0028
"Netherlands","Limburg","",0,1117201,293910,1334,26307.71,1194.06,0.0045
"Netherlands","Noord-Brabant","",0,2562955,659118,2041,25717.11,796.35,0.0031
"Netherlands","Noord-Holland","",0,2879527,783294,2360,27202.18,819.58,0.0030
"Netherlands","Overijssel","",0,1162406,287273,1042,24713.65,896.42,0.0036
"Netherlands","Sint Maarten","",0,42882,9342,79,21785.36,1842.26,0.0085
"Netherlands","Unknown","",0,-1,36910,-2,0.00,0.00,-0.0001
"Netherlands","Utrecht","",0,1354834,369665,1058,27284.89,780.91,0.0029
"Netherlands","Zeeland","",0,383487,93347,294,24341.63,766.65,0.0031
"Netherlands","Zuid-Holland","",0,3708695,1024508,3625,27624.49,977.43,0.0035
