Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Antigua and Barbuda","","",0,97928,6663,127,6803.98,1296.87,0.0191
"Bahamas","","",0,393248,32619,747,8294.77,1899.56,0.0229
"Barbados","","",0,287371,45235,280,15740.98,974.35,0.0062
"Belize","","",0,397621,51925,628,13058.92,1579.39,0.0121
"Costa Rica","","",0,5094114,700896,7589,13758.94,1489.76,0.0108
"Cuba","","",0,11326615,1046856,8406,9242.44,742.15,0.0080
"Dominica","","",0,71991,9334,51,12965.51,708.42,0.0055
"Dominican Republic","","",0,10847904,557110,4310,5135.65,397.31,0.0077
"El Salvador","","",0,6486201,135180,3906,2084.12,602.20,0.0289
"Grenada","","",0,112518,12526,210,11132.44,1866.37,0.0168
"Guatemala","","",0,17915567,694603,16403,3877.09,915.57,0.0236
"Haiti","","",0,11402533,29289,854,256.86,74.90,0.0292
"Honduras","","",0,9904607,392146,10515,3959.23,1061.63,0.0268
"Jamaica","","",0,2961161,124909,2663,4218.24,899.31,0.0213
"Nicaragua","","",0,6624553,17697,219,267.14,33.06,0.0124
"Panama","","",0,4314768,707303,7749,16392.61,1795.93,0.0110
"Saint Kitts and Nevis","","",0,53192,5453,36,10251.54,676.79,0.0066
"Saint Lucia","","",0,183628,21020,328,11447.06,1786.22,0.0156
"Saint Vincent and the Grenadines","","",0,110947,8311,94,7490.96,847.25,0.0113
"Trinidad and Tobago","","",0,1399491,112130,3414,8012.20,2439.46,0.0304
"Mexico","","",0,129226917,4989907,306613,3861.35,2372.67,0.0614
"Canada","","",0,42307627,3068177,34041,7252.07,804.61,0.0111
"US","","",1001,345020745,75351075,889618,21839.58,2578.45,0.0118
