Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Ukraine","Cherkasy Oblast","",0,1206351,131152,2695,10871.79,2234.01,0.0205
"Ukraine","Chernihiv Oblast","",0,1005744,96777,2522,9622.43,2507.60,0.0261
"Ukraine","Chernivtsi Oblast","",0,904373,118764,2908,13132.19,3215.49,0.0245
"Ukraine","Crimea Republic*","",0,1913731,127873,4576,6681.87,2391.14,0.0358
"Ukraine","Dnipropetrovsk Oblast","",0,3206477,244135,9009,7613.81,2809.63,0.0369
"Ukraine","Donetsk Oblast","",0,4165901,170508,5216,4092.94,1252.07,0.0306
"Ukraine","Ivano-Frankivsk Oblast","",0,1373252,132115,3082,9620.59,2244.31,0.0233
"Ukraine","Kharkiv Oblast","",0,2675598,247620,6429,9254.75,2402.83,0.0260
"Ukraine","Kherson Oblast","",0,1037640,79770,2720,7687.64,2621.33,0.0341
"Ukraine","Khmelnytskyi Oblast","",0,1264705,149723,3402,11838.57,2689.96,0.0227
"Ukraine","Kiev","",0,2950800,341767,8297,11582.18,2811.78,0.0243
"Ukraine","Kiev Oblast","",0,1767940,187490,4744,10605.00,2683.35,0.0253
"Ukraine","Kirovohrad Oblast","",0,945549,33456,1565,3538.26,1655.12,0.0468
"Ukraine","Luhansk Oblast","",0,2151833,60710,2234,2821.32,1038.18,0.0368
"Ukraine","Lviv Oblast","",0,2522021,225015,6047,8922.01,2397.68,0.0269
"Ukraine","Mykolaiv Oblast","",0,2522021,116746,3345,4629.07,1326.32,0.0287
"Ukraine","Odessa Oblast","",0,2380308,243258,5621,10219.60,2361.46,0.0231
"Ukraine","Poltava Oblast","",0,1400439,143824,3853,10269.92,2751.28,0.0268
"Ukraine","Rivne Oblast","",0,1157301,128080,2279,11067.13,1969.24,0.0178
"Ukraine","Sevastopol*","",0,443210,53663,1901,12107.80,4289.16,0.0354
"Ukraine","Sumy Oblast","",0,1081418,134828,2902,12467.70,2683.51,0.0215
"Ukraine","Ternopil Oblast","",0,1045878,109487,2147,10468.43,2052.82,0.0196
"Ukraine","Vinnytsia Oblast","",0,1560394,115308,3223,7389.67,2065.50,0.0280
"Ukraine","Volyn Oblast","",0,1035329,103967,2192,10041.93,2117.20,0.0211
"Ukraine","Zakarpattia Oblast","",0,1256802,89209,2447,7098.10,1947.01,0.0274
"Ukraine","Zaporizhia Oblast","",0,1705836,183424,5419,10752.73,3176.74,0.0295
"Ukraine","Zhytomyr Oblast","",0,1220193,142295,3283,11661.68,2690.56,0.0231
