Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR
"Netherlands","Aruba","",0,106766,30822,184,28868.74,1723.40,0.0060
"Netherlands","Bonaire, Sint Eustatius and Saba","",0,26220,5564,25,21220.44,953.47,0.0045
"Netherlands","Curacao","",0,164099,33123,202,20184.77,1230.96,0.0061
"Netherlands","Drenthe","",0,493682,71817,386,14547.22,781.88,0.0054
"Netherlands","Flevoland","",0,423020,81996,221,19383.48,522.43,0.0027
"Netherlands","Friesland","",0,649957,108785,517,16737.26,795.44,0.0048
"Netherlands","Gelderland","",0,2085952,392621,1925,18822.15,922.84,0.0049
"Netherlands","Groningen","",0,585865,88008,325,15021.89,554.74,0.0037
"Netherlands","Limburg","",0,1117201,243352,1326,21782.29,1186.89,0.0054
"Netherlands","Noord-Brabant","",0,2562954,531973,2027,20756.24,790.88,0.0038
"Netherlands","Noord-Holland","",0,2879526,602957,2322,20939.45,806.38,0.0039
"Netherlands","Overijssel","",0,1162406,224583,1036,19320.53,891.25,0.0046
"Netherlands","Sint Maarten","",0,42882,8599,75,20052.70,1748.99,0.0087
"Netherlands","Unknown","",0,-1,19224,2,0.00,0.00,0.0001
"Netherlands","Utrecht","",0,1354834,278767,1050,20575.73,775.00,0.0038
"Netherlands","Zeeland","",0,383488,71554,289,18658.73,753.61,0.0040
"Netherlands","Zuid-Holland","",0,3708696,799976,3590,21570.28,968.00,0.0045
