Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"Italy","Abruzzo","",0,1311580,226024,2457,17232.96,1873.31,0.0109,5,113,119,116,0.66,55,10,0.000,0.004,0.1761,192,346,298,50.25,32340,753,0.143,0.306,0.0233,346,519,400,35.15,39185,1294,0.173,0.527,0.0330,519,621,576,8.00,6720,36,0.030,0.015,0.0053,621,745,718,299.30,147804,290,0.654,0.118,0.0020
"Italy","Basilicata","",0,562868,68817,666,12226.13,1183.23,0.0097,5,179,185,182,0.84,29,1,0.000,0.001,0.0183,216,369,302,39.52,12406,286,0.180,0.429,0.0230,369,529,448,30.97,14129,279,0.205,0.419,0.0198,529,641,584,10.15,3662,33,0.053,0.050,0.0091,641,745,731,189.53,38586,69,0.561,0.104,0.0018
"Italy","Calabria","",0,1947130,177599,1839,9121.07,944.47,0.0104,5,217,337,302,25.12,20616,343,0.116,0.186,0.0166,337,391,354,16.70,13922,217,0.078,0.118,0.0156,391,526,448,24.00,33435,578,0.188,0.314,0.0173,526,632,583,14.30,16443,203,0.093,0.110,0.0123,632,745,723,126.84,93436,506,0.526,0.275,0.0054
"Italy","Campania","",0,5801692,1079251,8932,18602.35,1539.55,0.0083,4,205,348,290,65.17,188249,2509,0.174,0.281,0.0133,348,524,413,45.07,231735,4542,0.215,0.509,0.0196,524,618,580,8.67,32546,489,0.030,0.055,0.0150,618,745,722,336.84,627496,1393,0.581,0.156,0.0022,,,,,,,,,
"Italy","Emilia-Romagna","",0,4459477,1073954,11364,24082.51,2548.28,0.0106,5,113,132,119,1.02,725,196,0.001,0.017,0.2703,148,371,299,55.20,185623,5084,0.173,0.447,0.0274,371,518,412,62.73,173858,4003,0.162,0.352,0.0230,518,626,564,13.34,39730,255,0.037,0.022,0.0064,626,745,720,410.17,675112,1786,0.629,0.157,0.0026
"Italy","Friuli Venezia Giulia","",0,1215220,280659,4241,23095.32,3489.90,0.0151,5,116,123,119,0.56,53,8,0.000,0.002,0.1573,200,386,312,66.47,67746,2294,0.241,0.541,0.0339,386,511,419,64.45,36507,1174,0.130,0.277,0.0322,527,613,592,10.08,6507,29,0.023,0.007,0.0045,613,745,730,354.14,170410,741,0.607,0.175,0.0043
"Italy","Lazio","",0,5879082,930720,9370,15831.04,1593.79,0.0101,5,116,118,117,0.52,91,23,0.000,0.002,0.2516,201,383,298,45.29,204450,4429,0.220,0.473,0.0217,383,516,422,30.21,132982,3046,0.143,0.325,0.0229,516,616,551,11.85,39084,346,0.042,0.037,0.0089,616,745,732,224.95,554006,1316,0.595,0.140,0.0024
"Italy","Liguria","",0,1550640,305182,3612,19681.03,2329.36,0.0118,5,176,346,290,64.47,50966,1345,0.167,0.372,0.0264,346,365,353,21.54,6121,286,0.020,0.079,0.0467,365,516,433,29.37,36661,1180,0.120,0.327,0.0322,516,623,576,10.28,9897,67,0.032,0.019,0.0068,623,745,721,406.15,201128,525,0.659,0.145,0.0026
"Italy","Lombardia","",0,10060574,2120496,22307,21077.29,2217.27,0.0105,5,183,364,292,84.15,422936,9614,0.199,0.431,0.0227,364,522,415,46.55,324620,7426,0.153,0.333,0.0229,522,623,560,6.28,44194,299,0.021,0.013,0.0068,623,728,716,367.36,972096,2109,0.458,0.095,0.0022,728,745,728,293.52,376290,1478,0.177,0.066,0.0039
"Italy","Marche","",0,1525271,277047,2481,18163.79,1626.60,0.0090,5,189,329,295,39.88,28882,448,0.104,0.181,0.0155,329,370,353,34.25,18136,474,0.065,0.191,0.0262,370,521,414,48.57,50494,1148,0.182,0.463,0.0227,521,623,582,11.49,10657,45,0.038,0.018,0.0042,623,745,731,366.59,169454,375,0.612,0.151,0.0022
