Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Alabama","",1001,4959042,1243664,17368,25078.71,3502.29,0.0140,5,57,237,176,36.53,139661,2378,0.112,0.137,0.0170,237,446,350,81.75,380889,8350,0.306,0.481,0.0219,446,510,478,21.86,28757,575,0.023,0.033,0.0200,510,669,586,92.51,295001,4794,0.237,0.276,0.0163,669,745,728,291.34,401301,1310,0.323,0.075,0.0033
"US","Alaska","",2013,735127,225272,1093,30643.96,1486.82,0.0049,5,124,216,189,13.77,4498,24,0.020,0.022,0.0054,216,405,317,92.94,53967,265,0.240,0.243,0.0049,405,507,437,25.57,11989,75,0.053,0.068,0.0062,507,683,613,160.27,81564,512,0.362,0.468,0.0063,683,745,731,357.34,73307,211,0.325,0.193,0.0029
"US","Arizona","",4001,7350601,1913421,26620,26030.81,3621.47,0.0139,5,58,235,164,48.68,208688,5324,0.109,0.200,0.0255,235,446,352,126.31,641800,11787,0.335,0.443,0.0184,446,505,462,10.04,36151,653,0.019,0.025,0.0181,505,624,584,43.38,226310,2547,0.118,0.096,0.0113,624,745,728,287.12,804405,6384,0.420,0.240,0.0079
"US","Arkansas","",5001,3035273,794363,9786,26171.06,3224.09,0.0123,4,57,211,185,25.61,54845,648,0.069,0.066,0.0118,211,451,351,95.58,278927,5055,0.351,0.517,0.0181,451,650,563,74.71,180996,2727,0.228,0.279,0.0151,650,745,723,287.69,280710,1388,0.353,0.142,0.0049,,,,,,,,,
"US","California","",6001,41183542,8637181,81013,20972.41,1967.12,0.0094,4,57,251,181,22.67,818331,15644,0.095,0.193,0.0191,251,503,330,104.11,3048441,46967,0.353,0.580,0.0154,503,660,576,36.23,1134416,10496,0.131,0.130,0.0093,660,745,721,284.60,3645482,8100,0.422,0.100,0.0022,,,,,,,,,
"US","Colorado","",8001,6276139,1271711,11213,20262.63,1786.61,0.0088,5,217,408,301,78.53,378397,4054,0.298,0.362,0.0107,408,522,459,27.23,123686,803,0.097,0.072,0.0065,522,673,664,50.26,261837,2285,0.206,0.204,0.0087,673,728,720,232.82,337836,1700,0.266,0.152,0.0050,728,745,728,181.48,129561,518,0.102,0.046,0.0040
"US","Connecticut","",9001,4508618,706633,10161,15672.94,2253.68,0.0144,5,56,172,89,21.57,47351,4360,0.067,0.429,0.0921,172,408,354,58.23,237608,3338,0.336,0.329,0.0140,408,515,431,27.72,64547,586,0.091,0.058,0.0091,515,637,602,15.81,50385,457,0.071,0.045,0.0091,637,745,717,203.58,307999,1440,0.436,0.142,0.0047
"US","Delaware","",10001,1154548,250855,2575,21727.55,2230.31,0.0103,5,57,148,95,17.36,10523,549,0.042,0.213,0.0521,214,413,323,69.01,72382,874,0.289,0.339,0.0121,413,521,449,31.08,20745,212,0.083,0.082,0.0102,521,650,605,39.62,34941,406,0.139,0.158,0.0116,650,745,720,262.88,106523,482,0.425,0.187,0.0045
"US","District of Columbia","",11001,1411498,131621,1293,9324.92,916.05,0.0098,5,56,161,103,12.82,10346,553,0.079,0.428,0.0534,161,239,198,5.40,4462,67,0.034,0.052,0.0150,239,514,354,20.94,34510,523,0.262,0.404,0.0151,514,652,601,17.64,15436,52,0.117,0.041,0.0034,652,745,707,147.67,67029,101,0.509,0.078,0.0015
"US","Florida","",12001,21746767,5651567,66207,25988.08,3044.45,0.0117,5,105,247,175,52.35,657948,12340,0.116,0.186,0.0188,247,420,351,72.09,1296836,18760,0.229,0.283,0.0145,420,504,449,28.97,351144,4658,0.062,0.070,0.0133,504,661,568,106.94,1373753,23613,0.243,0.357,0.0172,661,745,717,293.86,1944379,5609,0.344,0.085,0.0029
