Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"Canada","Alberta","",0,4413146,504220,3636,11425.41,823.90,0.0072,5,137,395,318,38.89,123557,1677,0.245,0.461,0.0136,395,531,467,44.79,101873,489,0.202,0.135,0.0048,531,669,602,36.64,99976,912,0.198,0.251,0.0091,669,728,720,130.93,123936,201,0.246,0.055,0.0016,728,745,728,92.14,52544,231,0.104,0.063,0.0044
"Canada","British Columbia","",0,5110917,331087,2676,6478.04,523.59,0.0081,5,54,102,63,1.26,2066,113,0.006,0.042,0.0547,177,382,311,15.20,67192,1064,0.203,0.397,0.0158,382,528,443,23.69,77778,510,0.235,0.191,0.0066,528,666,598,14.25,66296,529,0.200,0.198,0.0080,666,745,712,64.17,117524,398,0.355,0.149,0.0034
"Canada","Manitoba","",0,1377517,122810,1587,8915.32,1152.07,0.0129,4,63,77,70,1.15,181,3,0.001,0.002,0.0147,192,409,305,29.05,31761,897,0.259,0.565,0.0282,409,564,482,33.32,25693,280,0.209,0.177,0.0109,564,745,717,154.19,65026,405,0.529,0.255,0.0062,,,,,,,,,
"Canada","New Brunswick","",0,779993,30597,258,3922.73,330.77,0.0084,5,343,392,362,3.37,808,15,0.026,0.059,0.0190,421,508,430,1.51,813,15,0.027,0.057,0.0181,554,651,625,12.51,4220,73,0.138,0.281,0.0172,651,728,713,91.47,17524,78,0.573,0.303,0.0045,728,745,731,55.05,6957,65,0.227,0.252,0.0094
"Canada","Newfoundland and Labrador","",0,521364,18310,45,3511.94,86.31,0.0025,5,377,408,387,6.57,591,2,0.032,0.044,0.0034,458,508,488,1.66,319,1,0.017,0.021,0.0030,585,649,613,3.57,521,9,0.028,0.199,0.0172,686,728,719,114.29,11504,10,0.628,0.219,0.0009,728,745,728,68.35,5091,18,0.278,0.408,0.0036
"Canada","Northwest Territories","",0,44904,6579,17,14651.26,378.59,0.0026,5,320,333,325,1.76,8,0,0.001,0.000,0.0000,357,396,386,1.85,22,0,0.003,0.000,0.0000,451,487,469,12.49,77,0,0.012,0.000,0.0000,560,676,621,91.57,1931,12,0.293,0.708,0.0062,676,745,739,314.74,4521,5,0.687,0.292,0.0011
"Canada","Nova Scotia","",0,977457,39251,157,4015.62,160.62,0.0040,5,58,87,82,3.04,583,6,0.015,0.041,0.0109,94,107,98,6.45,455,33,0.012,0.210,0.0723,445,522,471,16.06,4058,26,0.103,0.165,0.0064,574,635,619,3.34,1201,5,0.031,0.032,0.0042,635,745,720,77.52,32134,59,0.819,0.376,0.0018
"Canada","Nunavut","",0,38780,1949,5,5025.79,128.93,0.0026,5,288,342,303,32.44,265,1,0.136,0.202,0.0038,361,426,393,10.47,128,3,0.066,0.570,0.0222,443,512,464,22.15,261,0,0.134,0.000,0.0000,621,637,628,2.06,9,0,0.005,0.000,0.0000,695,745,739,132.03,1274,1,0.653,0.202,0.0008
"Canada","Ontario","",0,14711827,1051387,11768,7146.54,799.90,0.0112,5,60,199,90,3.69,39537,2779,0.038,0.236,0.0703,199,399,352,23.24,256424,4119,0.244,0.350,0.0161,399,540,450,29.00,252513,2389,0.240,0.203,0.0095,540,640,590,5.01,49494,573,0.047,0.049,0.0116,640,745,711,92.53,454698,1933,0.432,0.164,0.0043
"Canada","Prince Edward Island","",0,158158,8809,11,5569.75,69.55,0.0012,5,61,73,67,1.18,18,0,0.002,0.005,0.0033,315,326,319,0.87,13,0,0.002,0.000,0.0000,398,412,403,1.46,24,0,0.003,0.000,0.0000,594,623,604,2.64,67,0,0.008,0.000,0.0000,662,745,732,153.61,8484,11,0.963,1.014,0.0013
"Canada","Quebec","",0,8537674,878443,13458,10289.02,1576.31,0.0153,5,54,167,100,10.54,55851,5666,0.064,0.421,0.1014,197,406,347,29.75,229473,4700,0.261,0.349,0.0205,406,532,444,18.05,86980,807,0.099,0.060,0.0093,532,637,601,9.04,45267,235,0.052,0.017,0.0052,637,745,711,156.42,458031,2006,0.521,0.149,0.0044
"Canada","Repatriated Travellers","",0,-1,13,0,0.00,0.00,0.0000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Canada","Saskatchewan","",0,1181666,122584,1006,10373.83,851.34,0.0082,5,169,210,185,2.64,767,7,0.006,0.007,0.0094,227,407,356,26.47,27595,367,0.225,0.365,0.0133,407,535,446,22.29,20107,182,0.164,0.181,0.0090,535,676,611,40.51,31717,351,0.259,0.349,0.0111,676,745,727,104.44,41782,86,0.341,0.085,0.0021
"Canada","Yukon","",0,41078,3192,18,7770.58,438.19,0.0056,5,296,326,307,4.63,35,0,0.011,0.000,0.0000,496,591,525,42.43,610,6,0.191,0.343,0.0101,591,682,664,63.90,844,6,0.265,0.317,0.0068,682,728,719,160.48,1231,2,0.386,0.094,0.0014,728,745,728,89.39,467,3,0.146,0.151,0.0058
