Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Massachusetts","Barnstable",25001,212989,33110,623,15545.40,2925.03,0.0188,5,219,400,356,59.12,8353,233,0.252,0.374,0.0279,400,507,430,43.63,4002,73,0.121,0.118,0.0183,516,628,595,25.61,3211,42,0.097,0.067,0.0130,628,724,717,165.76,12254,68,0.370,0.109,0.0055,724,741,724,131.53,4033,46,0.122,0.074,0.0114
"US","Massachusetts","Berkshire",25003,124944,20696,377,16564.22,3017.35,0.0182,5,54,161,67,14.27,596,44,0.029,0.118,0.0743,216,400,352,55.91,4193,209,0.203,0.555,0.0499,400,496,430,29.09,1696,33,0.082,0.086,0.0192,514,608,585,23.59,1365,24,0.066,0.063,0.0173,608,741,720,220.21,12814,67,0.619,0.177,0.0052
"US","Massachusetts","Bristol",25005,565216,144114,2294,25497.16,4058.63,0.0159,5,57,168,95,31.61,8375,594,0.058,0.259,0.0709,217,413,353,115.88,47695,903,0.331,0.394,0.0189,413,517,432,33.07,10275,194,0.071,0.085,0.0189,517,638,606,34.52,13406,118,0.093,0.052,0.0088,638,741,718,288.32,63964,434,0.444,0.189,0.0068
"US","Massachusetts","Dukes and Nantucket",0,28730,6566,10,22854.16,348.07,0.0015,5,216,401,351,104.98,1925,1,0.293,0.107,0.0006,401,506,437,70.59,920,3,0.140,0.298,0.0032,524,628,573,70.48,784,2,0.119,0.202,0.0026,628,641,636,18.93,65,0,0.010,0.000,0.0000,641,741,717,285.38,2792,3,0.425,0.301,0.0011
"US","Massachusetts","Essex",25009,789034,198340,2975,25137.07,3770.43,0.0150,5,55,169,94,42.79,16374,1130,0.083,0.380,0.0690,215,412,352,107.89,67297,991,0.339,0.333,0.0147,412,519,442,31.21,13061,200,0.066,0.067,0.0153,626,724,716,309.47,71210,350,0.359,0.118,0.0049,724,741,724,206.81,18988,155,0.096,0.052,0.0082
"US","Massachusetts","Franklin",25011,70180,9447,153,13461.10,2180.11,0.0162,5,55,200,70,11.61,410,61,0.043,0.399,0.1489,235,405,325,40.18,1591,35,0.168,0.226,0.0217,405,507,430,14.85,595,12,0.063,0.080,0.0205,541,635,600,25.21,785,9,0.083,0.059,0.0115,635,741,728,206.91,6084,31,0.644,0.202,0.0051
"US","Massachusetts","Hampden",25013,466372,126800,1931,27188.60,4140.47,0.0152,5,215,412,353,92.61,35257,642,0.278,0.332,0.0182,412,518,445,38.40,9710,166,0.077,0.086,0.0171,518,640,602,47.19,12725,118,0.100,0.061,0.0093,640,724,717,368.69,45294,168,0.357,0.087,0.0037,724,741,724,296.22,17848,115,0.141,0.060,0.0065
"US","Massachusetts","Hampshire",25015,160830,24281,379,15097.31,2356.53,0.0156,5,58,155,95,13.08,950,109,0.039,0.287,0.1144,155,203,182,4.16,229,22,0.009,0.057,0.0942,216,507,381,51.21,8017,164,0.330,0.433,0.0205,532,639,601,45.92,2366,18,0.097,0.048,0.0076,639,741,719,209.51,12750,61,0.525,0.161,0.0048
"US","Massachusetts","Middlesex",25017,1611698,306337,4469,19007.10,2772.85,0.0146,5,55,168,92,33.31,24284,1896,0.079,0.424,0.0781,217,407,352,69.35,87701,1415,0.286,0.317,0.0161,407,515,442,26.13,22822,314,0.075,0.070,0.0137,625,724,717,273.88,116454,349,0.380,0.078,0.0030,724,741,724,208.38,39170,247,0.128,0.055,0.0063
"US","Massachusetts","Norfolk",25021,706775,124701,2100,17643.66,2971.24,0.0168,5,55,161,93,28.61,9187,931,0.074,0.443,0.1013,219,418,353,70.33,37931,662,0.304,0.315,0.0175,515,629,587,16.78,8056,52,0.065,0.025,0.0064,629,724,717,252.19,47361,154,0.380,0.073,0.0033,724,741,724,195.37,15799,100,0.127,0.048,0.0063
