Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Montana","Beaverhead",30001,9453,1983,24,20977.47,2538.88,0.0121,5,160,219,191,31.63,69,1,0.035,0.023,0.0081,219,396,298,165.77,791,8,0.399,0.316,0.0096,396,478,417,13.86,50,3,0.025,0.108,0.0517,533,688,608,170.74,662,10,0.334,0.421,0.0153,688,741,734,211.89,394,2,0.199,0.082,0.0050
"US","Montana","Big Horn",30003,13319,4097,88,30760.57,6607.10,0.0215,5,106,234,190,121.71,765,19,0.187,0.216,0.0248,234,396,275,181.24,1574,53,0.384,0.597,0.0334,510,624,614,64.19,339,5,0.083,0.057,0.0148,624,697,664,197.61,535,3,0.131,0.035,0.0057,697,741,735,334.03,649,5,0.158,0.054,0.0073
"US","Montana","Blaine",30005,6681,1746,28,26133.81,4190.99,0.0160,5,235,351,270,176.92,598,23,0.343,0.815,0.0381,351,417,371,77.98,97,1,0.056,0.049,0.0140,448,521,485,34.43,84,0,0.048,0.012,0.0041,536,695,630,271.22,612,4,0.351,0.143,0.0065,695,741,734,333.33,307,0,0.176,0.000,0.0000
"US","Montana","Broadwater",30007,6237,1144,18,18342.15,2886.00,0.0157,5,164,222,171,7.05,11,0,0.010,0.000,0.0000,246,413,304,71.67,401,5,0.351,0.279,0.0125,413,535,439,36.72,109,0,0.096,0.009,0.0015,535,699,613,107.42,478,12,0.418,0.665,0.0250,699,741,732,105.82,141,1,0.123,0.056,0.0072
"US","Montana","Carbon",30009,10725,1899,27,17706.29,2517.48,0.0142,5,141,219,197,15.57,79,0,0.042,0.000,0.0000,219,447,294,149.65,772,14,0.406,0.520,0.0182,464,521,491,10.63,43,3,0.023,0.110,0.0686,521,692,635,95.57,675,6,0.355,0.223,0.0089,692,741,731,125.59,320,4,0.169,0.157,0.0133
"US","Montana","Carter",30011,1252,228,5,18210.86,3993.61,0.0219,5,236,363,277,274.76,139,5,0.610,1.008,0.0362,377,424,388,39.94,7,0,0.031,0.000,0.0000,553,617,597,66.29,18,0,0.081,0.000,0.0000,617,694,657,187.70,38,0,0.169,0.000,0.0000,694,741,712,80.67,21,0,0.093,0.000,0.0000
"US","Montana","Cascade",30013,81366,20802,291,25565.96,3576.43,0.0140,5,59,72,65,0.91,9,0,0.000,0.000,0.0000,145,387,299,187.70,7479,146,0.360,0.501,0.0195,387,520,420,62.36,1989,40,0.096,0.137,0.0200,520,691,638,109.05,7466,89,0.359,0.307,0.0120,691,741,741,273.27,3886,16,0.187,0.054,0.0040
"US","Montana","Chouteau",30015,5635,894,12,15865.13,2129.55,0.0134,5,174,206,192,8.87,10,0,0.011,0.000,0.0000,217,435,298,112.87,484,5,0.542,0.456,0.0113,435,510,500,11.36,22,2,0.025,0.140,0.0762,542,689,650,100.27,268,1,0.300,0.104,0.0047,689,741,728,66.90,112,4,0.125,0.322,0.0346
"US","Montana","Custer",30017,11402,2806,44,24609.72,3858.97,0.0157,5,135,204,146,18.42,61,2,0.022,0.045,0.0325,204,405,299,174.00,1077,13,0.384,0.295,0.0120,405,482,428,14.47,55,3,0.020,0.072,0.0575,526,693,609,183.92,1208,22,0.430,0.500,0.0182,693,741,731,169.27,392,4,0.140,0.093,0.0105
"US","Montana","Daniels",30019,1690,355,9,21005.92,5325.44,0.0254,5,177,203,187,11.83,3,0,0.008,0.000,0.0000,235,339,303,202.37,134,5,0.378,0.560,0.0376,339,415,359,148.52,60,2,0.169,0.222,0.0333,536,693,627,146.75,112,1,0.317,0.112,0.0090,693,741,731,181.07,47,0,0.132,0.000,0.0000
"US","Montana","Dawson",30021,8613,2157,53,25043.54,6153.49,0.0246,5,145,162,154,9.75,8,0,0.004,0.000,0.0000,179,453,302,189.13,1094,30,0.507,0.568,0.0275,505,538,527,6.62,10,1,0.005,0.021,0.1054,541,691,633,122.02,727,19,0.337,0.358,0.0261,691,741,733,167.07,322,3,0.149,0.060,0.0099
"US","Montana","Deer Lodge",30023,9140,2166,29,23698.03,3172.87,0.0134,5,156,346,258,129.76,848,9,0.391,0.319,0.0109,346,425,365,64.22,210,5,0.097,0.160,0.0221,425,502,456,24.29,63,1,0.029,0.037,0.0171,542,683,628,70.24,536,11,0.247,0.380,0.0206,683,741,731,274.84,501,2,0.231,0.070,0.0040
"US","Montana","Fallon",30025,2846,636,10,22347.15,3513.70,0.0157,5,219,361,301,316.23,269,2,0.423,0.202,0.0075,377,406,389,15.46,6,0,0.010,0.000,0.0000,537,623,586,125.09,132,2,0.208,0.201,0.0152,623,698,661,109.98,133,6,0.210,0.587,0.0440,698,741,731,165.14,81,0,0.127,0.019,0.0023
"US","Montana","Fergus",30027,11049,2203,52,19938.46,4706.31,0.0236,5,171,447,297,143.54,1095,29,0.497,0.558,0.0265,452,491,464,9.50,24,2,0.011,0.037,0.0815,506,529,520,5.52,8,0,0.004,0.000,0.0000,531,689,640,124.81,736,18,0.334,0.342,0.0242,689,741,735,152.68,337,3,0.153,0.067,0.0104
"US","Montana","Flathead",30029,103805,24692,233,23786.91,2244.59,0.0094,5,60,83,73,2.15,34,1,0.001,0.003,0.0204,144,438,304,125.40,11393,82,0.461,0.353,0.0072,438,511,464,16.27,922,16,0.037,0.071,0.0179,511,688,607,91.15,8719,114,0.353,0.491,0.0131,688,741,736,146.94,3654,20,0.148,0.087,0.0055
"US","Montana","Gallatin",30031,114434,31976,109,27942.74,952.51,0.0034,5,128,217,178,22.79,886,2,0.028,0.019,0.0023,217,408,297,148.12,11383,51,0.356,0.464,0.0044,408,517,442,44.17,2514,10,0.079,0.089,0.0039,517,679,636,79.62,7315,36,0.229,0.334,0.0050,679,741,726,305.11,9802,10,0.307,0.094,0.0010
"US","Montana","Garfield",30033,1258,214,3,17011.13,2384.74,0.0140,5,212,279,274,103.34,17,0,0.079,0.000,0.0000,283,397,298,184.42,47,2,0.221,0.673,0.0427,551,603,582,91.41,23,1,0.109,0.337,0.0432,603,686,644,112.08,58,0,0.273,0.000,0.0000,697,741,721,155.80,52,0,0.244,0.000,0.0000
"US","Montana","Glacier",30035,13752,3202,65,23283.89,4726.59,0.0203,5,147,321,259,194.23,1196,22,0.374,0.332,0.0181,321,409,330,57.96,323,8,0.101,0.125,0.0251,464,516,474,5.89,18,0,0.006,0.005,0.0187,527,693,633,97.51,943,19,0.294,0.293,0.0202,693,741,736,329.84,714,3,0.223,0.046,0.0042
"US","Montana","Golden Valley",30037,821,138,5,16808.77,6090.13,0.0362,5,239,289,273,107.19,13,0,0.097,0.000,0.0000,289,382,327,164.43,35,2,0.252,0.396,0.0568,446,495,455,23.14,4,0,0.029,0.000,0.0000,544,697,643,266.75,65,3,0.471,0.606,0.0466,705,741,734,130.33,16,0,0.119,0.000,0.0000
"US","Montana","Granite",30039,3379,491,6,14530.93,1775.67,0.0122,5,185,226,197,30.19,14,0,0.029,0.000,0.0000,245,402,300,85.23,169,2,0.344,0.337,0.0120,477,516,488,26.34,12,0,0.024,0.000,0.0000,544,682,635,119.56,204,4,0.416,0.672,0.0197,704,741,729,109.20,82,0,0.167,0.000,0.0000
"US","Montana","Hill",30041,16484,4119,71,24987.87,4307.21,0.0172,5,61,65,62,0.67,1,0,0.000,0.000,0.0000,160,439,272,162.82,1945,42,0.472,0.598,0.0218,439,521,500,13.47,86,4,0.021,0.052,0.0432,521,689,606,138.32,1382,25,0.336,0.353,0.0181,689,741,741,251.09,710,0,0.172,0.000,0.0000
"US","Montana","Jefferson",30043,12220,2358,23,19296.24,1882.16,0.0098,5,164,206,173,7.86,27,0,0.012,0.000,0.0000,206,446,301,117.51,1025,8,0.435,0.349,0.0078,446,520,475,12.93,58,0,0.025,0.000,0.0000,520,691,610,94.60,812,12,0.344,0.527,0.0149,691,741,732,166.37,435,3,0.185,0.143,0.0076
"US","Montana","Judith Basin",30045,2006,206,1,10269.19,498.50,0.0049,5,175,198,189,11.47,3,0,0.014,0.000,0.0000,209,227,218,15.45,3,0,0.015,0.000,0.0000,241,392,298,96.71,79,1,0.384,1.010,0.0128,532,679,610,63.31,71,0,0.345,0.000,0.0000,686,741,732,105.68,43,0,0.211,0.000,0.0000
"US","Montana","Lake",30047,30458,5852,91,19213.34,2987.72,0.0156,5,138,216,174,22.69,190,1,0.032,0.011,0.0053,216,441,325,61.40,1799,31,0.307,0.336,0.0170,441,519,476,13.17,143,5,0.024,0.057,0.0364,519,693,630,167.12,2624,48,0.448,0.522,0.0181,693,741,735,215.74,1100,8,0.188,0.084,0.0070
"US","Montana","Lewis and Clark",30049,69432,15932,163,22946.19,2347.62,0.0102,5,146,216,192,6.32,172,2,0.011,0.012,0.0118,216,442,316,119.30,6430,79,0.404,0.484,0.0123,442,522,474,12.18,442,11,0.028,0.069,0.0256,522,687,633,105.99,5349,61,0.336,0.373,0.0114,687,741,737,249.22,3547,11,0.223,0.069,0.0032
"US","Montana","Liberty",30051,2337,357,2,15275.99,855.80,0.0056,5,208,250,232,33.38,18,0,0.050,0.000,0.0000,250,324,303,143.77,79,1,0.221,0.505,0.0128,351,399,388,41.51,17,0,0.047,0.000,0.0000,530,681,609,175.01,148,1,0.414,0.505,0.0068,705,741,724,169.45,89,0,0.249,0.000,0.0000
"US","Montana","Lincoln",30053,19980,4333,76,21686.69,3803.80,0.0175,5,157,215,174,17.97,76,1,0.017,0.013,0.0134,215,414,296,101.20,1423,11,0.328,0.145,0.0078,414,481,427,17.87,120,4,0.028,0.053,0.0337,503,684,601,183.18,1940,51,0.448,0.668,0.0262,684,741,734,152.15,767,9,0.177,0.114,0.0113
"US","Montana","Madison",30057,8600,1702,20,19790.70,2325.58,0.0118,5,155,225,186,28.26,86,0,0.050,0.000,0.0000,225,336,298,115.00,393,2,0.231,0.101,0.0051,336,425,357,76.51,237,5,0.139,0.246,0.0208,527,685,602,106.05,605,11,0.356,0.560,0.0185,685,741,730,137.67,303,1,0.178,0.043,0.0028
"US","Montana","McCone",30055,1664,363,9,21814.90,5408.65,0.0248,5,181,362,271,135.22,152,0,0.418,0.000,0.0000,362,424,378,67.31,31,1,0.085,0.112,0.0328,428,443,434,6.61,1,0,0.003,0.000,0.0000,552,697,621,182.69,133,6,0.366,0.670,0.0454,697,741,732,172.48,48,1,0.131,0.116,0.0218
"US","Montana","Meagher",30059,1861,377,10,20257.93,5373.46,0.0265,5,219,324,278,148.31,106,7,0.281,0.706,0.0666,343,409,385,29.55,14,0,0.037,0.000,0.0000,425,472,454,109.08,28,0,0.075,0.000,0.0000,544,685,616,161.20,124,2,0.328,0.202,0.0163,685,741,733,322.41,102,1,0.270,0.101,0.0099
"US","Montana","Mineral",30061,4397,997,15,22674.55,3411.42,0.0150,5,243,379,331,106.44,210,-0,0.211,-0.000,-0.0000,385,430,415,29.79,37,0,0.037,0.000,0.0000,454,514,507,40.03,36,1,0.036,0.067,0.0283,514,686,610,179.21,467,13,0.468,0.885,0.0284,686,741,730,282.01,245,1,0.246,0.060,0.0037
"US","Montana","Missoula",30063,119599,24380,199,20384.79,1663.89,0.0082,5,144,211,196,7.55,352,1,0.014,0.006,0.0036,211,408,303,79.88,7832,80,0.321,0.403,0.0102,408,517,416,16.21,1133,13,0.046,0.066,0.0117,517,681,623,87.89,8138,91,0.334,0.458,0.0112,681,741,735,245.39,6923,14,0.284,0.068,0.0020
"US","Montana","Musselshell",30065,4633,862,26,18605.66,5611.91,0.0302,5,183,400,278,96.70,307,8,0.356,0.308,0.0261,406,464,436,22.23,31,2,0.035,0.093,0.0796,464,537,503,28.28,39,4,0.045,0.143,0.0961,558,701,643,165.77,388,12,0.450,0.463,0.0310,701,741,733,107.27,97,0,0.113,0.000,0.0001
"US","Montana","Park",30067,16606,3696,34,22257.02,2047.45,0.0092,5,148,212,176,9.76,55,0,0.015,0.000,0.0000,220,419,297,95.81,1095,13,0.296,0.390,0.0121,419,523,469,48.60,302,7,0.082,0.212,0.0239,523,688,650,145.67,1281,10,0.347,0.295,0.0078,688,741,732,307.42,963,4,0.260,0.121,0.0043
"US","Montana","Petroleum",30069,487,34,1,6981.52,2053.39,0.0294,5,249,271,261,51.33,3,0,0.089,0.000,0.0000,276,327,316,57.49,7,1,0.206,1.010,0.1441,562,587,570,34.91,2,0,0.059,0.000,0.0000,599,703,670,53.39,13,0,0.378,0.000,0.0000,703,741,741,108.83,7,0,0.214,0.000,0.0000
"US","Montana","Phillips",30071,3954,990,28,25037.94,7081.44,0.0283,5,187,241,202,204.86,117,0,0.118,0.000,0.0000,241,450,317,173.50,404,16,0.408,0.572,0.0396,460,478,469,8.09,3,0,0.003,0.000,0.0000,510,693,632,202.58,354,11,0.357,0.392,0.0310,693,741,731,157.06,112,1,0.114,0.036,0.0090
"US","Montana","Pondera",30073,5911,1036,6,17526.65,1015.06,0.0058,5,206,286,260,95.75,183,1,0.176,0.168,0.0055,286,406,302,109.80,266,2,0.256,0.335,0.0076,428,523,463,24.36,52,1,0.050,0.167,0.0193,536,682,608,91.02,313,3,0.302,0.482,0.0092,682,741,735,171.21,215,0,0.208,0.000,0.0000
