Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Idaho","Ada",16001,481587,106533,927,22121.24,1924.89,0.0087,5,128,233,176,47.04,11005,115,0.103,0.124,0.0104,233,409,323,93.37,35479,302,0.333,0.326,0.0085,409,511,441,18.86,6151,42,0.058,0.045,0.0068,511,680,616,92.03,32406,359,0.304,0.387,0.0111,680,741,735,169.53,20966,91,0.197,0.098,0.0043
"US","Idaho","Adams",16003,4294,639,14,14881.23,3260.36,0.0219,5,136,169,146,14.90,9,0,0.014,0.000,0.0000,169,221,204,8.62,13,0,0.021,0.000,0.0000,235,431,335,161.62,307,3,0.481,0.226,0.0103,518,685,630,68.23,211,10,0.330,0.714,0.0474,685,741,728,78.25,87,0,0.137,0.000,0.0000
"US","Idaho","Bannock",16005,87808,19492,229,22198.43,2607.96,0.0117,3,117,511,317,97.16,8854,110,0.454,0.481,0.0124,511,683,604,80.63,5463,95,0.280,0.416,0.0174,683,741,732,257.70,5180,25,0.266,0.107,0.0047,,,,,,,,,,,,,,,,,,
"US","Idaho","Bear Lake",16007,6124,875,15,14288.05,2449.38,0.0171,5,172,229,198,18.94,29,0,0.033,0.000,0.0000,234,455,291,74.62,345,2,0.395,0.135,0.0059,476,501,484,11.59,9,0,0.010,0.000,0.0000,501,686,603,81.48,348,13,0.398,0.853,0.0367,686,741,729,97.65,136,0,0.155,0.023,0.0025
"US","Idaho","Benewah",16009,9297,1883,33,20253.85,3549.53,0.0175,5,158,253,203,24.42,129,3,0.068,0.091,0.0234,253,381,332,70.13,388,4,0.206,0.121,0.0103,381,441,399,50.34,115,2,0.061,0.064,0.0184,538,615,598,76.91,264,6,0.140,0.173,0.0216,615,738,677,152.09,833,17,0.442,0.529,0.0210
"US","Idaho","Bingham",16011,46811,9369,141,20014.53,3012.11,0.0150,5,128,385,301,94.25,4113,60,0.439,0.427,0.0146,385,500,414,34.80,739,16,0.079,0.114,0.0218,514,523,517,1.00,4,0,0.000,0.000,0.0027,533,683,613,69.58,2379,53,0.254,0.378,0.0224,683,741,730,199.18,2141,12,0.229,0.087,0.0057
"US","Idaho","Blaine",16013,23020,4891,28,21246.74,1216.33,0.0057,5,52,128,71,145.70,511,5,0.105,0.178,0.0097,200,338,301,68.20,964,6,0.197,0.213,0.0062,338,421,365,80.36,676,5,0.138,0.186,0.0077,506,668,632,49.52,749,9,0.153,0.323,0.0121,668,741,715,268.03,1758,1,0.360,0.036,0.0006
"US","Idaho","Boise",16015,7831,969,13,12373.90,1660.07,0.0134,5,149,244,181,22.60,67,1,0.069,0.090,0.0175,244,410,323,70.23,245,1,0.252,0.070,0.0037,410,496,459,15.71,55,0,0.057,0.000,0.0000,496,683,620,87.73,457,9,0.471,0.699,0.0199,683,741,731,80.83,148,2,0.153,0.163,0.0143
"US","Idaho","Bonner",16017,45739,7679,162,16788.74,3541.84,0.0211,5,73,78,75,0.57,1,0,0.000,0.000,0.0000,142,211,186,10.63,188,0,0.024,0.000,0.0000,211,521,333,75.60,3186,43,0.415,0.268,0.0136,521,696,638,98.80,3289,96,0.428,0.595,0.0293,696,741,733,90.56,1019,23,0.133,0.142,0.0225
"US","Idaho","Bonneville",16019,119062,29939,264,25145.72,2217.33,0.0088,5,124,218,199,35.97,1619,9,0.054,0.032,0.0053,218,379,320,106.73,9929,130,0.332,0.493,0.0131,379,510,415,65.83,3488,38,0.117,0.143,0.0108,510,682,611,71.93,6693,60,0.224,0.228,0.0090,682,741,732,265.06,8263,29,0.276,0.112,0.0036
"US","Idaho","Boundary",16021,12245,1900,54,15516.54,4409.96,0.0284,5,154,221,182,16.25,43,1,0.023,0.017,0.0211,221,310,282,74.72,301,2,0.158,0.033,0.0060,310,480,355,68.76,530,8,0.279,0.144,0.0147,524,699,638,141.53,840,38,0.442,0.713,0.0458,699,741,736,75.13,166,5,0.088,0.089,0.0287
"US","Idaho","Butte",16023,2597,457,6,17597.23,2310.36,0.0131,5,197,306,269,135.16,118,0,0.259,0.000,0.0000,306,427,318,65.85,84,1,0.184,0.168,0.0120,427,443,434,17.71,4,0,0.010,0.000,0.0000,544,689,607,101.27,175,4,0.383,0.668,0.0229,689,741,738,109.36,71,2,0.154,0.332,0.0282
"US","Idaho","Camas",16025,1106,124,2,11211.57,1808.32,0.0161,5,202,325,239,165.46,55,0,0.445,0.000,0.0000,338,426,366,68.72,15,0,0.122,0.000,0.0000,567,635,620,102.17,33,1,0.266,0.505,0.0306,642,674,649,9.95,2,0,0.016,0.000,0.0000,692,741,732,78.66,16,1,0.131,0.535,0.0660
"US","Idaho","Canyon",16027,229849,53436,627,23248.31,2727.88,0.0117,5,121,239,177,65.23,7529,90,0.141,0.143,0.0119,239,414,309,89.85,17202,186,0.322,0.296,0.0108,414,518,422,13.77,2616,29,0.049,0.047,0.0112,518,678,631,93.47,15902,268,0.298,0.427,0.0168,678,741,730,150.86,10016,52,0.187,0.082,0.0052
"US","Idaho","Caribou",16029,7155,1411,23,19720.48,3214.54,0.0163,5,181,329,272,126.21,458,11,0.325,0.477,0.0240,329,399,341,62.61,148,0,0.105,0.002,0.0003,416,501,430,33.68,73,0,0.052,0.004,0.0014,527,684,599,77.57,352,11,0.250,0.478,0.0312,684,741,730,238.43,347,0,0.246,0.006,0.0004
"US","Idaho","Cassia",16031,24030,4281,48,17815.23,1997.50,0.0112,4,67,218,190,36.62,575,3,0.134,0.059,0.0049,218,486,271,119.52,2372,24,0.554,0.507,0.0103,486,690,602,57.10,1080,16,0.252,0.338,0.0150,690,741,730,42.41,259,5,0.060,0.102,0.0190,,,,,,,,,
"US","Idaho","Clark",16033,845,104,0,12307.69,0.00,0.0000,5,171,274,238,94.67,40,0,0.385,0.000,0.0000,279,336,292,55.62,13,0,0.125,0.000,0.0000,400,448,438,35.50,6,0,0.058,0.000,0.0000,587,691,615,113.61,30,0,0.288,0.000,0.0000,691,741,734,82.84,14,0,0.139,0.000,0.0000
