Admin0,Admin1,Admin2,FIPS,Population,CaseCount,DeathCount,CasesPer100K,DeathsPerM,CFR,Waves,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR,Start,End,Peak,NormalizedPeakValue,CaseCount,DeathCount,Weight,DeathWeight,CFR
"US","Alabama","Autauga",1001,55868,14788,167,26469.54,2989.19,0.0113,5,59,229,175,32.13,1500,23,0.101,0.138,0.0154,251,474,350,126.73,5160,82,0.349,0.492,0.0159,474,517,483,27.55,315,5,0.021,0.031,0.0163,517,674,585,97.23,3267,44,0.221,0.262,0.0134,674,741,741,402.11,4286,10,0.290,0.062,0.0024
"US","Alabama","Baldwin",1003,223234,52946,613,23717.71,2746.00,0.0116,5,117,228,181,47.02,4450,33,0.084,0.055,0.0075,228,264,250,35.66,1547,24,0.029,0.039,0.0153,264,444,347,78.95,14409,237,0.272,0.386,0.0164,504,668,574,122.67,16232,274,0.307,0.447,0.0169,668,741,727,245.38,14995,28,0.283,0.046,0.0019
"US","Alabama","Barbour",1005,24686,5284,84,21404.84,3402.74,0.0159,5,68,226,175,45.61,768,7,0.145,0.084,0.0092,226,293,273,27.99,341,2,0.065,0.024,0.0058,293,506,369,72.31,1242,50,0.235,0.597,0.0404,522,672,586,100.22,1343,20,0.254,0.239,0.0150,672,741,726,231.22,1599,4,0.303,0.050,0.0026
"US","Alabama","Bibb",1007,22394,6140,96,27418.06,4286.86,0.0156,5,61,232,196,40.06,591,6,0.096,0.066,0.0106,232,449,328,112.57,1975,53,0.322,0.556,0.0270,449,510,479,21.70,117,5,0.019,0.051,0.0414,510,670,589,122.49,1658,29,0.270,0.306,0.0177,670,741,728,317.50,1806,3,0.294,0.030,0.0016
"US","Alabama","Blount",1009,57826,14114,207,24407.71,3579.70,0.0147,5,101,247,181,40.26,1572,15,0.111,0.071,0.0094,247,444,324,111.99,4877,120,0.346,0.577,0.0245,444,513,479,25.63,466,5,0.033,0.025,0.0111,513,673,584,94.85,3745,52,0.265,0.254,0.0140,673,741,728,215.73,3440,16,0.244,0.077,0.0047
"US","Alabama","Bullock",1011,10100,2244,47,22217.82,4653.47,0.0209,5,59,173,124,135.94,377,10,0.168,0.214,0.0267,173,279,200,52.38,274,7,0.122,0.149,0.0256,279,471,342,114.85,582,24,0.259,0.512,0.0414,535,649,584,50.99,275,2,0.123,0.042,0.0071,677,741,727,215.05,718,2,0.320,0.044,0.0029
"US","Alabama","Butler",1013,19448,4812,108,24742.90,5553.27,0.0224,5,72,239,109,68.03,893,38,0.186,0.350,0.0423,239,459,347,65.56,1252,31,0.260,0.289,0.0249,459,509,479,18.87,92,2,0.019,0.023,0.0267,509,674,583,84.22,1197,29,0.249,0.270,0.0243,674,741,716,213.03,1382,8,0.287,0.075,0.0058
"US","Alabama","Calhoun",1015,113605,30240,556,26618.55,4894.15,0.0184,5,63,116,75,4.32,136,3,0.004,0.005,0.0221,116,243,189,51.26,3199,37,0.106,0.066,0.0114,243,507,331,101.50,11393,286,0.377,0.515,0.0251,507,668,606,131.55,7845,192,0.259,0.346,0.0245,668,741,728,254.66,7713,39,0.255,0.070,0.0051
"US","Alabama","Chambers",1017,33254,8217,148,24709.81,4450.59,0.0180,5,55,114,78,40.81,334,22,0.041,0.148,0.0655,114,229,141,30.67,730,18,0.089,0.123,0.0250,229,440,351,95.51,2435,81,0.296,0.546,0.0332,516,661,587,102.15,2072,20,0.252,0.138,0.0098,673,741,716,233.69,2438,6,0.297,0.040,0.0025
"US","Alabama","Cherokee",1019,26196,4862,69,18560.09,2633.99,0.0142,5,64,206,194,25.27,336,8,0.069,0.117,0.0241,206,256,241,29.39,298,5,0.061,0.073,0.0169,256,503,332,52.72,1245,32,0.256,0.465,0.0258,525,661,589,96.58,1241,17,0.255,0.247,0.0137,661,741,727,273.78,1750,7,0.360,0.103,0.0041
"US","Alabama","Chilton",1021,44427,10022,183,22558.35,4119.12,0.0183,5,59,207,182,45.76,919,9,0.092,0.049,0.0098,207,280,219,49.29,1012,23,0.101,0.128,0.0232,280,434,349,67.46,2128,77,0.212,0.420,0.0361,513,673,586,88.48,2533,54,0.253,0.295,0.0213,673,741,727,252.14,3025,13,0.302,0.073,0.0044
"US","Alabama","Choctaw",1023,12588,1792,33,14235.78,2621.54,0.0184,5,60,153,118,53.30,185,12,0.103,0.361,0.0644,153,234,182,25.98,149,0,0.083,0.007,0.0016,289,393,331,23.67,143,11,0.080,0.333,0.0769,501,671,621,90.32,317,3,0.177,0.092,0.0096,671,741,730,283.52,863,5,0.481,0.154,0.0059
"US","Alabama","Clarke",1025,23622,6792,90,28752.86,3810.01,0.0133,5,66,237,199,159.34,1031,15,0.152,0.168,0.0147,237,286,274,50.67,388,3,0.057,0.031,0.0071,286,424,325,198.71,2060,40,0.303,0.441,0.0193,526,674,589,92.41,1315,25,0.194,0.279,0.0191,674,741,727,378.46,1947,5,0.287,0.051,0.0023
"US","Alabama","Clay",1027,13235,3930,72,29693.99,5440.12,0.0183,5,127,295,235,69.74,808,12,0.206,0.160,0.0142,295,433,350,65.13,654,41,0.167,0.567,0.0623,433,516,469,28.18,120,5,0.030,0.070,0.0419,516,671,585,141.67,907,10,0.231,0.140,0.0111,671,741,728,443.29,1423,3,0.362,0.042,0.0021
"US","Alabama","Cleburne",1029,14910,3408,63,22857.14,4225.35,0.0185,5,127,263,232,52.98,460,5,0.135,0.081,0.0111,263,337,330,63.04,511,10,0.150,0.153,0.0189,337,467,351,64.52,512,25,0.150,0.404,0.0497,511,671,610,202.15,1010,16,0.296,0.260,0.0162,671,741,739,248.63,870,3,0.255,0.049,0.0035
"US","Alabama","Coffee",1031,52342,12873,205,24594.02,3916.55,0.0159,5,109,231,210,31.08,1028,5,0.080,0.024,0.0047,231,441,351,108.35,4233,107,0.329,0.521,0.0252,441,500,478,15.86,220,11,0.017,0.056,0.0521,500,669,564,123.95,3784,69,0.294,0.338,0.0183,669,741,728,248.23,3482,14,0.270,0.066,0.0039
"US","Alabama","Colbert",1033,55241,15357,219,27800.00,3964.45,0.0143,5,63,233,176,52.23,1529,23,0.100,0.104,0.0148,233,497,314,87.78,4831,116,0.315,0.529,0.0240,497,508,504,8.20,46,1,0.003,0.007,0.0316,508,674,587,72.34,2930,69,0.191,0.314,0.0235,674,741,728,521.64,6039,11,0.393,0.052,0.0019
"US","Alabama","Conecuh",1035,12067,2771,63,22963.45,5220.85,0.0227,5,100,253,183,59.83,527,12,0.190,0.184,0.0220,253,328,317,56.02,250,4,0.090,0.060,0.0150,328,454,348,52.13,315,13,0.114,0.206,0.0412,454,675,584,114.20,832,34,0.300,0.540,0.0409,675,741,727,278.11,844,1,0.305,0.016,0.0012
"US","Alabama","Coosa",1037,10662,2782,51,26092.67,4783.34,0.0183,5,245,335,315,59.18,293,3,0.105,0.063,0.0109,335,425,384,110.02,482,18,0.173,0.355,0.0375,430,512,457,64.25,172,5,0.062,0.098,0.0291,512,666,590,118.36,720,15,0.259,0.298,0.0211,666,741,728,355.94,949,8,0.341,0.157,0.0084
"US","Alabama","Covington",1039,37049,8008,205,21614.62,5533.21,0.0256,5,63,222,179,49.48,1096,24,0.137,0.118,0.0220,222,440,351,72.26,2964,89,0.370,0.433,0.0300,499,674,575,95.68,2700,76,0.337,0.369,0.0280,674,724,724,623.36,1039,9,0.130,0.042,0.0082,724,734,731,4148.05,9491,0,1.185,0.002,0.0000
"US","Alabama","Crenshaw",1041,13772,3637,82,26408.66,5954.11,0.0225,5,145,254,181,68.84,432,28,0.119,0.338,0.0641,254,434,350,134.62,955,26,0.263,0.319,0.0274,489,639,586,132.95,913,18,0.251,0.220,0.0198,639,675,644,49.52,157,2,0.043,0.023,0.0118,675,741,739,245.57,1036,5,0.285,0.065,0.0052
"US","Alabama","Cullman",1043,83768,23204,324,27700.32,3867.83,0.0140,5,90,232,186,32.69,1662,15,0.072,0.046,0.0089,232,411,321,108.50,7318,168,0.315,0.518,0.0229,411,456,418,30.63,528,8,0.023,0.025,0.0156,511,668,587,107.86,6036,101,0.260,0.311,0.0167,668,741,728,338.80,7246,23,0.312,0.072,0.0032
"US","Alabama","Dale",1045,49172,11885,205,24170.26,4169.04,0.0172,5,69,222,183,44.92,1094,38,0.092,0.187,0.0349,222,440,352,83.34,3682,71,0.310,0.349,0.0194,444,501,477,11.31,149,4,0.013,0.022,0.0302,514,664,568,135.24,4067,75,0.342,0.364,0.0183,664,741,727,206.91,2892,17,0.243,0.081,0.0057
"US","Alabama","Dallas",1047,37196,7859,222,21128.62,5968.38,0.0282,5,61,257,143,60.03,1801,26,0.229,0.117,0.0145,257,451,345,50.46,1728,124,0.220,0.557,0.0716,509,623,584,73.53,1175,36,0.150,0.164,0.0309,623,675,643,77.94,514,18,0.065,0.080,0.0343,675,741,727,237.88,2574,14,0.328,0.061,0.0052
"US","Alabama","DeKalb",1049,71513,17705,290,24757.74,4055.21,0.0164,5,62,225,172,61.82,2196,15,0.124,0.052,0.0069,225,459,329,109.59,6599,169,0.373,0.583,0.0256,459,488,478,6.45,104,4,0.006,0.015,0.0408,503,655,586,87.86,3812,79,0.215,0.271,0.0206,655,741,729,288.52,4955,24,0.280,0.082,0.0048
"US","Alabama","Elmore",1051,81209,22157,308,27283.92,3792.68,0.0139,5,56,230,181,36.94,2333,44,0.105,0.143,0.0189,230,258,244,25.31,543,6,0.024,0.020,0.0112,258,452,348,123.51,7171,152,0.324,0.494,0.0212,513,673,574,103.15,5606,81,0.253,0.263,0.0145,673,741,740,295.23,6258,14,0.282,0.046,0.0023
"US","Alabama","Escambia",1053,36633,9633,152,26295.96,4149.26,0.0158,5,70,267,183,78.86,1696,28,0.176,0.181,0.0163,267,470,352,90.57,2238,48,0.232,0.319,0.0217,470,501,497,7.37,61,3,0.006,0.021,0.0533,501,672,572,143.37,2960,63,0.307,0.415,0.0213,672,741,727,268.34,2689,11,0.279,0.072,0.0041
"US","Alabama","Etowah",1055,102268,27301,544,26695.55,5319.36,0.0199,5,103,241,184,45.87,3153,36,0.115,0.066,0.0114,241,446,332,130.80,10395,301,0.381,0.553,0.0289,446,509,499,13.84,487,17,0.018,0.031,0.0344,509,664,588,90.07,5832,155,0.214,0.284,0.0265,664,741,728,290.78,7328,28,0.268,0.052,0.0039
"US","Alabama","Fayette",1057,16302,4407,87,27033.49,5336.77,0.0197,5,103,252,198,37.97,473,9,0.107,0.109,0.0201,252,474,318,112.56,1646,53,0.373,0.609,0.0322,519,625,598,83.55,665,14,0.151,0.157,0.0206,625,686,655,102.26,476,9,0.108,0.108,0.0197,686,741,729,304.13,1080,2,0.245,0.020,0.0016
"US","Alabama","Franklin",1059,31362,9223,118,29408.20,3762.52,0.0128,5,58,160,116,53.79,859,12,0.093,0.106,0.0145,160,245,190,46.20,895,17,0.097,0.141,0.0185,245,407,352,87.37,2260,50,0.245,0.423,0.0221,506,638,586,84.72,1656,22,0.180,0.188,0.0134,679,741,728,448.44,2877,10,0.312,0.083,0.0034
"US","Alabama","Geneva",1061,26271,5869,142,22340.22,5405.20,0.0242,5,126,268,254,51.43,782,7,0.133,0.048,0.0087,268,285,277,43.89,173,1,0.029,0.005,0.0039,285,441,351,85.80,1478,67,0.252,0.475,0.0457,508,659,574,125.73,2041,51,0.348,0.359,0.0250,659,741,730,203.04,1260,11,0.215,0.075,0.0084
"US","Alabama","Greene",1063,8110,1738,47,21430.33,5795.31,0.0270,5,61,115,90,31.81,85,4,0.049,0.083,0.0464,115,235,144,53.76,215,10,0.124,0.223,0.0487,235,503,322,116.65,636,20,0.366,0.423,0.0313,503,671,583,96.67,368,11,0.212,0.235,0.0301,671,741,727,199.63,439,2,0.252,0.043,0.0046
"US","Alabama","Hale",1065,14651,4410,95,30100.33,6484.20,0.0215,5,64,150,128,39.66,261,17,0.059,0.178,0.0648,150,225,172,44.02,317,11,0.072,0.112,0.0335,225,449,351,147.29,1614,48,0.366,0.506,0.0298,511,669,584,118.42,901,11,0.204,0.116,0.0122,669,741,727,341.61,1244,6,0.282,0.065,0.0050
"US","Alabama","Henry",1067,17205,4237,67,24626.56,3894.22,0.0158,5,67,293,275,63.41,791,6,0.187,0.090,0.0077,293,453,350,110.67,1095,38,0.258,0.568,0.0348,462,505,486,17.09,57,-1,0.013,-0.015,-0.0178,505,670,564,121.77,1263,23,0.298,0.343,0.0182,670,741,727,232.03,1039,1,0.245,0.015,0.0010
"US","Alabama","Houston",1069,105881,23789,450,22467.68,4250.05,0.0189,5,62,263,254,52.80,3509,26,0.148,0.057,0.0074,263,286,275,61.34,897,10,0.038,0.022,0.0110,286,445,348,84.95,6018,243,0.253,0.539,0.0403,501,666,565,90.33,6939,136,0.292,0.302,0.0196,666,741,727,219.49,6129,29,0.258,0.065,0.0047
"US","Alabama","Jackson",1071,51626,14120,211,27350.56,4087.09,0.0149,5,59,102,86,3.04,50,2,0.004,0.009,0.0382,102,230,194,54.57,1308,5,0.093,0.026,0.0041,230,457,317,161.60,5420,103,0.384,0.487,0.0190,457,670,588,94.27,3380,84,0.239,0.400,0.0250,670,741,729,323.48,3973,17,0.281,0.079,0.0042
